organisme,type_cr,specialite_regroupement,niveau_classe,categorie,internes,vacants,externes 
Infrastructures technologiques Qu̩bec,CRTI,Analyse d'affaires,Niveau standard (St),Professionnel,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau ̩m̩rite (Em),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,0,8,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'affaires,Niveau standard (St),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture de donn̩es et d'information,Niveau expert (Exp.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture de s̩curit̩,Niveau ̩m̩rite chef d'̩quipe (Em.C.E.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture de s̩curit̩,Niveau expert (Exp.),Professionnel,0,3,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'infrastructures technologiques,Niveau ̩m̩rite (Em),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'infrastructures technologiques,Niveau ̩m̩rite chef d'̩quipe (Em.C.E.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'infrastructures technologiques,Niveau expert (Exp.),Professionnel,0,4,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'infrastructures technologiques,Niveau standard (St),Professionnel,0,5,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'int̩gration d'applications,Niveau expert (Exp.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'int̩gration d'applications,Niveau standard (St),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau ̩m̩rite (Em),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau expert (Exp.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau standard (St),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Architecture organique,Niveau standard (St),Professionnel,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,Conseil strat̩gique,Niveau standard (St),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Gestion de projet,Niveau expert (Exp.),Professionnel,0,6,0
Infrastructures technologiques Qu̩bec,CRTI,Gestion de projet,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Gestion de projet,Niveau standard (St),Professionnel,0,12,0
Infrastructures technologiques Qu̩bec,CRTI,Information de gestion,Niveau standard (St),Professionnel,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Classe nominale (C.N.),Technicien,0,11,0
Infrastructures technologiques Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Classe principale (C.P.),Technicien,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau expert (Exp.),Professionnel,0,3,0
Infrastructures technologiques Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau standard (St),Professionnel,0,22,0
Infrastructures technologiques Qu̩bec,CRTI,Pilotage,Niveau standard (St),Professionnel,0,7,0
Infrastructures technologiques Qu̩bec,CRTI,Secr̩tariat g̩n̩ral,0,Personnel de bureau,0,8,0
Infrastructures technologiques Qu̩bec,CRTI,S̩curit̩ de l'information,Classe nominale (C.N.),Technicien,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau expert (Exp.),Professionnel,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau standard (St),Professionnel,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,0,8,0
Infrastructures technologiques Qu̩bec,CRTI,Soutien aux utilisateurs,Niveau standard (St),Professionnel,0,3,0
Infrastructures technologiques Qu̩bec,CRTI,Soutien de projet,Classe nominale (C.N.),Technicien,0,1,0
Infrastructures technologiques Qu̩bec,CRTI,Technologie de l'information,0,Personnel d'encadrement,0,18,0
Infrastructures technologiques Qu̩bec,CRTI,T̩l̩communications,Classe nominale (C.N.),Technicien,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,T̩l̩communications,Niveau ̩m̩rite (Em),Professionnel,0,2,0
Infrastructures technologiques Qu̩bec,CRTI,T̩l̩communications,Niveau expert (Exp.),Professionnel,0,3,0
Infrastructures technologiques Qu̩bec,CRTI,T̩l̩communications,Niveau standard (St),Professionnel,0,8,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Administration g̩n̩rale,Niveau expert (Exp.),Professionnel,1,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Pilotage,Niveau expert (Exp.),Professionnel,1,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Pilotage,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,1,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Pilotage,Niveau standard (St),Professionnel,3,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,1,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Soutien aux utilisateurs,Niveau standard (St),Professionnel,2,0,0
Infrastructures technologiques Qu̩bec,Hors CRTI,Pilotage,Niveau standard (St),Professionnel,0,1,0
Institut de la statistique du Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,0,Professionnel,0,0,1
Institut de la statistique du Qu̩bec,CRTI,Gestion de projet,0,Professionnel,0,0,1
Institut de la statistique du Qu̩bec,CRTI,Programmation,0,Technicien,0,0,3
Institut de la statistique du Qu̩bec,CRTI,S̩curit̩ de l'information,0,Professionnel,0,0,1
Institut de la statistique du Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,13,0,0
Institut de la statistique du Qu̩bec,CRTI,Architecture d'affaires,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,2,0,0
Institut de la statistique du Qu̩bec,CRTI,Architecture de donn̩es et d'information,Niveau expert (Exp.),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau expert (Exp.),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Architecture organique,Niveau standard (St),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Conseil strat̩gique,Niveau expert (Exp.),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Gestion de projet,Niveau standard (St),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau standard (St),Professionnel,6,0,0
Institut de la statistique du Qu̩bec,CRTI,Programmation,Classe nominale (C.N.),Technicien,4,0,0
Institut de la statistique du Qu̩bec,CRTI,Secr̩tariat g̩n̩ral,0,Personnel de bureau,1,0,0
Institut de la statistique du Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau standard (St),Professionnel,3,0,0
Institut de la statistique du Qu̩bec,CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,2,0,0
Institut de la statistique du Qu̩bec,CRTI,Soutien aux utilisateurs,Niveau standard (St),Professionnel,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Technologie de l'information,0,Personnel d'encadrement,1,0,0
Institut de la statistique du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Classe nominale (C.N.),Technicien,0,1,0
Institut de la statistique du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau standard (St),Professionnel,0,1,0
Institut de la statistique du Qu̩bec,CRTI,Programmation,Classe nominale (C.N.),Technicien,0,2,0
Institut de la statistique du Qu̩bec,Hors CRTI,S̩curit̩ de l'information,Niveau expert (Exp.),Professionnel,1,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Classe nominale (C.N.),Technicien,1,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,3,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,CRTI,Technologie de l'information,0,Personnel d'encadrement,1,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,CRTI,T̩l̩communications,Classe nominale (C.N.),Technicien,1,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,Hors CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,2,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,Hors CRTI,Formation TI,Niveau standard (St),Professionnel,1,0,0
Institut de tourisme et d'h̫tellerie du Qu̩bec,Hors CRTI,Gestion de projet,Niveau standard (St),Professionnel,1,0,0
Institut national des mines,Hors CRTI,Architecture de donn̩es et d'information,0,Professionnel,0,0,1
Institut national des mines,Hors CRTI,Architecture d'infrastructures technologiques,0,Technicien,0,0,1
La Financi̬re agricole du Qu̩bec,CRTI,Architecture organique,0,Professionnel,0,0,1
La Financi̬re agricole du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,0,Technicien,0,0,1
La Financi̬re agricole du Qu̩bec,CRTI,Programmation,0,Professionnel,0,0,1
La Financi̬re agricole du Qu̩bec,CRTI,Soutien aux utilisateurs,0,Technicien,0,0,2
La Financi̬re agricole du Qu̩bec,CRTI,Administration de donn̩es,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Administration g̩n̩rale,0,Personnel de bureau,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,9,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture de donn̩es et d'information,Niveau expert (Exp.),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture de s̩curit̩,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture d'infrastructures technologiques,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture d'int̩gration d'applications,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture d'int̩gration technologique,Niveau standard (St),Professionnel,3,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture fonctionnelle,Niveau expert (Exp.),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture fonctionnelle,Niveau standard (St),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture organique,Niveau standard (St),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Conseil strat̩gique,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,G̩omatique,Niveau standard (St),Professionnel,3,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Classe nominale (C.N.),Technicien,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau standard (St),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Intelligence d'affaires,Niveau standard (St),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Pilotage,Niveau standard (St),Professionnel,15,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Programmation,Classe nominale (C.N.),Technicien,5,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Secr̩tariat g̩n̩ral,0,Personnel de bureau,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,S̩curit̩ de l'information,Classe nominale (C.N.),Technicien,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau standard (St),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,9,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Technologie de l'information,0,Personnel d'encadrement,4,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Web et m̩dias sociaux,Niveau standard (St),Professionnel,2,0,0
La Financi̬re agricole du Qu̩bec,CRTI,Administration g̩n̩rale,Niveau standard (St),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,0,2,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture d'int̩gration d'applications,Niveau expert (Exp.),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture fonctionnelle,Niveau standard (St),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Architecture organique,Niveau standard (St),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Conseil strat̩gique,Niveau expert (Exp.),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Conseil strat̩gique,Niveau standard (St),Professionnel,0,5,0
La Financi̬re agricole du Qu̩bec,CRTI,Intelligence d'affaires,Niveau standard (St),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Pilotage,Niveau standard (St),Professionnel,0,1,0
La Financi̬re agricole du Qu̩bec,CRTI,Programmation,Niveau standard (St),Professionnel,0,3,0
La Financi̬re agricole du Qu̩bec,CRTI,S̩curit̩ de l'information,Niveau standard (St),Professionnel,0,2,0
La Financi̬re agricole du Qu̩bec,CRTI,Soutien aux utilisateurs,Classe nominale (C.N.),Technicien,0,1,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture d'entreprise,0,Professionnel,0,0,1
La Financi̬re agricole du Qu̩bec,Hors CRTI,Gestion de projet,0,Professionnel,0,0,4
La Financi̬re agricole du Qu̩bec,Hors CRTI,Gestion de projets (PCO) / Planification-suivi-contr̫le,0,Professionnel,0,0,1
La Financi̬re agricole du Qu̩bec,Hors CRTI,Administration g̩n̩rale,Classe nominale (C.N.),Technicien,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Administration g̩n̩rale,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Analyse d'affaires,Niveau standard (St),Professionnel,3,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture d'affaires,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture d'affaires,Niveau standard (St),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture de processus,Niveau standard (St),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture d'entreprise,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Gestion de projet,Niveau expert (Exp.),Professionnel,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Technologie de l'information,0,Personnel d'encadrement,1,0,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Analyse d'affaires,Niveau standard (St),Professionnel,0,3,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Architecture de processus,Niveau standard (St),Professionnel,0,2,0
La Financi̬re agricole du Qu̩bec,Hors CRTI,Gestion de projet,Niveau standard (St),Professionnel,0,4,0
Minist̬re de la Culture et des Communications,CRTI,Architecture d'affaires,0,Professionnel,0,0,2
Minist̬re de la Culture et des Communications,CRTI,Architecture organique,0,Professionnel,0,0,1
Minist̬re de la Culture et des Communications,CRTI,Architecture fonctionnelle,0,Professionnel,0,0,1
Minist̬re de la Culture et des Communications,CRTI,Programmation,0,Professionnel,0,0,7
Minist̬re de la Culture et des Communications,CRTI,T̩l̩communications,Niveau standard (St),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Administration g̩n̩rale,Classe nominale (C.N.),Technicien,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Analyse en d̩veloppement de syst̬me,Niveau standard (St),Professionnel,4,0,0
Minist̬re de la Culture et des Communications,CRTI,Architecture d'entreprise,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Analyse d'affaires,Niveau standard (St),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Coordination d'incidents,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Programmation,Classe nominale (C.N.),Technicien,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Architecture de donn̩es et d'information,Niveau standard (St),Professionnel,2,0,0
Minist̬re de la Culture et des Communications,CRTI,Architecture fonctionnelle,Niveau standard (St),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,S̩curit̩ de l'information,Niveau expert (Exp.),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Administration de donn̩es,Niveau standard (St),Professionnel,2,0,0
Minist̬re de la Culture et des Communications,CRTI,Analyse en d̩veloppement de syst̬me,Niveau expert chef d'̩quipe (Exp.C.E.),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Architecture d'infrastructures technologiques,Niveau expert (Exp.),Professionnel,1,0,0
Minist̬re de la Culture et des Communications,CRTI,Infrastructures technologiques & g̩n̩ral,Niveau standard (St),Professionnel,4,0,0
