ï»¿Organisation,CatÃ©gorie_de_specialite,Domaine,Secteur,Specialite,Professionnel-Interne-Standard,Professionnel-Interne-Expert,Professionnel-Interne-Expert_CE,Professionnel-Interne-Emerite,Professionnel-Interne-Emerite_CE,Professionnel-Poste_vacant-Standard,Professionnel-Poste_vacant-Expert,Professionnel-Poste_vacant-Expert_CE,Professionnel-Poste_vacant-Emerite,Professionnel-Poste_vacant-Emerite_CE,Professionnel-Externe,Technicien-Interne-Classe_nominale,Technicien-Interne-Classe_principale,Technicien-Interne-Classe_principale_CE,Technicien-Poste_vacant-Classe_nominale,Technicien-Poste_vacant-Classe_principale,Technicien-Poste_vacant-Classe_principale_CE,Technicien-Externe,Personnel_de_bureau-Interne,Personnel_de_bureau-Poste_vacant,Personnel_de_bureau-Externe 
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,6,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Pilotage,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQLF,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACJ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,19,5,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0
RAMQ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RAMQ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
RAMQ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
RAMQ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,5,3,1,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,8,0,0,0,0,0,0,0,0,0,9,7,0,0,2,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,59,0,1,0,0,8,1,0,0,0,56,0,0,0,0,0,0,2,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,1,3,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,3,1,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,2,4,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,6,6,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Architecture_organique,10,3,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,7,11,10,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,32,2,5,0,0,0,0,0,0,0,18,6,5,0,0,0,0,0,3,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Pilotage,92,2,9,0,0,4,0,0,0,0,37,34,0,0,2,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,9,19,2,0,1,0,0,59,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,7,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,20,1,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,3,0,3,0,0,0,0,0,0,0,8,12,1,0,0,0,0,16,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
RAMQ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
RBQ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RBQ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Pilotage,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RBQ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCQ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDL,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
