NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1119,Soins physiques et psychiatriques de courte durée,Montérégie,68010, 227    , 1 569    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1120,Soins physiques et psychiatriques de courte durée,Montérégie,68015, 57    , 353    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1121,Soins physiques et psychiatriques de courte durée,Montérégie,68020, 134    , 1 260    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1122,Soins physiques et psychiatriques de courte durée,Montérégie,68025, 191    , 1 176    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1123,Soins physiques et psychiatriques de courte durée,Montérégie,68030, 619    , 3 497    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1124,Soins physiques et psychiatriques de courte durée,Montérégie,68035, 43    , 140    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1125,Soins physiques et psychiatriques de courte durée,Montérégie,68040, 188    , 815    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1126,Soins physiques et psychiatriques de courte durée,Montérégie,68045, 118    , 801    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1127,Soins physiques et psychiatriques de courte durée,Montérégie,68050, 230    , 1 545    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1128,Soins physiques et psychiatriques de courte durée,Montérégie,68055, 816    , 6 585    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1129,Soins physiques et psychiatriques de courte durée,Montérégie,69005, 15    , 193    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1130,Soins physiques et psychiatriques de courte durée,Montérégie,69010, 186    , 1 775    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1131,Soins physiques et psychiatriques de courte durée,Montérégie,69017, 298    , 2 070    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1132,Soins physiques et psychiatriques de courte durée,Montérégie,69025, 185    , 1 104    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1133,Soins physiques et psychiatriques de courte durée,Montérégie,69037, 348    , 4 403    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1134,Soins physiques et psychiatriques de courte durée,Montérégie,69045, 209    , 2 233    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1135,Soins physiques et psychiatriques de courte durée,Montérégie,69050, 22    , 205    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1136,Soins physiques et psychiatriques de courte durée,Montérégie,69055, 442    , 5 059    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1137,Soins physiques et psychiatriques de courte durée,Montérégie,69060, 64    , 465    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1138,Soins physiques et psychiatriques de courte durée,Montérégie,69065, 109    , 573    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1139,Soins physiques et psychiatriques de courte durée,Montérégie,69070, 262    , 2 052    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1140,Soins physiques et psychiatriques de courte durée,Montérégie,69075, 54    , 358    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1141,Soins physiques et psychiatriques de courte durée,Montérégie,69802, 9    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1142,Soins physiques et psychiatriques de courte durée,Montérégie,70005, 108    , 636    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1143,Soins physiques et psychiatriques de courte durée,Montérégie,70012, 429    , 2 796    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1144,Soins physiques et psychiatriques de courte durée,Montérégie,70022, 1 279    , 11 368    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1145,Soins physiques et psychiatriques de courte durée,Montérégie,70030, 87    , 767    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1146,Soins physiques et psychiatriques de courte durée,Montérégie,70035, 145    , 1 070    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1147,Soins physiques et psychiatriques de courte durée,Montérégie,70040, 172    , 924    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1148,Soins physiques et psychiatriques de courte durée,Montérégie,70052, 4 825    , 43 834    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1149,Soins physiques et psychiatriques de courte durée,Montérégie,71005, 187    , 2 071    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1150,Soins physiques et psychiatriques de courte durée,Montérégie,71015, 84    , 555    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1151,Soins physiques et psychiatriques de courte durée,Montérégie,71020, 236    , 1 789    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1152,Soins physiques et psychiatriques de courte durée,Montérégie,71025, 669    , 4 188    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1153,Soins physiques et psychiatriques de courte durée,Montérégie,71033, 447    , 2 059    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1154,Soins physiques et psychiatriques de courte durée,Montérégie,71040, 593    , 4 104    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1155,Soins physiques et psychiatriques de courte durée,Montérégie,71045, 141    , 763    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1156,Soins physiques et psychiatriques de courte durée,Montérégie,71050, 506    , 2 700    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1157,Soins physiques et psychiatriques de courte durée,Montérégie,71055, 113    , 483    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1158,Soins physiques et psychiatriques de courte durée,Montérégie,71060, 840    , 4 899    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1159,Soins physiques et psychiatriques de courte durée,Montérégie,71065, 643    , 4 234    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1160,Soins physiques et psychiatriques de courte durée,Montérégie,71070, 1 001    , 5 511    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1161,Soins physiques et psychiatriques de courte durée,Montérégie,71075, 149    , 770    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1162,Soins physiques et psychiatriques de courte durée,Montérégie,71083, 3 126    , 22 142    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1163,Soins physiques et psychiatriques de courte durée,Montérégie,71090, 51    , 321    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1164,Soins physiques et psychiatriques de courte durée,Montérégie,71095, 6    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1165,Soins physiques et psychiatriques de courte durée,Montérégie,71100, 292    , 2 375    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1166,Soins physiques et psychiatriques de courte durée,Montérégie,71105, 1 104    , 7 101    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1167,Soins physiques et psychiatriques de courte durée,Montérégie,71110, 85    , 499    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1168,Soins physiques et psychiatriques de courte durée,Montérégie,71115, 62    , 375    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1169,Soins physiques et psychiatriques de courte durée,Montérégie,71125, 46    , 139    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1170,Soins physiques et psychiatriques de courte durée,Montérégie,71133, 552    , 4 502    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1171,Soins physiques et psychiatriques de courte durée,Montérégie,71140, 22    , 99    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1172,Soins physiques et psychiatriques de courte durée,Montérégie,Autres, 8    , 162    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1173,Soins physiques et psychiatriques de courte durée,Montérégie,Total Montérégie, 142 475    , 1 061 263    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1174,Soins physiques et psychiatriques de courte durée,Nunavik,99075, 104    , 507    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1175,Soins physiques et psychiatriques de courte durée,Nunavik,99080, 119    , 423    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1176,Soins physiques et psychiatriques de courte durée,Nunavik,99085, 324    , 2 210    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1177,Soins physiques et psychiatriques de courte durée,Nunavik,99090, 233    , 1 043    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1178,Soins physiques et psychiatriques de courte durée,Nunavik,99095, 844    , 2 666    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1179,Soins physiques et psychiatriques de courte durée,Nunavik,99100, 96    , 578    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1180,Soins physiques et psychiatriques de courte durée,Nunavik,99105, 37    , 179    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1181,Soins physiques et psychiatriques de courte durée,Nunavik,99110, 153    , 616    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1182,Soins physiques et psychiatriques de courte durée,Nunavik,99115, 90    , 246    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1183,Soins physiques et psychiatriques de courte durée,Nunavik,99120, 727    , 2 876    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1184,Soins physiques et psychiatriques de courte durée,Nunavik,99125, 193    , 749    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1185,Soins physiques et psychiatriques de courte durée,Nunavik,99130, 153    , 856    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1186,Soins physiques et psychiatriques de courte durée,Nunavik,99135, 252    , 1 260    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1187,Soins physiques et psychiatriques de courte durée,Nunavik,99140, 86    , 319    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1188,Soins physiques et psychiatriques de courte durée,Nunavik,Autres, 1    , 1    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1189,Soins physiques et psychiatriques de courte durée,Nunavik,Total Nunavik, 3 412    , 14 529    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1190,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99010, 138    , 925    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1191,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99030, 221    , 1 098    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1192,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99035, 134    , 1 271    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1193,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99040, 58    , 321    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1194,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99045, 43    , 187    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1195,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99050, 85    , 645    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1196,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99055, 497    , 3 575    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1197,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99070, 122    , 732    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1198,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99802, 180    , 738    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1199,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99804, 224    , 876    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1200,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99806, 103    , 570    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1201,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99808, 49    , 227    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1202,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99810, 44    , 156    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1203,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99812, 66    , 1 238    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1204,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99814, 429    , 1 784    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1205,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99816                                                                                                                    69                                                                                    398, 69    , 398    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1206,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,99818                                                                                                                    96                                                                                    394, 96    , 394    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1207,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James,Total Terres-Cries-de-la-Baie-James, 2 558    , 15 135    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1208,Soins physiques et psychiatriques de courte durée,Grand Total Province,Grand Total : Soins physiques et psychiatriques de courte durée, 793 063    , 6 627 147    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1209,Soins en chirurgie d'un jour,Touriste,80, 25    , 25    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1210,Soins en chirurgie d'un jour,Touriste,81, 21    , 21    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1211,Soins en chirurgie d'un jour,Touriste,83, 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1212,Soins en chirurgie d'un jour,Touriste,84, 294    , 294    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1213,Soins en chirurgie d'un jour,Touriste,85, 6    , 6    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1214,Soins en chirurgie d'un jour,Touriste,86, 312    , 312    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1215,Soins en chirurgie d'un jour,Touriste,87, 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1216,Soins en chirurgie d'un jour,Touriste,88, 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1217,Soins en chirurgie d'un jour,Touriste,91, 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1218,Soins en chirurgie d'un jour,Touriste,92, 286    , 286    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1219,Soins en chirurgie d'un jour,Touriste,Autres, 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1220,Soins en chirurgie d'un jour,Touriste,Total Touriste, 1 000    , 1 000    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1221,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7005, 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1222,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7010, 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1223,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7018, 131    , 131    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1224,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7025, 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1225,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7030, 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1226,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7035, 31    , 31    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1227,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7040, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1228,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7047, 349    , 349    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1229,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7057, 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1230,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7065, 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1231,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7070, 26    , 26    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1232,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7075, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1233,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7080, 44    , 44    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1234,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7085, 89    , 89    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1235,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7090, 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1236,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7095, 41    , 41    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1237,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7100, 24    , 24    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1238,Soins en chirurgie d'un jour,Bas-Saint-Laurent,7105, 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1239,Soins en chirurgie d'un jour,Bas-Saint-Laurent,8005, 118    , 118    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1240,Soins en chirurgie d'un jour,Bas-Saint-Laurent,8010, 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1241,Soins en chirurgie d'un jour,Bas-Saint-Laurent,8015, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
1242,Soins en chirurgie d'un jour,Bas-Saint-Laurent,8023, 89    , 89    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
