NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1349,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92005, 21    , 21    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1350,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92010, 34    , 34    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1351,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92015, 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1352,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92022, 928    , 928    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1353,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92030, 144    , 144    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1354,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92040, 166    , 166    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1355,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92045, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1356,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92050, 26    , 26    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1357,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92055, 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1358,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92060, 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1359,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92065, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1360,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92070, 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1361,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,92902, 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1362,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93005, 81    , 81    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1363,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93012, 202    , 202    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1364,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93020, 126    , 126    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1365,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93025, 77    , 77    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1366,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93030, 115    , 115    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1367,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93035, 108    , 108    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1368,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93042, 1 668    , 1 668    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1369,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93045, 113    , 113    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1370,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93055, 94    , 94    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1371,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93060, 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1372,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93065, 88    , 88    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1373,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93070, 29    , 29    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1374,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93075, 43    , 43    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1375,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,93080, 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1376,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94068, 9 044    , 9 044    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1377,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94205, 41    , 41    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1378,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94210, 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1379,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94215, 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1380,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94220, 31    , 31    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1381,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94225, 49    , 49    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1382,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94230, 30    , 30    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1383,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94235, 114    , 114    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1384,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94240, 347    , 347    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1385,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94245, 199    , 199    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1386,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94250, 47    , 47    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1387,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94255, 200    , 200    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1388,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94260, 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1389,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,94265, 65    , 65    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1390,Soins en chirurgie d'un jour,Saguenay-Lac-Saint-Jean,Total Saguenay-Lac-Saint-Jean, 16 539    , 16 539    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1391,Soins en chirurgie d'un jour,Capitale-Nationale,15005, 48    , 48    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1392,Soins en chirurgie d'un jour,Capitale-Nationale,15013, 597    , 597    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1393,Soins en chirurgie d'un jour,Capitale-Nationale,15025, 49    , 49    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1394,Soins en chirurgie d'un jour,Capitale-Nationale,15030, 70    , 70    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1395,Soins en chirurgie d'un jour,Capitale-Nationale,15035, 222    , 222    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1396,Soins en chirurgie d'un jour,Capitale-Nationale,15058, 122    , 122    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1397,Soins en chirurgie d'un jour,Capitale-Nationale,15065, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1398,Soins en chirurgie d'un jour,Capitale-Nationale,15904, 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1399,Soins en chirurgie d'un jour,Capitale-Nationale,16005, 56    , 56    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1400,Soins en chirurgie d'un jour,Capitale-Nationale,16013, 520    , 520    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1401,Soins en chirurgie d'un jour,Capitale-Nationale,16023, 94    , 94    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1402,Soins en chirurgie d'un jour,Capitale-Nationale,16048, 91    , 91    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1403,Soins en chirurgie d'un jour,Capitale-Nationale,16050, 80    , 80    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1404,Soins en chirurgie d'un jour,Capitale-Nationale,16055, 100    , 100    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1405,Soins en chirurgie d'un jour,Capitale-Nationale,20005, 26    , 26    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1406,Soins en chirurgie d'un jour,Capitale-Nationale,20010, 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1407,Soins en chirurgie d'un jour,Capitale-Nationale,20015, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1408,Soins en chirurgie d'un jour,Capitale-Nationale,20020, 59    , 59    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1409,Soins en chirurgie d'un jour,Capitale-Nationale,20025, 83    , 83    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1410,Soins en chirurgie d'un jour,Capitale-Nationale,20030, 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1411,Soins en chirurgie d'un jour,Capitale-Nationale,21005, 82    , 82    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1412,Soins en chirurgie d'un jour,Capitale-Nationale,21010, 145    , 145    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1413,Soins en chirurgie d'un jour,Capitale-Nationale,21020, 79    , 79    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1414,Soins en chirurgie d'un jour,Capitale-Nationale,21025, 176    , 176    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1415,Soins en chirurgie d'un jour,Capitale-Nationale,21030, 153    , 153    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1416,Soins en chirurgie d'un jour,Capitale-Nationale,21035, 179    , 179    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1417,Soins en chirurgie d'un jour,Capitale-Nationale,21040, 145    , 145    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1418,Soins en chirurgie d'un jour,Capitale-Nationale,21045, 268    , 268    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1419,Soins en chirurgie d'un jour,Capitale-Nationale,22005, 308    , 308    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1420,Soins en chirurgie d'un jour,Capitale-Nationale,22010, 61    , 61    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1421,Soins en chirurgie d'un jour,Capitale-Nationale,22015, 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1422,Soins en chirurgie d'un jour,Capitale-Nationale,22020, 264    , 264    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1423,Soins en chirurgie d'un jour,Capitale-Nationale,22025, 108    , 108    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1424,Soins en chirurgie d'un jour,Capitale-Nationale,22030, 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1425,Soins en chirurgie d'un jour,Capitale-Nationale,22035, 327    , 327    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1426,Soins en chirurgie d'un jour,Capitale-Nationale,22040, 285    , 285    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1427,Soins en chirurgie d'un jour,Capitale-Nationale,22045, 312    , 312    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1428,Soins en chirurgie d'un jour,Capitale-Nationale,23015, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1429,Soins en chirurgie d'un jour,Capitale-Nationale,23027, 22 902    , 22 902    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1430,Soins en chirurgie d'un jour,Capitale-Nationale,23057, 696    , 696    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1431,Soins en chirurgie d'un jour,Capitale-Nationale,23072, 766    , 766    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1432,Soins en chirurgie d'un jour,Capitale-Nationale,23802, 114    , 114    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1433,Soins en chirurgie d'un jour,Capitale-Nationale,34007, 179    , 179    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1434,Soins en chirurgie d'un jour,Capitale-Nationale,34017, 398    , 398    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1435,Soins en chirurgie d'un jour,Capitale-Nationale,34025, 375    , 375    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1436,Soins en chirurgie d'un jour,Capitale-Nationale,34030, 173    , 173    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1437,Soins en chirurgie d'un jour,Capitale-Nationale,34038, 123    , 123    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1438,Soins en chirurgie d'un jour,Capitale-Nationale,34048, 157    , 157    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1439,Soins en chirurgie d'un jour,Capitale-Nationale,34058, 86    , 86    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1440,Soins en chirurgie d'un jour,Capitale-Nationale,34060, 7    , 7    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1441,Soins en chirurgie d'un jour,Capitale-Nationale,34065, 137    , 137    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1442,Soins en chirurgie d'un jour,Capitale-Nationale,34078, 66    , 66    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1443,Soins en chirurgie d'un jour,Capitale-Nationale,34085, 12    , 12    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1444,Soins en chirurgie d'un jour,Capitale-Nationale,34090, 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1445,Soins en chirurgie d'un jour,Capitale-Nationale,34097, 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1446,Soins en chirurgie d'un jour,Capitale-Nationale,34105, 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1447,Soins en chirurgie d'un jour,Capitale-Nationale,34115, 45    , 45    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1448,Soins en chirurgie d'un jour,Capitale-Nationale,34120, 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1449,Soins en chirurgie d'un jour,Capitale-Nationale,34128, 435    , 435    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1450,Soins en chirurgie d'un jour,Capitale-Nationale,34135, 33    , 33    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1451,Soins en chirurgie d'un jour,Capitale-Nationale,Total Capitale-Nationale, 32 157    , 32 157    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1452,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32013, 120    , 120    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1453,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32023, 43    , 43    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1454,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32033, 431    , 431    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1455,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32040, 730    , 730    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1456,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32045, 73    , 73    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1457,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32050, 34    , 34    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1458,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32058, 67    , 67    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1459,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32065, 111    , 111    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1460,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32072, 84    , 84    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1461,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32080, 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1462,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32085, 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1463,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35005, 38    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1464,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35010, 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1465,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35015, 42    , 42    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1466,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35020, 34    , 34    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1467,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35027, 243    , 243    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1468,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35035, 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1469,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35040, 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1470,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35045, 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1471,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35050, 163    , 163    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
