NUMEROTATION,TYPE_DE_SOINS,REGION, MUNICIPALITE , NOMBRE_DEPARTS , JOURS_HOSPIT_TOTAL ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1186,Soins physiques et psychiatriques de courte durée,Nunavik, 99 135    , 235    , 1 469    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1187,Soins physiques et psychiatriques de courte durée,Nunavik, 99 140    , 90    , 929    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1188,Soins physiques et psychiatriques de courte durée,Nunavik, Autres , 2    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1189,Soins physiques et psychiatriques de courte durée,Nunavik, Total Nunavik , 3 231    , 15 489    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1190,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 010    , 82    , 820    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1191,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 030    , 121    , 1 112    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1192,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 035    , 128    , 854    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1193,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 040    , 51    , 434    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1194,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 045    , 57    , 210    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1195,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 050    , 101    , 518    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1196,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 055    , 714    , 3 354    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1197,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 070    , 190    , 1 170    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1198,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 802    , 236    , 1 351    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1199,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 804    , 371    , 1 750    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1200,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 806    , 104    , 523    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1201,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 808    , 36    , 172    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1202,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 810    , 30    , 118    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1203,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 812    , 42    , 172    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1204,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 814    , 116    , 443    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1205,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 816    , 27    , 187    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1206,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, 99 818    , 98    , 389    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1207,Soins physiques et psychiatriques de courte durée,Terres-Cries-de-la-Baie-James, Total Terres-Cries-de-la-Baie-James , 2 504    , 13 577    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1208,Soins physiques et psychiatriques de courte durée,Grand Total Province, Grand Total : Soins physiques et psychiatriques de courte durée , 784 596    , 6 691 464    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1209,Soins en chirurgie d'un jour,Touriste, 80    , 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1210,Soins en chirurgie d'un jour,Touriste, 81    , 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1211,Soins en chirurgie d'un jour,Touriste, 83    , 7    , 7    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1212,Soins en chirurgie d'un jour,Touriste, 84    , 244    , 244    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1213,Soins en chirurgie d'un jour,Touriste, 85    , 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1214,Soins en chirurgie d'un jour,Touriste, 86    , 435    , 435    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1215,Soins en chirurgie d'un jour,Touriste, 87    , 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1216,Soins en chirurgie d'un jour,Touriste, 91    , 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1217,Soins en chirurgie d'un jour,Touriste, 92    , 244    , 244    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1218,Soins en chirurgie d'un jour,Touriste, Autres , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1219,Soins en chirurgie d'un jour,Touriste, Total Touriste , 1 043    , 1 043    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1220,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 005    , 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1221,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 010    , 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1222,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 018    , 118    , 118    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1223,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 025    , 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1224,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 030    , 74    , 74    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1225,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 035    , 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1226,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 040    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1227,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 047    , 333    , 333    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1228,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 057    , 73    , 73    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1229,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 065    , 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1230,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 070    , 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1231,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 075    , 29    , 29    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1232,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 080    , 35    , 35    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1233,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 085    , 117    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1234,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 090    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1235,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 095    , 33    , 33    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1236,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 100    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1237,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 7 105    , 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1238,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 005    , 104    , 104    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1239,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 010    , 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1240,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 015    , 39    , 39    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1241,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 023    , 92    , 92    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1242,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 030    , 38    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1243,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 035    , 80    , 80    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1244,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 040    , 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1245,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 053    , 1 228    , 1 228    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1246,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 065    , 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1247,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 073    , 131    , 131    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1248,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 8 080    , 48    , 48    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1249,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 005    , 37    , 37    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1250,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 010    , 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1251,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 015    , 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1252,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 020    , 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1253,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 025    , 62    , 62    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1254,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 030    , 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1255,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 035    , 52    , 52    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1256,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 040    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1257,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 048    , 46    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1258,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 055    , 31    , 31    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1259,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 060    , 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1260,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 065    , 117    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1261,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 070    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1262,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 077    , 416    , 416    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1263,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 085    , 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1264,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 9 092    , 161    , 161    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1265,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 005    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1266,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 010    , 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1267,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 015    , 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1268,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 025    , 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1269,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 030    , 146    , 146    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1270,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 043    , 2 562    , 2 562    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1271,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 060    , 42    , 42    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1272,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 070    , 86    , 86    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1273,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 10 075    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1274,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 005    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1275,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 010    , 50    , 50    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1276,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 025    , 12    , 12    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1277,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 030    , 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1278,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 035    , 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1279,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 040    , 156    , 156    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1280,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 045    , 31    , 31    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1281,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 050    , 24    , 24    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1282,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 11 055    , 24    , 24    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1283,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 005    , 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1284,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 010    , 44    , 44    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1285,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 015    , 130    , 130    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1286,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 020    , 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1287,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 025    , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1288,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 030    , 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1289,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 035    , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1290,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 043    , 52    , 52    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1291,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 045    , 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1292,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 057    , 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1293,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 065    , 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1294,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 072    , 864    , 864    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1295,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 080    , 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1296,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 802    , 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1297,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 12 804    , 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1298,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 005    , 92    , 92    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1299,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 010    , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1300,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 015    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1301,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 020    , 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1302,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 025    , 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1303,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 030    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1304,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 040    , 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1305,Soins en chirurgie d'un jour,Bas-Saint-Laurent, 13 045    , 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
