NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1049,Soins physiques et psychiatriques de courte durée,Montérégie,46025,64,339,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1050,Soins physiques et psychiatriques de courte durée,Montérégie,46030,40,348,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1051,Soins physiques et psychiatriques de courte durée,Montérégie,46035,166,991,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1052,Soins physiques et psychiatriques de courte durée,Montérégie,46040,240,1649,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1053,Soins physiques et psychiatriques de courte durée,Montérégie,46045,85,353,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1054,Soins physiques et psychiatriques de courte durée,Montérégie,46050,313,2228,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1055,Soins physiques et psychiatriques de courte durée,Montérégie,46058,333,2322,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1056,Soins physiques et psychiatriques de courte durée,Montérégie,46065,69,583,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1057,Soins physiques et psychiatriques de courte durée,Montérégie,46070,42,355,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1058,Soins physiques et psychiatriques de courte durée,Montérégie,46075,504,2785,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1059,Soins physiques et psychiatriques de courte durée,Montérégie,46078,519,2741,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1060,Soins physiques et psychiatriques de courte durée,Montérégie,46080,1373,9278,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1061,Soins physiques et psychiatriques de courte durée,Montérégie,46085,64,423,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1062,Soins physiques et psychiatriques de courte durée,Montérégie,46090,196,1153,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1063,Soins physiques et psychiatriques de courte durée,Montérégie,46095,44,257,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1064,Soins physiques et psychiatriques de courte durée,Montérégie,46100,92,437,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1065,Soins physiques et psychiatriques de courte durée,Montérégie,46105,84,412,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1066,Soins physiques et psychiatriques de courte durée,Montérégie,46112,955,7060,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1067,Soins physiques et psychiatriques de courte durée,Montérégie,47005,101,312,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1068,Soins physiques et psychiatriques de courte durée,Montérégie,47010,229,1100,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1069,Soins physiques et psychiatriques de courte durée,Montérégie,47017,6981,54923,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1070,Soins physiques et psychiatriques de courte durée,Montérégie,47025,514,3729,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1071,Soins physiques et psychiatriques de courte durée,Montérégie,47030,44,244,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1072,Soins physiques et psychiatriques de courte durée,Montérégie,47035,473,2250,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1073,Soins physiques et psychiatriques de courte durée,Montérégie,47040,123,770,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1074,Soins physiques et psychiatriques de courte durée,Montérégie,47047,357,2005,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1075,Soins physiques et psychiatriques de courte durée,Montérégie,47055,181,1014,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1076,Soins physiques et psychiatriques de courte durée,Montérégie,48005,43,138,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1077,Soins physiques et psychiatriques de courte durée,Montérégie,48010,258,1437,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1078,Soins physiques et psychiatriques de courte durée,Montérégie,48020,85,658,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1079,Soins physiques et psychiatriques de courte durée,Montérégie,48028,842,6357,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1080,Soins physiques et psychiatriques de courte durée,Montérégie,48038,203,1296,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1081,Soins physiques et psychiatriques de courte durée,Montérégie,48045,121,758,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1082,Soins physiques et psychiatriques de courte durée,Montérégie,48050,69,548,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1083,Soins physiques et psychiatriques de courte durée,Montérégie,53005,104,1037,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1084,Soins physiques et psychiatriques de courte durée,Montérégie,53010,45,311,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1085,Soins physiques et psychiatriques de courte durée,Montérégie,53015,57,567,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1086,Soins physiques et psychiatriques de courte durée,Montérégie,53020,148,1048,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1087,Soins physiques et psychiatriques de courte durée,Montérégie,53025,215,1413,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1088,Soins physiques et psychiatriques de courte durée,Montérégie,53032,144,889,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1089,Soins physiques et psychiatriques de courte durée,Montérégie,53040,236,1665,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1090,Soins physiques et psychiatriques de courte durée,Montérégie,53050,230,1639,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1091,Soins physiques et psychiatriques de courte durée,Montérégie,53052,4917,47280,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1092,Soins physiques et psychiatriques de courte durée,Montérégie,53065,274,2016,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1093,Soins physiques et psychiatriques de courte durée,Montérégie,53072,261,2062,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1094,Soins physiques et psychiatriques de courte durée,Montérégie,53085,18,173,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1095,Soins physiques et psychiatriques de courte durée,Montérégie,54008,524,3398,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1096,Soins physiques et psychiatriques de courte durée,Montérégie,54017,230,1247,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1097,Soins physiques et psychiatriques de courte durée,Montérégie,54025,342,2124,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1098,Soins physiques et psychiatriques de courte durée,Montérégie,54030,31,144,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1099,Soins physiques et psychiatriques de courte durée,Montérégie,54035,187,1551,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1100,Soins physiques et psychiatriques de courte durée,Montérégie,54048,5593,54049,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1101,Soins physiques et psychiatriques de courte durée,Montérégie,54060,211,1209,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1102,Soins physiques et psychiatriques de courte durée,Montérégie,54065,148,782,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1103,Soins physiques et psychiatriques de courte durée,Montérégie,54072,255,2966,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1104,Soins physiques et psychiatriques de courte durée,Montérégie,54090,118,957,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1105,Soins physiques et psychiatriques de courte durée,Montérégie,54095,195,1022,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1106,Soins physiques et psychiatriques de courte durée,Montérégie,54100,123,712,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1107,Soins physiques et psychiatriques de courte durée,Montérégie,54105,76,412,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1108,Soins physiques et psychiatriques de courte durée,Montérégie,54110,124,791,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1109,Soins physiques et psychiatriques de courte durée,Montérégie,54115,45,214,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1110,Soins physiques et psychiatriques de courte durée,Montérégie,54120,58,433,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1111,Soins physiques et psychiatriques de courte durée,Montérégie,54125,52,400,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1112,Soins physiques et psychiatriques de courte durée,Montérégie,55008,260,1306,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1113,Soins physiques et psychiatriques de courte durée,Montérégie,55015,258,1566,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1114,Soins physiques et psychiatriques de courte durée,Montérégie,55023,616,3774,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1115,Soins physiques et psychiatriques de courte durée,Montérégie,55030,191,820,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1116,Soins physiques et psychiatriques de courte durée,Montérégie,55037,245,1447,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1117,Soins physiques et psychiatriques de courte durée,Montérégie,55048,1289,6800,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1118,Soins physiques et psychiatriques de courte durée,Montérégie,55057,811,6919,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1119,Soins physiques et psychiatriques de courte durée,Montérégie,55065,428,2480,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1120,Soins physiques et psychiatriques de courte durée,Montérégie,56005,200,1233,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1121,Soins physiques et psychiatriques de courte durée,Montérégie,56010,127,721,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1122,Soins physiques et psychiatriques de courte durée,Montérégie,56015,160,1162,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1123,Soins physiques et psychiatriques de courte durée,Montérégie,56023,340,1933,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1124,Soins physiques et psychiatriques de courte durée,Montérégie,56030,46,191,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1125,Soins physiques et psychiatriques de courte durée,Montérégie,56035,286,2218,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1126,Soins physiques et psychiatriques de courte durée,Montérégie,56042,195,974,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1127,Soins physiques et psychiatriques de courte durée,Montérégie,56050,96,375,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1128,Soins physiques et psychiatriques de courte durée,Montérégie,56055,281,1224,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1129,Soins physiques et psychiatriques de courte durée,Montérégie,56060,243,1194,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1130,Soins physiques et psychiatriques de courte durée,Montérégie,56065,237,1409,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1131,Soins physiques et psychiatriques de courte durée,Montérégie,56083,12163,73981,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1132,Soins physiques et psychiatriques de courte durée,Montérégie,56097,285,1371,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1133,Soins physiques et psychiatriques de courte durée,Montérégie,56105,144,771,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1134,Soins physiques et psychiatriques de courte durée,Montérégie,57005,2509,14510,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1135,Soins physiques et psychiatriques de courte durée,Montérégie,57010,647,3580,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1136,Soins physiques et psychiatriques de courte durée,Montérégie,57020,1267,8825,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1137,Soins physiques et psychiatriques de courte durée,Montérégie,57025,519,4296,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1138,Soins physiques et psychiatriques de courte durée,Montérégie,57030,567,3843,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1139,Soins physiques et psychiatriques de courte durée,Montérégie,57033,285,1676,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1140,Soins physiques et psychiatriques de courte durée,Montérégie,57035,1475,12498,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1141,Soins physiques et psychiatriques de courte durée,Montérégie,57040,1850,13945,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1142,Soins physiques et psychiatriques de courte durée,Montérégie,57045,134,521,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1143,Soins physiques et psychiatriques de courte durée,Montérégie,57050,162,1521,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1144,Soins physiques et psychiatriques de courte durée,Montérégie,57057,119,758,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1145,Soins physiques et psychiatriques de courte durée,Montérégie,57068,205,1777,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1146,Soins physiques et psychiatriques de courte durée,Montérégie,57075,156,924,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1147,Soins physiques et psychiatriques de courte durée,Montérégie,58007,6102,44648,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1148,Soins physiques et psychiatriques de courte durée,Montérégie,58012,2026,18733,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1149,Soins physiques et psychiatriques de courte durée,Montérégie,58015,1271,12138,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1150,Soins physiques et psychiatriques de courte durée,Montérégie,58020,5928,43361,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1151,Soins physiques et psychiatriques de courte durée,Montérégie,58025,470,4152,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1152,Soins physiques et psychiatriques de courte durée,Montérégie,58030,11214,96687,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1153,Soins physiques et psychiatriques de courte durée,Montérégie,58033,3171,24157,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1154,Soins physiques et psychiatriques de courte durée,Montérégie,58037,1826,14033,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1155,Soins physiques et psychiatriques de courte durée,Montérégie,58227,3033,29216,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1156,Soins physiques et psychiatriques de courte durée,Montérégie,59010,2171,14941,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1157,Soins physiques et psychiatriques de courte durée,Montérégie,59015,1137,6734,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1158,Soins physiques et psychiatriques de courte durée,Montérégie,59020,1484,9469,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1159,Soins physiques et psychiatriques de courte durée,Montérégie,59025,564,3824,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1160,Soins physiques et psychiatriques de courte durée,Montérégie,59030,46,346,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1161,Soins physiques et psychiatriques de courte durée,Montérégie,59035,789,6015,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1162,Soins physiques et psychiatriques de courte durée,Montérégie,67005,187,1404,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1163,Soins physiques et psychiatriques de courte durée,Montérégie,67010,514,3504,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1164,Soins physiques et psychiatriques de courte durée,Montérégie,67015,1811,14345,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1165,Soins physiques et psychiatriques de courte durée,Montérégie,67020,1286,7408,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1166,Soins physiques et psychiatriques de courte durée,Montérégie,67025,619,3778,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1167,Soins physiques et psychiatriques de courte durée,Montérégie,67030,1334,10388,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1168,Soins physiques et psychiatriques de courte durée,Montérégie,67035,1840,13161,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1169,Soins physiques et psychiatriques de courte durée,Montérégie,67040,235,2409,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1170,Soins physiques et psychiatriques de courte durée,Montérégie,67045,921,6012,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1171,Soins physiques et psychiatriques de courte durée,Montérégie,67050,4542,40333,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1172,Soins physiques et psychiatriques de courte durée,Montérégie,67055,196,1540,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1173,Soins physiques et psychiatriques de courte durée,Montérégie,67802,715,6405,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1174,Soins physiques et psychiatriques de courte durée,Montérégie,68005,179,1044,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1175,Soins physiques et psychiatriques de courte durée,Montérégie,68010,186,1641,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1176,Soins physiques et psychiatriques de courte durée,Montérégie,68015,62,571,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1177,Soins physiques et psychiatriques de courte durée,Montérégie,68020,157,983,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1178,Soins physiques et psychiatriques de courte durée,Montérégie,68025,223,1102,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1179,Soins physiques et psychiatriques de courte durée,Montérégie,68030,687,4778,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1180,Soins physiques et psychiatriques de courte durée,Montérégie,68035,25,94,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
1181,Soins physiques et psychiatriques de courte durée,Montérégie,68040,190,1240,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
