NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1425,Soins en chirurgie d'un jour,Capitale-Nationale,16050,83,83,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1426,Soins en chirurgie d'un jour,Capitale-Nationale,16055,98,98,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1427,Soins en chirurgie d'un jour,Capitale-Nationale,20005,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1428,Soins en chirurgie d'un jour,Capitale-Nationale,20010,44,44,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1429,Soins en chirurgie d'un jour,Capitale-Nationale,20015,64,64,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1430,Soins en chirurgie d'un jour,Capitale-Nationale,20020,102,102,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1431,Soins en chirurgie d'un jour,Capitale-Nationale,20025,96,96,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1432,Soins en chirurgie d'un jour,Capitale-Nationale,20030,71,71,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1433,Soins en chirurgie d'un jour,Capitale-Nationale,21005,87,87,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1434,Soins en chirurgie d'un jour,Capitale-Nationale,21010,166,166,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1435,Soins en chirurgie d'un jour,Capitale-Nationale,21020,81,81,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1436,Soins en chirurgie d'un jour,Capitale-Nationale,21025,233,233,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1437,Soins en chirurgie d'un jour,Capitale-Nationale,21030,187,187,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1438,Soins en chirurgie d'un jour,Capitale-Nationale,21035,239,239,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1439,Soins en chirurgie d'un jour,Capitale-Nationale,21040,188,188,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1440,Soins en chirurgie d'un jour,Capitale-Nationale,21045,281,281,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1441,Soins en chirurgie d'un jour,Capitale-Nationale,22005,275,275,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1442,Soins en chirurgie d'un jour,Capitale-Nationale,22010,77,77,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1443,Soins en chirurgie d'un jour,Capitale-Nationale,22015,14,14,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1444,Soins en chirurgie d'un jour,Capitale-Nationale,22020,213,213,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1445,Soins en chirurgie d'un jour,Capitale-Nationale,22025,112,112,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1446,Soins en chirurgie d'un jour,Capitale-Nationale,22030,22,22,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1447,Soins en chirurgie d'un jour,Capitale-Nationale,22035,356,356,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1448,Soins en chirurgie d'un jour,Capitale-Nationale,22040,287,287,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1449,Soins en chirurgie d'un jour,Capitale-Nationale,22045,260,260,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1450,Soins en chirurgie d'un jour,Capitale-Nationale,23015,11,11,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1451,Soins en chirurgie d'un jour,Capitale-Nationale,23027,25169,25169,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1452,Soins en chirurgie d'un jour,Capitale-Nationale,23057,812,812,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1453,Soins en chirurgie d'un jour,Capitale-Nationale,23072,761,761,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1454,Soins en chirurgie d'un jour,Capitale-Nationale,23802,115,115,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1455,Soins en chirurgie d'un jour,Capitale-Nationale,34007,198,198,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1456,Soins en chirurgie d'un jour,Capitale-Nationale,34017,401,401,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1457,Soins en chirurgie d'un jour,Capitale-Nationale,34025,333,333,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1458,Soins en chirurgie d'un jour,Capitale-Nationale,34030,125,125,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1459,Soins en chirurgie d'un jour,Capitale-Nationale,34038,130,130,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1460,Soins en chirurgie d'un jour,Capitale-Nationale,34048,160,160,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1461,Soins en chirurgie d'un jour,Capitale-Nationale,34058,94,94,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1462,Soins en chirurgie d'un jour,Capitale-Nationale,34060,13,13,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1463,Soins en chirurgie d'un jour,Capitale-Nationale,34065,171,171,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1464,Soins en chirurgie d'un jour,Capitale-Nationale,34078,58,58,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1465,Soins en chirurgie d'un jour,Capitale-Nationale,34085,19,19,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1466,Soins en chirurgie d'un jour,Capitale-Nationale,34090,69,69,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1467,Soins en chirurgie d'un jour,Capitale-Nationale,34097,56,56,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1468,Soins en chirurgie d'un jour,Capitale-Nationale,34105,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1469,Soins en chirurgie d'un jour,Capitale-Nationale,34115,49,49,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1470,Soins en chirurgie d'un jour,Capitale-Nationale,34120,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1471,Soins en chirurgie d'un jour,Capitale-Nationale,34128,585,585,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1472,Soins en chirurgie d'un jour,Capitale-Nationale,34135,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1473,Soins en chirurgie d'un jour,Capitale-Nationale,Autres,5,5,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1474,Soins en chirurgie d'un jour,Capitale-Nationale,Total Capitale-Nationale,35314,35314,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1475,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32013,130,130,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1476,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32023,49,49,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1477,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32033,410,410,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1478,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32040,648,648,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1479,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32045,70,70,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1480,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32050,43,43,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1481,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32058,41,41,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1482,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32065,105,105,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1483,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32072,90,90,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1484,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32080,40,40,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1485,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,32085,35,35,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1486,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35005,52,52,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1487,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35010,71,71,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1488,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35015,63,63,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1489,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35020,51,51,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1490,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35027,216,216,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1491,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35035,96,96,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1492,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35040,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1493,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35045,23,23,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1494,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35050,164,164,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1495,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,35055,41,41,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1496,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,36033,3311,3311,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1497,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37067,7005,7005,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1498,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37205,103,103,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1499,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37210,62,62,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1500,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37215,48,48,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1501,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37220,79,79,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1502,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37225,39,39,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1503,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37230,146,146,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1504,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37235,305,305,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1505,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37240,96,96,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1506,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37245,52,52,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1507,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,37250,45,45,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1508,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38005,57,57,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1509,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38010,587,587,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1510,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38015,17,17,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1511,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38020,22,22,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1512,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38028,42,42,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1513,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38035,19,19,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1514,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38040,43,43,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1515,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38047,38,38,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1516,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38055,20,20,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1517,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38060,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1518,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38065,53,53,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1519,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,38070,58,58,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1520,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39005,14,14,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1521,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39010,93,93,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1522,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39015,22,22,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1523,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39020,34,34,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1524,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39025,137,137,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1525,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39030,68,68,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1526,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39035,33,33,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1527,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39043,70,70,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1528,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39060,219,219,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1529,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39062,3791,3791,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1530,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39077,392,392,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1531,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39085,118,118,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1532,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39090,13,13,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1533,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39097,174,174,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1534,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39105,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1535,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39117,129,129,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1536,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39130,61,61,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1537,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39135,94,94,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1538,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39145,80,80,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1539,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39150,95,95,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1540,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39155,75,75,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1541,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39165,33,33,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1542,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,39170,66,66,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1543,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49005,65,65,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1544,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49015,41,41,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1545,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49020,35,35,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1546,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49025,59,59,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1547,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49030,92,92,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1548,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49040,92,92,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1549,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49048,200,200,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1550,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49058,3518,3518,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1551,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49070,195,195,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1552,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49075,95,95,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1553,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49080,44,44,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1554,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49085,35,35,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
