UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANCAIS_1,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNEE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,REALISATION 
10602,"Shootist, The","Dernier des gÃ©ants, Le",US,,,,,,1976,4,Western,2013-04-03T21:00:00,Don Siegel
4809,"Player, The","Meneur, Le",US,,,,,,1992,2,ComÃ©die satirique,2013-04-04T21:00:00,Robert Altman
58827,Cellisten,"Violoncelliste, La",SE,,,,,,2009,0,Drame policier,2013-04-06T22:30:00,Stephan Apelgren
58827,Cellisten,"Violoncelliste, La",SE,,,,,,2009,0,Drame policier,2013-04-07T03:14:00,Stephan Apelgren
49520,"Concert, Le","Concert, Le",FR,IT,RO,BE,,,2009,4,ComÃ©die dramatique,2013-04-07T21:00:00,Radu Mihaileanu
22735,Die Blechtrommel,"Tambour, Le",DE,FR,YU,PL,,,1979,1,Chronique,2013-04-07T23:13:00,Volker Schlondorff
49520,"Concert, Le","Concert, Le",FR,IT,RO,BE,,,2009,4,ComÃ©die dramatique,2013-04-08T01:42:00,Radu Mihaileanu
4800,"Bons DÃ©barras, Les","Bons DÃ©barras, Les",CA,QC,,,,,1979,2,Drame de moeurs,2013-04-08T21:00:00,Francis Mankiewicz
4800,"Bons DÃ©barras, Les","Bons DÃ©barras, Les",CA,QC,,,,,1979,2,Drame de moeurs,2013-04-09T02:21:00,Francis Mankiewicz
41573,Capote,Capote,US,,,,,,2005,3,Drame biographique,2013-04-09T22:00:00,Bennett Miller
41573,Capote,Capote,US,,,,,,2005,3,Drame biographique,2013-04-10T02:54:00,Bennett Miller
24549,Valdez Is Coming,Valdez,US,,,,,,1971,5,Western,2013-04-10T21:00:00,Edwin Sherin
24549,Valdez Is Coming,Valdez,US,,,,,,1971,5,Western,2013-04-11T02:52:00,Edwin Sherin
22180,Ordinary People,Des gens comme les autres,US,,,,,,1980,3,Drame psychologique,2013-04-11T21:00:00,Robert Redford
58892,PrÃ¤sten,"Marchands d'espoir, Les",SE,,,,,,2009,0,Drame policier,2013-04-13T22:30:00,Henrik Georgsson
58892,PrÃ¤sten,"Marchands d'espoir, Les",SE,,,,,,2009,0,Drame policier,2013-04-14T03:11:00,Henrik Georgsson
52481,Des hommes et des dieux,Des hommes et des dieux,FR,,,,,,2010,2,Drame historique,2013-04-14T21:00:00,Xavier Beauvois
45145,Encounters at the End of the World,Rencontres au bout du monde,US,,,,,,2007,3,Documentaire,2013-04-14T23:13:00,Werner Herzog
52481,Des hommes et des dieux,Des hommes et des dieux,FR,,,,,,2010,2,Drame historique,2013-04-15T01:30:00,Xavier Beauvois
44870,Un baiser s'il vous plaÃ®t,Un Baiser s'il vous plaÃ®t,FR,,,,,,2007,4,ComÃ©die sentimentale,2013-04-15T21:00:00,Emmanuel Mouret
44870,Un baiser s'il vous plaÃ®t,Un Baiser s'il vous plaÃ®t,FR,,,,,,2007,4,ComÃ©die sentimentale,2013-04-16T03:12:00,Emmanuel Mouret
36632,Road to Perdition,"Voie de Perdition, La",US,,,,,,2002,3,Drame de moeurs,2013-04-16T22:00:00,Sam Mendes
58892,PrÃ¤sten,"Marchands d'espoir, Les",SE,,,,,,2009,0,Drame policier,2013-04-17T02:57:00,Henrik Georgsson
32428,Apache,Bronco Apache,US,,,,,,1953,4,Western,2013-04-17T21:00:00,Robert Aldrich
32428,Apache,Bronco Apache,US,,,,,,1953,4,Western,2013-04-18T02:51:00,Robert Aldrich
50965,You Don't Know Jack,Vous ne connaissez pas Jack,US,,,,,,2010,3,Drame biographique,2013-04-18T21:00:00,Barry Levinson
45145,Encounters at the End of the World,Rencontres au bout du monde,US,,,,,,2007,3,Documentaire,2013-04-19T02:53:00,Werner Herzog
58918,LÃ¤ckan,"Place au soleil, Une",SE,,,,,,2009,0,Drame policier,2013-04-20T22:30:00,Henrik Georgsson
58918,LÃ¤ckan,"Place au soleil, Une",SE,,,,,,2009,0,Drame policier,2013-04-21T03:14:00,Henrik Georgsson
61632,Woody Allen - A Documentary,"Woody Allen, un documentaire",US,,,,,,2012,3,Documentaire,2013-04-21T21:00:00,Robert B. Weide
47297,Joueuse,Joueuse,FR,,,,,,2009,4,Drame psychologique,2013-04-21T23:01:00,Caroline Bottaro
61632,Woody Allen - A Documentary,"Woody Allen, un documentaire",US,,,,,,2012,3,Documentaire,2013-04-22T01:49:00,Robert B. Weide
13561,Bingo,Bingo,CA,QC,,,,,1973,4,Drame social,2013-04-22T21:00:00,Jean-Claude Lord
13561,Bingo,Bingo,CA,QC,,,,,1973,4,Drame social,2013-04-23T03:06:00,Jean-Claude Lord
16579,"Russia House, The","Maison Russie, La",US,,,,,,1990,4,Drame d'espionnage,2013-04-23T21:00:00,Fred Schepisi
16579,"Russia House, The","Maison Russie, La",US,,,,,,1990,4,Drame d'espionnage,2013-04-24T02:41:00,Fred Schepisi
29376,"Unforgiven, The","Vent de la plaine, Le",US,,,,,,1960,3,Western,2013-04-24T21:00:00,John Huston
29376,"Unforgiven, The","Vent de la plaine, Le",US,,,,,,1960,3,Western,2013-04-25T02:17:00,John Huston
43720,You Kill Me,Tu me fais mourir,US,,,,,,2007,4,ComÃ©die policiÃ¨re,2013-04-25T21:00:00,John Dahl
43720,You Kill Me,Tu me fais mourir,US,,,,,,2007,4,ComÃ©die policiÃ¨re,2013-04-26T03:11:00,John Dahl
59004,Skytten,Au nom du pÃ¨re,SE,,,,,,2009,0,Drame policier,2013-04-27T22:30:00,Agneta FagerstrÃ¶m-Olsson
59004,Skytten,Au nom du pÃ¨re,SE,,,,,,2009,0,Drame policier,2013-04-28T03:16:00,Agneta FagerstrÃ¶m-Olsson
61632,Woody Allen - A Documentary,"Woody Allen, un documentaire",US,,,,,,2012,3,Documentaire,2013-04-28T21:00:00,Robert B. Weide
61632,Woody Allen - A Documentary,"Woody Allen, un documentaire",US,,,,,,2012,3,Documentaire,2013-04-29T01:20:00,Robert B. Weide
43113,Ã force de rÃªves,Ã force de rÃªves,CA,QC,,,,,2006,4,Documentaire,2013-04-29T02:44:00,Serge GiguÃ¨re
57041,"Ãmotifs anonymes, Les","Ãmotifs anonymes, Les",FR,BE,,,,,2010,3,ComÃ©die dramatique,2013-04-29T21:00:00,Jean-Pierre AmÃ©ris
57041,"Ãmotifs anonymes, Les","Ãmotifs anonymes, Les",FR,BE,,,,,2010,3,ComÃ©die dramatique,2013-04-30T03:00:00,Jean-Pierre AmÃ©ris
42068,Friends with Money,Friends with Money,US,,,,,,2006,4,ComÃ©die de moeurs,2013-04-30T21:00:00,Nicole Holofcener
42068,Friends with Money,Friends with Money,US,,,,,,2006,4,ComÃ©die de moeurs,2013-05-01T02:59:00,Nicole Holofcener
30469,"Big Country, The","Grands Espaces, Les",US,,,,,,1958,3,Western,2013-05-01T21:00:00,William Wyler
30469,"Big Country, The","Grands Espaces, Les",US,,,,,,1958,3,Western,2013-05-02T02:03:00,William Wyler
45521,Blindness,"Aveuglement, L'",CA,BR,JP,,,,2008,4,Drame fantastique,2013-05-02T21:00:00,Fernando Meirelles
45521,Blindness,"Aveuglement, L'",CA,BR,JP,,,,2008,4,Drame fantastique,2013-05-03T02:23:00,Fernando Meirelles
59066,DÃ¶dsÃ¤ngeln,"Voix des anges, La",SE,,,,,,2010,0,Drame policier,2013-05-04T22:30:00,Agneta FagerstrÃ¶m-Olsson
59066,DÃ¶dsÃ¤ngeln,"Voix des anges, La",SE,,,,,,2010,0,Drame policier,2013-05-05T03:15:00,Agneta FagerstrÃ¶m-Olsson
10990,Annie Hall,Annie Hall,US,,,,,,1977,1,ComÃ©die sentimentale,2013-05-05T21:00:00,Woody Allen
45747,Papa Ã  la chasse aux lagopÃ¨des,Papa Ã  la chasse aux lagopÃ¨des,CA,QC,,,,,2008,3,ComÃ©die,2013-05-05T22:40:00,Robert Morin
10990,Annie Hall,Annie Hall,US,,,,,,1977,1,ComÃ©die sentimentale,2013-05-06T01:22:00,Woody Allen
45747,Papa Ã  la chasse aux lagopÃ¨des,Papa Ã  la chasse aux lagopÃ¨des,CA,QC,,,,,2008,3,ComÃ©die,2013-05-06T02:55:00,Robert Morin
47599,Tellement proches,Tellement proches,FR,,,,,,2009,5,ComÃ©die,2013-05-06T21:00:00,"Olivier Nakache, Ãric Toledano"
47599,Tellement proches,Tellement proches,FR,,,,,,2009,5,ComÃ©die,2013-05-07T02:52:00,"Olivier Nakache, Ãric Toledano"
36,Dead Man Walking,"DerniÃ¨re Marche, La",US,,,,,,1995,2,Drame psychologique,2013-05-07T21:00:00,Tim Robbins
59066,DÃ¶dsÃ¤ngeln,"Voix des anges, La",SE,,,,,,2010,0,Drame policier,2013-05-08T03:03:00,Agneta FagerstrÃ¶m-Olsson
31973,Vera Cruz,Vera Cruz,US,,,,,,1954,3,Western,2013-05-08T21:00:00,Robert Aldrich
31973,Vera Cruz,Vera Cruz,US,,,,,,1954,3,Western,2013-05-09T03:05:00,Robert Aldrich
45636,Rachel Getting Married,"Mariage de Rachel, Le",US,,,,,,2008,3,Drame psychologique,2013-05-09T21:00:00,Jonathan Demme
45636,Rachel Getting Married,"Mariage de Rachel, Le",US,,,,,,2008,3,Drame psychologique,2013-05-10T03:00:00,Jonathan Demme
59102,Valnaden,"Amants Ã©carlates, Les",SE,,,,,,2010,0,Drame policier,2013-05-11T22:30:00,Mikael Marcimain
59102,Valnaden,"Amants Ã©carlates, Les",SE,,,,,,2010,0,Drame policier,2013-05-12T03:16:00,Mikael Marcimain
20461,Broadway Danny Rose,Broadway Danny Rose,US,,,,,,1984,3,ComÃ©die,2013-05-12T21:00:00,Woody Allen
45401,Truffe,Truffe,CA,QC,,,,,2008,4,Science-fiction,2013-05-12T22:35:00,Kim Nguyen
20461,Broadway Danny Rose,Broadway Danny Rose,US,,,,,,1984,3,ComÃ©die,2013-05-13T01:25:00,Woody Allen
45401,Truffe,Truffe,CA,QC,,,,,2008,4,Science-fiction,2013-05-13T02:50:00,Kim Nguyen
10,"Bonheur est dans le prÃ©, Le","Bonheur est dans le prÃ©, Le",FR,,,,,,1995,4,ComÃ©die de moeurs,2013-05-13T21:00:00,Ãtienne Chatiliez
10,"Bonheur est dans le prÃ©, Le","Bonheur est dans le prÃ©, Le",FR,,,,,,1995,4,ComÃ©die de moeurs,2013-05-14T02:59:00,Ãtienne Chatiliez
45699,"Brothers Bloom, The","FrÃ¨res Bloom, Les",US,,,,,,2008,4,Aventures,2013-05-14T21:00:00,Rian Johnson
45699,"Brothers Bloom, The","FrÃ¨res Bloom, Les",US,,,,,,2008,4,Aventures,2013-05-15T02:54:00,Rian Johnson
29910,Last Train from Gun Hill,"Dernier Train de Gun Hill, Le",US,,,,,,1959,4,Western,2013-05-15T21:00:00,John Sturges
29910,Last Train from Gun Hill,"Dernier Train de Gun Hill, Le",US,,,,,,1959,4,Western,2013-05-16T02:59:00,John Sturges
8739,Get Shorty,C'est le petit qu'il nous faut,US,,,,,,1995,4,ComÃ©die satirique,2013-05-16T21:00:00,Barry Sonnenfeld
8739,Get Shorty,C'est le petit qu'il nous faut,US,,,,,,1995,4,ComÃ©die satirique,2013-05-17T02:53:00,Barry Sonnenfeld
59111,Arvet,HÃ©ritage,SE,,,,,,2010,0,Drame policier,2013-05-18T22:30:00,Mikael Marcimain
59111,Arvet,HÃ©ritage,SE,,,,,,2010,0,Drame policier,2013-05-19T03:19:00,Mikael Marcimain
17449,Crimes and Misdemeanors,Crimes et dÃ©lits,US,,,,,,1989,3,ComÃ©die dramatique,2013-05-19T21:00:00,Woody Allen
49556,"Signes vitaux, Les","Signes vitaux, Les",CA,QC,,,,,2009,4,Drame psychologique,2013-05-19T22:55:00,Sophie Deraspe
17449,Crimes and Misdemeanors,Crimes et dÃ©lits,US,,,,,,1989,3,ComÃ©die dramatique,2013-05-20T01:30:00,Woody Allen
49556,"Signes vitaux, Les","Signes vitaux, Les",CA,QC,,,,,2009,4,Drame psychologique,2013-05-20T03:14:00,Sophie Deraspe
56941,"Vie qui commence, Une","Vie qui commence, Une",CA,QC,,,,,2010,5,Drame psychologique,2013-05-20T21:00:00,Michel Monty
56941,"Vie qui commence, Une","Vie qui commence, Une",CA,QC,,,,,2010,5,Drame psychologique,2013-05-21T02:56:00,Michel Monty
41220,Proof,"Preuve irrÃ©futable, La",US,,,,,,2005,4,Drame psychologique,2013-05-21T21:00:00,John Madden
41220,Proof,"Preuve irrÃ©futable, La",US,,,,,,2005,4,Drame psychologique,2013-05-22T02:41:00,John Madden
28766,"Man Who Shot Liberty Valance, The","Homme qui tua Liberty Valance, L'",US,,,,,,1962,3,Western,2013-05-22T21:00:00,John Ford
59111,Arvet,HÃ©ritage,SE,,,,,,2010,0,Drame policier,2013-05-23T03:05:00,Mikael Marcimain
58826,Two Weeks,Deux semaines,US,,,,,,2006,5,ComÃ©die dramatique,2013-05-23T21:00:00,Steve Stockman
58826,Two Weeks,Deux semaines,US,,,,,,2006,5,ComÃ©die dramatique,2013-05-24T02:46:00,Steve Stockman
59137,Indrivaren,Rebecca,SE,,,,,,2010,0,Drame policier,2013-05-25T22:30:00,Kathrine Windfeld
59137,Indrivaren,Rebecca,SE,,,,,,2010,0,Drame policier,2013-05-26T03:15:00,Kathrine Windfeld
10028,Bullets Over Broadway,Coups de feu sur Broadway,US,,,,,,1994,3,ComÃ©die,2013-05-26T21:00:00,Woody Allen
41750,Vers le Sud,Vers le sud,FR,CA,,,,,2005,4,Drame de moeurs,2013-05-26T22:50:00,Laurent Cantet
10028,Bullets Over Broadway,Coups de feu sur Broadway,US,,,,,,1994,3,ComÃ©die,2013-05-27T01:41:00,Woody Allen
20397,"Crime d'Ovide Plouffe, Le","Crime d'Ovide Plouffe, Le",CA,QC,,,,,1984,4,Drame de moeurs,2013-05-27T21:00:00,Denys Arcand
20397,"Crime d'Ovide Plouffe, Le","Crime d'Ovide Plouffe, Le",CA,QC,,,,,1984,4,Drame de moeurs,2013-05-28T03:00:00,Denys Arcand
48891,Get Low,"Grand Voyage, Le",US,,,,,,2009,4,ComÃ©die dramatique,2013-05-28T21:00:00,Aaron Schneider
48891,Get Low,"Grand Voyage, Le",US,,,,,,2009,4,ComÃ©die dramatique,2013-05-29T02:45:00,Aaron Schneider
30666,Gunfight at the O.K. Corral,RÃ¨glement de comptes Ã  O.K. Corral,US,,,,,,1957,3,Western,2013-05-29T21:00:00,John Sturges
41750,Vers le Sud,Vers le sud,FR,CA,,,,,2005,4,Drame de moeurs,2013-05-30T03:05:00,Laurent Cantet
45879,"Curious Case of Benjamin Button, The","Ãtrange Histoire de Benjamin Button, L'",US,,,,,,2008,3,Chronique,2013-05-30T21:00:00,David Fincher
10028,Bullets Over Broadway,Coups de feu sur Broadway,US,,,,,,1994,3,ComÃ©die,2013-05-31T02:55:00,Woody Allen
46881,Vittnet,"Autre Vie, Une",SE,,,,,,2010,0,Drame policier,2013-06-01T22:30:00,Kathrine Windfeld
46881,Vittnet,"Autre Vie, Une",SE,,,,,,2010,0,Drame policier,2013-06-02T03:16:00,Kathrine Windfeld
22903,Manhattan,Manhattan,US,,,,,,1979,1,ComÃ©die sentimentale,2013-06-02T21:00:00,Woody Allen
44099,"Capture, La","Capture, La",CA,QC,FR,,,,2007,5,Drame psychologique,2013-06-02T22:47:00,Carole Laure
22903,Manhattan,Manhattan,US,,,,,,1979,1,ComÃ©die sentimentale,2013-06-03T01:29:00,Woody Allen
44099,"Capture, La","Capture, La",CA,QC,FR,,,,2007,5,Drame psychologique,2013-06-03T03:05:00,Carole Laure
55733,Jo pour Jonathan,Jo pour Jonathan,CA,QC,,,,,2010,4,Drame,2013-06-03T21:00:00,Maxime Giroux
55733,Jo pour Jonathan,Jo pour Jonathan,CA,QC,,,,,2010,4,Drame,2013-06-04T03:02:00,Maxime Giroux
59447,Shame,"Honte, La",GB,,,,,,2011,3,Drame psychologique,2013-06-04T21:00:00,Steve McQueen
59447,Shame,"Honte, La",GB,,,,,,2011,3,Drame psychologique,2013-06-05T02:42:00,Steve McQueen
25487,True Grit,Cent Dollars pour un shÃ©rif,US,,,,,,1969,4,Western,2013-06-05T21:00:00,Henry Hathaway
25487,True Grit,Cent Dollars pour un shÃ©rif,US,,,,,,1969,4,Western,2013-06-06T02:25:00,Henry Hathaway
46501,Crossing Over,Droit de Passage,US,,,,,,2008,5,Drame social,2013-06-06T21:00:00,Wayne Kramer
46501,Crossing Over,Droit de Passage,US,,,,,,2008,5,Drame social,2013-06-07T03:01:00,Wayne Kramer
44099,"Capture, La","Capture, La",CA,QC,FR,,,,2007,5,Drame psychologique,2013-06-08T02:51:00,Carole Laure
37339,About Schmidt,Monsieur Schmidt,US,,,,,,2002,3,ComÃ©die dramatique,2013-06-08T22:30:00,Alexander Payne
37339,About Schmidt,Monsieur Schmidt,US,,,,,,2002,3,ComÃ©die dramatique,2013-06-09T02:30:00,Alexander Payne
19153,Hannah and Her Sisters,Hannah et ses soeurs,US,,,,,,1986,2,ComÃ©die dramatique,2013-06-09T21:00:00,Woody Allen
50448,"RÃ©gate, La","RÃ©gate, La",BE,FR,LU,,,,2009,4,Drame social,2013-06-09T22:58:00,Bernard Bellefroid
19153,Hannah and Her Sisters,Hannah et ses soeurs,US,,,,,,1986,2,ComÃ©die dramatique,2013-06-10T01:36:00,Woody Allen
50448,"RÃ©gate, La","RÃ©gate, La",BE,FR,LU,,,,2009,4,Drame social,2013-06-10T03:23:00,Bernard Bellefroid
44020,Hors de prix,Hors de prix,FR,,,,,,2007,4,ComÃ©die sentimentale,2013-06-10T21:00:00,Pierre Salvadori
44020,Hors de prix,Hors de prix,FR,,,,,,2007,4,ComÃ©die sentimentale,2013-06-11T02:54:00,Pierre Salvadori
48911,Solitary Man,"Homme sans exception, Un",US,,,,,,2009,4,Drame,2013-06-11T21:00:00,"Brian Koppelman, David Levien"
48911,Solitary Man,"Homme sans exception, Un",US,,,,,,2009,4,Drame,2013-06-12T03:01:00,"Brian Koppelman, David Levien"
25906,Butch Cassidy and the Sundance Kid,Butch Cassidy et le Kid,US,,,,,,1969,3,Western,2013-06-12T21:00:00,George Roy Hill
25906,Butch Cassidy and the Sundance Kid,Butch Cassidy et le Kid,US,,,,,,1969,3,Western,2013-06-13T02:50:00,George Roy Hill
14240,What's Eating Gilbert Grape?,Qui est Gilbert Grape?,US,,,,,,1993,4,Drame de moeurs,2013-06-13T21:00:00,Lasse Hallstrom
50448,"RÃ©gate, La","RÃ©gate, La",BE,FR,LU,,,,2009,4,Drame social,2013-06-14T03:06:00,Bernard Bellefroid
50587,Brooklyn's Finest,"Ãlite de Brooklyn, L'",US,,,,,,2010,5,Drame policier,2013-06-14T21:00:00,Antoine Fuqua
50587,Brooklyn's Finest,"Ãlite de Brooklyn, L'",US,,,,,,2010,5,Drame policier,2013-06-15T02:29:00,Antoine Fuqua
1292,American Beauty,BeautÃ© amÃ©ricaine,US,,,,,,1999,3,ComÃ©die dramatique,2013-06-15T22:30:00,Sam Mendes
48911,Solitary Man,"Homme sans exception, Un",US,,,,,,2009,4,Drame,2013-06-16T03:17:00,"Brian Koppelman, David Levien"
42431,Scoop,Scoop,GB,US,,,,,2006,4,ComÃ©die,2013-06-16T21:00:00,Woody Allen
44539,Die FÃ¤lscher,"Faussaires, Les",DE,,,,,,2007,3,Drame historique,2013-06-16T22:45:00,Stefan Ruzowitzky
42431,Scoop,Scoop,GB,US,,,,,2006,4,ComÃ©die,2013-06-17T01:32:00,Woody Allen
44539,Die FÃ¤lscher,"Faussaires, Les",DE,,,,,,2007,3,Drame historique,2013-06-17T03:07:00,Stefan Ruzowitzky
60292,EnvoyÃ©s trÃ¨s spÃ©ciaux,EnvoyÃ©s trÃ¨s spÃ©ciaux,FR,,,,,,2008,5,ComÃ©die,2013-06-17T21:00:00,FrÃ©dÃ©ric Auburtin
60292,EnvoyÃ©s trÃ¨s spÃ©ciaux,EnvoyÃ©s trÃ¨s spÃ©ciaux,FR,,,,,,2008,5,ComÃ©die,2013-06-18T03:16:00,FrÃ©dÃ©ric Auburtin
1166,Election,Ãlection,US,,,,,,1999,3,ComÃ©die satirique,2013-06-18T21:00:00,Alexander Payne
1166,Election,Ãlection,US,,,,,,1999,3,ComÃ©die satirique,2013-06-19T02:55:00,Alexander Payne
41890,"Three Burials of Melquiades Estrada, The",Trois Enterrements,US,,,,,,2005,3,Drame,2013-06-19T21:00:00,Tommy Lee Jones
41890,"Three Burials of Melquiades Estrada, The",Trois Enterrements,US,,,,,,2005,3,Drame,2013-06-20T02:28:00,Tommy Lee Jones
39925,Sideways,Ã la dÃ©rive,US,,,,,,2004,3,ComÃ©die dramatique,2013-06-20T21:00:00,Alexander Payne
39925,Sideways,Ã la dÃ©rive,US,,,,,,2004,3,ComÃ©die dramatique,2013-06-21T02:34:00,Alexander Payne
10304,Blown Away,Billets pour l'enfer,US,,,,,,1994,5,Thriller,2013-06-21T21:00:00,Stephen Hopkins
10304,Blown Away,Billets pour l'enfer,US,,,,,,1994,5,Thriller,2013-06-22T02:28:00,Stephen Hopkins
42921,Volver,Volver,ES,,,,,,2006,2,ComÃ©die dramatique,2013-06-22T22:30:00,Pedro Almodovar
42921,Volver,Volver,ES,,,,,,2006,2,ComÃ©die dramatique,2013-06-23T02:31:00,Pedro Almodovar
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2013-06-24T00:00:00,Michel Poulette
41890,"Three Burials of Melquiades Estrada, The",Trois Enterrements,US,,,,,,2005,3,Drame,2013-06-24T01:43:00,Tommy Lee Jones
38335,Gaz Bar Blues,Gaz Bar Blues,CA,QC,,,,,2003,3,ComÃ©die dramatique,2013-06-24T21:00:00,Louis BÃ©langer
38335,Gaz Bar Blues,Gaz Bar Blues,CA,QC,,,,,2003,3,ComÃ©die dramatique,2013-06-25T02:46:00,Louis BÃ©langer
52546,Fair Game,EnJeux,US,,,,,,2010,4,Drame politique,2013-06-25T21:00:00,Doug Liman
52546,Fair Game,EnJeux,US,,,,,,2010,4,Drame politique,2013-06-26T03:01:00,Doug Liman
26990,Per un pugno di dollari,Pour une poignÃ©e de dollars,IT,,,,,,1964,4,Western,2013-06-26T21:00:00,Sergio Leone
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2013-06-27T03:07:00,Michel Poulette
48295,"Road, The","Route, La",US,,,,,,2009,4,Drame,2013-06-27T21:00:00,John Hillcoat
48295,"Road, The","Route, La",US,,,,,,2009,4,Drame,2013-06-28T03:04:00,John Hillcoat
44101,Gone Baby Gone,Gone Baby Gone,US,,,,,,2007,4,Drame policier,2013-06-28T21:00:00,Ben Affleck
44101,Gone Baby Gone,Gone Baby Gone,US,,,,,,2007,4,Drame policier,2013-06-29T02:51:00,Ben Affleck
42774,"Tourneuse de pages, La","Tourneuse de pages, La",FR,,,,,,2006,3,Thriller,2013-06-29T22:30:00,Denis Dercourt
42774,"Tourneuse de pages, La","Tourneuse de pages, La",FR,,,,,,2006,3,Thriller,2013-06-30T03:17:00,Denis Dercourt
47708,Ã l'origine,Ã l'origine,FR,,,,,,2009,3,Drame social,2013-06-30T21:00:00,Xavier Giannoli
45836,Waltz With Bashir,Valse avec Bachir,IL,FR,DE,,,,2008,2,Film d'animation,2013-06-30T23:25:00,Ari Folman
47708,Ã l'origine,Ã l'origine,FR,,,,,,2009,3,Drame social,2013-07-01T01:33:00,Xavier Giannoli
46931,Erreur de la banque en votre faveur,Erreur de la banque en votre faveur,FR,,,,,,2009,5,ComÃ©die,2013-07-01T21:00:00,"Michel Munz, GÃ©rard Bitton"
46931,Erreur de la banque en votre faveur,Erreur de la banque en votre faveur,FR,,,,,,2009,5,ComÃ©die,2013-07-02T02:29:00,"Michel Munz, GÃ©rard Bitton"
36526,Windtalkers,"Voix des vents, La",US,,,,,,2002,4,Drame de guerre,2013-07-02T21:00:00,John Woo
26990,Per un pugno di dollari,Pour une poignÃ©e de dollars,IT,,,,,,1964,4,Western,2013-07-03T02:27:00,Sergio Leone
27619,Per qualche dollaro in piÃ¹,Pour quelques dollars de plus,IT,ES,DE,,,,1965,4,Western,2013-07-03T21:00:00,Sergio Leone
27619,Per qualche dollaro in piÃ¹,Pour quelques dollars de plus,IT,ES,DE,,,,1965,4,Western,2013-07-04T02:08:00,Sergio Leone
8591,"American President, The","PrÃ©sident amÃ©ricain, Un",US,,,,,,1995,5,ComÃ©die sentimentale,2013-07-04T21:00:00,Rob Reiner
36526,Windtalkers,"Voix des vents, La",US,,,,,,2002,4,Drame de guerre,2013-07-05T02:20:00,John Woo
12043,Carrie,Carrie au bal du diable,US,,,,,,1976,2,Drame fantastique,2013-07-05T21:00:00,Brian De Palma
12043,Carrie,Carrie au bal du diable,US,,,,,,1976,2,Drame fantastique,2013-07-06T02:50:00,Brian De Palma
42596,"Soeurs fÃ¢chÃ©es, Les","Soeurs fÃ¢chÃ©es, Les",FR,,,,,,2004,4,ComÃ©die dramatique,2013-07-06T22:30:00,Alexandra LeclÃ¨re
42596,"Soeurs fÃ¢chÃ©es, Les","Soeurs fÃ¢chÃ©es, Les",FR,,,,,,2004,4,ComÃ©die dramatique,2013-07-07T03:17:00,Alexandra LeclÃ¨re
52473,Biutiful,Biutiful,ES,MX,,,,,2010,3,Drame,2013-07-07T21:00:00,Alejandro Gonzalez Inarritu
52511,Shi,"PoÃ¨me, Le",KP,,,,,,2010,3,Drame,2013-07-07T23:38:00,Lee Chang-dong
52473,Biutiful,Biutiful,ES,MX,,,,,2010,3,Drame,2013-07-08T02:04:00,Alejandro Gonzalez Inarritu
52506,"Nom des gens, Le","Nom des gens, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2013-07-08T21:00:00,Michel Leclerc
52506,"Nom des gens, Le","Nom des gens, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2013-07-09T02:56:00,Michel Leclerc
55540,Trust,Intrusion,US,,,,,,2010,4,Drame,2013-07-09T21:00:00,David Schwimmer
55540,Trust,Intrusion,US,,,,,,2010,4,Drame,2013-07-10T02:58:00,David Schwimmer
38791,Cold Mountain,Retour Ã  Cold Mountain,GB,RO,IT,,,,2003,3,Chronique,2013-07-10T21:00:00,Anthony Minghella
52511,Shi,"PoÃ¨me, Le",KP,,,,,,2010,3,Drame,2013-07-11T02:31:00,Lee Chang-dong
50509,"Company Men, The",Des hommes d'affaires,US,,,,,,2010,4,Drame social,2013-07-11T21:00:00,John Wells
38791,Cold Mountain,Retour Ã  Cold Mountain,GB,RO,IT,,,,2003,3,Chronique,2013-07-12T02:12:00,Anthony Minghella
