"rss_etablissement","rts_etablissement","code_etablissement_regroupes_inclus_dans_cisss_ciusss","nom_etablissement_regroupes_inclus_dans_cisss_ciusss","code_etablissement","nom_etablissement","statut","mode_financement","territoire_clsc_installation","code_installation","nom_installation","mct_capacite_service_installation","unite_mesure_installation","capacite_service_installation","capacite_installation","date_extraction" 
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CRJDA,Place(s) en internat - unité de vie,C,86,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CRJDA,Place(s) en internat - unité de vie,C,86,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CPEJ,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CPEJ,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CPEJ,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CPEJ,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12113 - Desjardins,52454998,CPEJ et CRJDA de Lévis,CPEJ,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12112 - Les Chutes-de-la-Chaudière,52455003,Foyer de groupe pour JDA de Saint-Romuald,CRJDA,Place(s) en foyer de groupe,C,9,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12112 - Les Chutes-de-la-Chaudière,52455003,Foyer de groupe pour JDA de Saint-Romuald,CRJDA,Place(s) en foyer de groupe,C,9,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12112 - Les Chutes-de-la-Chaudière,52455003,Foyer de groupe pour JDA de Saint-Romuald,CRJDA,Place(s) en foyer de groupe,C,9,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12112 - Les Chutes-de-la-Chaudière,52455003,Foyer de groupe pour JDA de Saint-Romuald,CRJDA,Place(s) en foyer de groupe,C,9,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12112 - Les Chutes-de-la-Chaudière,52455003,Foyer de groupe pour JDA de Saint-Romuald,CRJDA,Place(s) en foyer de groupe,C,9,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52678562,CLSC d'East Broughton,CLSC,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52678562,CLSC d'East Broughton,CLSC,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52678562,CLSC d'East Broughton,CLSC,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52678562,CLSC d'East Broughton,CLSC,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52678562,CLSC d'East Broughton,CLSC,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52909132,CLSC d'Adstock,CLSC,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52909132,CLSC d'Adstock,CLSC,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52909132,CLSC d'Adstock,CLSC,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52909132,CLSC d'Adstock,CLSC,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12121 - Les Appalaches,52909132,CLSC d'Adstock,CLSC,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,52967361,CLSC de Saint-Antoine-de-l'Isle-aux-Grues,CLSC,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,52967361,CLSC de Saint-Antoine-de-l'Isle-aux-Grues,CLSC,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,52967361,CLSC de Saint-Antoine-de-l'Isle-aux-Grues,CLSC,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,52967361,CLSC de Saint-Antoine-de-l'Isle-aux-Grues,CLSC,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,52967361,CLSC de Saint-Antoine-de-l'Isle-aux-Grues,CLSC,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12132 - Beauce-Sartigan,53000956,CLSC de Saint-Gédéon-de-Beauce,CLSC,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12132 - Beauce-Sartigan,53000956,CLSC de Saint-Gédéon-de-Beauce,CLSC,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12132 - Beauce-Sartigan,53000956,CLSC de Saint-Gédéon-de-Beauce,CLSC,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12132 - Beauce-Sartigan,53000956,CLSC de Saint-Gédéon-de-Beauce,CLSC,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12132 - Beauce-Sartigan,53000956,CLSC de Saint-Gédéon-de-Beauce,CLSC,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,54146329,CHSLD de Cap-Saint-Ignace,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873476,CHSLD de Saint-Flavien,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873492,CHSLD de Sainte-Croix,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873492,CHSLD de Sainte-Croix,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873492,CHSLD de Sainte-Croix,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873492,CHSLD de Sainte-Croix,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,54873492,CHSLD de Sainte-Croix,CHSLD,Lit(s) d'hébergement permanent,C,41,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CRJDA,Services externes,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CPEJ,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CPEJ,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CRJDA,Services externes,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CRJDA,Services externes,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CPEJ,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CRJDA,Services externes,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CPEJ,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CPEJ,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12151 - Montmagny,55474977,CPEJ et CRJDA de Montmagny,CRJDA,Services externes,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CRJDA,Services externes,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CPEJ,,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CRJDA,Services externes,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CRJDA,Services externes,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CPEJ,,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CPEJ,,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CPEJ,,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CRJDA,Services externes,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CPEJ,,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12131 - Robert-Cliche,55475016,CPEJ et CRJDA de Saint-Joseph-de-Beauce,CRJDA,Services externes,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,55612279,CRDI-TSA de Laurier-Station,CRDI,Services externes,S,n.a.,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,55612279,CRDI-TSA de Laurier-Station,CRDI,Services externes,S,n.a.,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,55612279,CRDI-TSA de Laurier-Station,CRDI,Services externes,S,n.a.,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,55612279,CRDI-TSA de Laurier-Station,CRDI,Services externes,S,n.a.,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12111 - Lotbinière,55612279,CRDI-TSA de Laurier-Station,CRDI,Services externes,S,n.a.,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617419,CHSLD de Saint-Isidore,CHSLD,Lit(s) d'hébergement permanent,C,33,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617419,CHSLD de Saint-Isidore,CHSLD,Lit(s) d'hébergement permanent,C,33,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617419,CHSLD de Saint-Isidore,CHSLD,Lit(s) d'hébergement permanent,C,33,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617419,CHSLD de Saint-Isidore,CHSLD,Lit(s) d'hébergement permanent,C,33,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617419,CHSLD de Saint-Isidore,CHSLD,Lit(s) d'hébergement permanent,C,33,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617443,CHSLD de Sainte-Hénédine,CHSLD,Lit(s) d'hébergement permanent,C,34,2024-06-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617443,CHSLD de Sainte-Hénédine,CHSLD,Lit(s) d'hébergement permanent,C,34,2024-07-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617443,CHSLD de Sainte-Hénédine,CHSLD,Lit(s) d'hébergement permanent,C,34,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617443,CHSLD de Sainte-Hénédine,CHSLD,Lit(s) d'hébergement permanent,C,34,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,11045333,CISSS de Chaudière-Appalaches,Public,Budget,12115 - La Nouvelle-Beauce,55617443,CHSLD de Sainte-Hénédine,CHSLD,Lit(s) d'hébergement permanent,C,34,2024-08-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,13317037,Pavillon Bellevue inc.,13317037,Pavillon Bellevue inc.,Privé,Conventionné,12113 - Desjardins,51248136,Pavillon Bellevue,CHSLD,Lit(s) d'hébergement permanent,C,50,2024-05-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,13317037,Pavillon Bellevue inc.,13317037,Pavillon Bellevue inc.,Privé,Conventionné,12113 - Desjardins,51248136,Pavillon Bellevue,CHSLD,Lit(s) d'hébergement permanent,C,50,2024-04-01
12 - Chaudière-Appalaches,121 - RTS de Chaudière-Appalaches,13317037,Pavillon Bellevue inc.,13317037,Pavillon Bellevue inc.,Privé,Conventionné,12113 - Desjardins,51248136,Pavillon Bellevue,CHSLD,Lit(s) d'hébergement permanent,C,50,2024-06-01
