cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CPAAA00036,CPAAX00036,CPALX00036,LPAAA00036,LPAAX00036,LPALX00036,CPAAA01777,CPAAB01777,CPAAC01777,CPALA01777,CPALB01777,CPALC01777,LPAAX01777,LPALX01777 
47035,Shefford,CT,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,7587,5,,,,,,,,,,1550000,4 - tarif fixe (compensation),pour chaque fosse septique,,Vidange des fosses septiques
47035,Shefford,CT,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,7587,6,,,,,,,,,,500000,4 - tarif fixe (compensation),,,Écocentres
47035,Shefford,CT,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,7587,7,,,,,,,,,,7000,3 - du mètre linéaire,terrains vacants,,Service d'entretien des chemins
47035,Shefford,CT,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,7587,8,,,,,,,,,,2175000,4 - tarif fixe (compensation),pour chaque imm. desservi,,Aqueduc - Waterloo
47035,Shefford,CT,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,7587,9,,,,,,,,,,2175000,4 - tarif fixe (compensation),pour chaque imm. desservi,,Égout - Waterloo
47040,Saint-Joachim-de-Shefford,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,1548,1,,,87330,,,Vidange des fosses septiques,,,,1680000,4 - tarif fixe (compensation),,,Collecte sélective ICI
47040,Saint-Joachim-de-Shefford,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,1548,2,,,33750,,,Éco-centre,,,,1420000,4 - tarif fixe (compensation),,,Vidange des fosses septiques
47040,Saint-Joachim-de-Shefford,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,1548,3,,,,,,,,,,500000,4 - tarif fixe (compensation),,,Écocentre
47040,Saint-Joachim-de-Shefford,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,1548,4,,,,,,,,,,500000,4 - tarif fixe (compensation),,,Écocentre ICI
47040,Saint-Joachim-de-Shefford,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,1548,5,,,,,,,,,,3653500,,,,
47047,Roxton Pond,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,4597,,,,,,,,,,,,,,,
47055,Sainte-Cécile-de-Milton,M,AR470,La Haute-Yamaska,,,5,Estrie,Municipalité locale,2292,1,,,,,,,,,,,4 - tarif fixe (compensation),,,
48005,Béthanie,M,AR480,Acton,,,16,Montérégie,Municipalité locale,348,1,,,18500,,,Vidange des fosses septiques,,,,1201300,4 - tarif fixe (compensation),,,Vidange des fosses septiques
48010,Roxton Falls,VL,AR480,Acton,,,16,Montérégie,Municipalité locale,1378,1,,,3725,,,Vidange des installations septiques,,,,2402600,4 - tarif fixe (compensation),,,Vidange de fosses septiques
48015,Roxton,CT,AR480,Acton,,,16,Montérégie,Municipalité locale,1154,1,,,,,,,,,,1746200,4 - tarif fixe (compensation),,,Services de la Sûreté du Québec
48015,Roxton,CT,AR480,Acton,,,16,Montérégie,Municipalité locale,1154,2,,,,,,,,,,1146400,4 - tarif fixe (compensation),(vidage permanente),,Installation septiques
48015,Roxton,CT,AR480,Acton,,,16,Montérégie,Municipalité locale,1154,3,,,,,,,,,,987800,4 - tarif fixe (compensation),(entretien),,Réseau d'égout du chemin des chalets - 
48015,Roxton,CT,AR480,Acton,,,16,Montérégie,Municipalité locale,1154,4,,,,,,,,,,500000,4 - tarif fixe (compensation),(infrastructures),,Réseau d'égout du chemin des chalets
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,1,,,101070,,,Sûreté du Québec et vidanges des fosses septiques,,,,605000,4 - tarif fixe (compensation),logement occupation saisonnier,,Résidus domestiques
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,2,,,,,,,,,,212100,4 - tarif fixe (compensation),logement occupation saisonnier,,Matières recyclables
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,3,,,,,,,,,,176100,4 - tarif fixe (compensation),logement occupation saisonnier,,Matières organiques
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,4,,,,,,,,,,6050000,4 - tarif fixe (compensation),par immeuble 6 logements +,,Résidus domestiques
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,5,,,,,,,,,,2121000,4 - tarif fixe (compensation),par immeuble 6 logements +,,Matières recyclables
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,6,,,,,,,,,,1761000,4 - tarif fixe (compensation),par immeuble 6 logements +,,Matières organiques
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,7,,,,,,,,,,1149200,4 - tarif fixe (compensation),unité évaluation construite,,Service Sûreté du Québec
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,8,,,,,,,,,,574600,4 - tarif fixe (compensation),par terrain vague,,Service Sûreté du Québec
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,9,,,,,,,,,,5746000,4 - tarif fixe (compensation),par immeuble 6 logements +,,Service Sûreté du Québec
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,10,,,,,,,,,,1216800,4 - tarif fixe (compensation),installation sept. résidence,,Vidange installations septiques
48020,Sainte-Christine,P,AR480,Acton,,,16,Montérégie,Municipalité locale,821,11,,,,,,,,,,608400,4 - tarif fixe (compensation),installation sept. chalet,,Vidange installations septiques
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,1,,,123890,,,Fosses septiques,,,,27,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #147-2007
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,2,,,,,,,,,,50,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #193-2010
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,3,,,,,,,,,,50,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #194-2010
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,4,,,,,,,,,,7,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #260-2013
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,5,,,,,,,,,,201,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #272-2014
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,6,,,,,,,,,,88,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #310-2017
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,7,,,,,,,,,,15,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #002-2021
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,8,,,,,,,,,,82,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #005-2022
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,9,,,,,,,,,,73,1 - du 100 $ d'évaluation,,,Taxe de secteur - Règlement #305-2017
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,10,,,,,,,,,,5400,1 - du 100 $ d'évaluation,,,Compensation services municipaux
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,11,,,,,,,,,,,,,,EAU
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,12,,,,,,,,,,2240000,4 - tarif fixe (compensation),par logement,,Maison unifamiliale & logement
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,13,,,,,,,,,,910000,4 - tarif fixe (compensation),par chambre,,"Maison à chambres, hôtel & motel"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,14,,,,,,,,,,1360000,4 - tarif fixe (compensation),par lieu d'affaires,,Lieu d'affaire sans services
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,15,,,,,,,,,,560000,4 - tarif fixe (compensation),,,Terrain vacant
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,16,,,,,,,,,,480000,4 - tarif fixe (compensation),par piscine ou spa,,Piscine & spa
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,17,,,,,,,,,,2240000,4 - tarif fixe (compensation),,,Centre de Bénévolat
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,18,,,,,,,,,,,,,,EAU AU COMPTEUR
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,19,,,,,,,,,,9633,7 - autres (préciser),du mètre cube,,"Immeuble résidentiel,commercial & inclus"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,20,,,,,,,,,,,,,,GIGLEURS AUTOMATIQUES
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,21,,,,,,,,,,3050000,4 - tarif fixe (compensation),,,Diamètre de 4 pouces
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,22,,,,,,,,,,3050000,4 - tarif fixe (compensation),,,Diamètre de 6 pouces
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,23,,,,,,,,,,3750000,4 - tarif fixe (compensation),,,Diamètre de 8 pouces
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,24,,,,,,,,,,4330000,4 - tarif fixe (compensation),,,Diamètre de 10 pouces
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,25,,,,,,,,,,,,,,ÉGOÛT
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,26,,,,,,,,,,1260000,4 - tarif fixe (compensation),par logement,,Maison unifamiliale & logement
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,27,,,,,,,,,,870000,4 - tarif fixe (compensation),par chambre,,"Maison à chambres, hôtel & motel"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,28,,,,,,,,,,1260000,4 - tarif fixe (compensation),,,Centre de Bénévolat
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,29,,,,,,,,,,,,,,ÉGOÛT AU COMPTEUR
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,30,,,,,,,,,,5348,7 - autres (préciser),du mètre cube,,"Immeuble résidentiel,commercial & inclus"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,31,,,,,,,,,,,,,,MATIÈRES RECYCLABLES
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,32,,,,,,,,,,,,,,Résidentiel
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,33,,,,,,,,,,450000,4 - tarif fixe (compensation),par logement,,Logements 1 à 15 unités
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,34,,,,,,,,,,520000,4 - tarif fixe (compensation),par bac,,Logements 16 & + Bacs 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,35,,,,,,,,,,590000,4 - tarif fixe (compensation),par bac,,Logements 16 & + Bacs 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,36,,,,,,,,,,,,,,"Comm., Indust.,., Inst. & Agricole"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,37,,,,,,,,,,450000,4 - tarif fixe (compensation),par lieu d'affaires,,2 bacs de 240 L ou 1 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,38,,,,,,,,,,890000,4 - tarif fixe (compensation),par lieu d'affaires,,4 bacs de 240 L ou 2 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,39,,,,,,,,,,1330000,4 - tarif fixe (compensation),par lieu d'affaires,,6 bacs de 240 L ou 3 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,40,,,,,,,,,,1770000,4 - tarif fixe (compensation),par lieu d'affaires,,8 bacs de 240 L ou 4 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,41,,,,,,,,,,2210000,4 - tarif fixe (compensation),par lieu d'affaires,,10 bacs de 240 L ou 5 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,42,,,,,,,,,,,,,,MATIÈRES ORGANIQUES
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,43,,,,,,,,,,,,,,Résiduel
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,44,,,,,,,,,,720000,4 - tarif fixe (compensation),par logement,,Logements 1 à 5 unités
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,45,,,,,,,,,,810000,4 - tarif fixe (compensation),par bac,,Logements 6 unités & +
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,46,,,,,,,,,,,,,,"Comm., Indust.,., Inst. & Agricole"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,47,,,,,,,,,,720000,4 - tarif fixe (compensation),par lieu d'affaires,,1 bac de 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,48,,,,,,,,,,1440000,4 - tarif fixe (compensation),par lieu d'affaires,,2 bac de 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,49,,,,,,,,,,2160000,4 - tarif fixe (compensation),par lieu d'affaires,,3 bac de 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,50,,,,,,,,,,2880000,4 - tarif fixe (compensation),par lieu d'affaires,,4 bac de 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,51,,,,,,,,,,3590000,4 - tarif fixe (compensation),par lieu d'affaires,,5 bac de 240 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,52,,,,,,,,,,,,,,MATIÈRES RÉSIDUELLES
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,53,,,,,,,,,,,,,,Résidentiel
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,54,,,,,,,,,,1140000,4 - tarif fixe (compensation),par logement,,Logements 1 à 5 unités
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,55,,,,,,,,,,2360000,4 - tarif fixe (compensation),par bac,,Logements 6 unité & +
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,56,,,,,,,,,,,,,,"Comm., Indust.,., Inst. & Agricole"
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,57,,,,,,,,,,1140000,4 - tarif fixe (compensation),par lieu d'affaires,,2 bacs de 240 L ou 1 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,58,,,,,,,,,,2280000,4 - tarif fixe (compensation),par lieu d'affaires,,4 bacs de 240 L ou 2 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,59,,,,,,,,,,3420000,4 - tarif fixe (compensation),par lieu d'affaires,,6 bacs de 240 L ou 3 bac de 360 L
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,60,,,,,,,,,,24021600,4 - tarif fixe (compensation),,,Centre de Bénévolat
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,61,,,,,,,,,,,,,,VIDANGES INSTALLATIONS SEPTIQUES
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,62,,,,,,,,,,1160000,4 - tarif fixe (compensation),par installation septique,,"Résidence permanente, comm. & ind."
48028,Acton Vale,V,AR480,Acton,,,16,Montérégie,Municipalité locale,7823,63,,,,,,,,,,580000,4 - tarif fixe (compensation),par installation septique,,Habitation saisonnière
48038,Upton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,2169,1,,,135673,,,"int. sceptique, usine ",,,,,,,,
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,1,,,47035,,,Vidanges fosses septiques,,,,1240000,4 - tarif fixe (compensation),par logement,,Matières résiduelles - Chalet
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,2,,,36814,,,Gestion des eaux pluviales,,,,2440000,4 - tarif fixe (compensation),par bacs,,Matières résiduelles -  6 logements 
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,3,,,,,,,,,,2000000,4 - tarif fixe (compensation),par bacs,,Matières résiduelles -  Industries
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,4,,,,,,,,,,1150000,4 - tarif fixe (compensation),par installation,,Vidanges Fosses septiques - Saisons
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,5,,,,,,,,,,2550000,4 - tarif fixe (compensation),par installation,,Vidanges Fosses septiques - Hors Saisons
48045,Saint-Théodore-d'Acton,M,AR480,Acton,,,16,Montérégie,Municipalité locale,1624,6,,,,,,,,,,45,2 - du mètre carré,,,Taxes -Gestions des eaux pluviales
48050,Saint-Nazaire-d'Acton,P,AR480,Acton,,,16,Montérégie,Municipalité locale,870,1,,,22000,,,Vidanges de fosses septiques ,,,,830000,4 - tarif fixe (compensation),,,Vidange des boues de fosses septiques 
49015,Durham-Sud,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1055,1,,,8334,,,,,,,180000,4 - tarif fixe (compensation),,,Schéma couverture de risque
49015,Durham-Sud,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1055,2,,,,,,,,,,880000,4 - tarif fixe (compensation),,,Vidanges fosses septiques
49015,Durham-Sud,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1055,3,,,,,,,,,,440000,4 - tarif fixe (compensation),,,Vidanges fosses septiques saisonniers
49020,Lefebvre,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,928,1,,,37800,,,VIDANGE  FOSSES SEPTIQUES,,,,550000,4 - tarif fixe (compensation),CHAQUE UNITE D'ÉVALUATION,,ÉQUILIBRATION DU RÔLE
49020,Lefebvre,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,928,2,,,31405,,,ÉQUILIBRATION RÔLE,,,,3400000,4 - tarif fixe (compensation),,,MATIÈRE RÉSIDUELLE - COMMERCIAL
49020,Lefebvre,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,928,3,,,44232,,,SURETÉ DU QUÉBEC,,,,850000,4 - tarif fixe (compensation),,,MATIÈRE RÉSIDUELLE - SAISONNIER
49020,Lefebvre,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,928,4,,,,,,,,,,1000000,4 - tarif fixe (compensation),,,VIDANGE FOSSES SEPTIQUES
49020,Lefebvre,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,928,5,,,,,,,,,,970000,4 - tarif fixe (compensation),UNITÉ AVEC BÂTIMENT,,SURETÉ DU QUÉBEC
49025,L'Avenir,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1405,1,,,51304,,,Fosses septiques,,,,174800,4 - tarif fixe (compensation),par unité d'évaluation,,Éco-centre
49025,L'Avenir,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1405,2,,,70703,,,Sûreté du Québec,,,,789100,4 - tarif fixe (compensation),par unité d'évaluation,,Sûreté du Québec
49025,L'Avenir,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1405,3,,,12201,,,Éco-centre,,,,1060000,4 - tarif fixe (compensation),par unité d'évaluation,,Vidange des boues de fosses septiques
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,1,,,20327,,,Entretien domaines privés,,,,2811100,4 - tarif fixe (compensation),immeuble imposable,,Domaine du Rêve
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,2,,,191490,,,Police,,,,3005400,4 - tarif fixe (compensation),immeuble imposable,,Seigneurie
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,3,,,,,,,,,,7932800,4 - tarif fixe (compensation),immeuble imposable,,Domaine des Bouleaux
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,4,,,,,,,,,,1559400,4 - tarif fixe (compensation),immeuble imposable,,Police
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,5,,,,,,,,,,979700,4 - tarif fixe (compensation),immeuble imposable,,Domaine Lemire
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,6,,,,,,,,,,1323700,4 - tarif fixe (compensation),immeuble imposable,,Carré Beauchesne
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,7,,,,,,,,,,1521300,4 - tarif fixe (compensation),immeuble imposable,,Domaine Tremblay
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,8,,,,,,,,,,3187000,4 - tarif fixe (compensation),immeuble imposable,,Domaine Talbot
49030,Saint-Lucien,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,1923,9,,,,,,,,,,1212600,4 - tarif fixe (compensation),immeuble imposable,,Terrasse
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,1,,,60536,,,Vidanges des fosses septiques,,,,21120000,4 - tarif fixe (compensation),Par bâtiment agricole desservi,,Eau agricole
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,2,,,72775,,,Service d'évaluation,,,,1760000,4 - tarif fixe (compensation),Par bâtiment desservi,,Égout agricole et autres locaux
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,3,,,131175,,,Service de la S.Q.,,,,3520000,4 - tarif fixe (compensation),Par bâtiment desservi,,Eau commercial
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,4,,,,,,,,,,3520000,4 - tarif fixe (compensation),Par bâtiment desservi,,Égout commercial
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,5,,,,,,,,,,8800000,4 - tarif fixe (compensation),Par bâtiment desservi,,Eau industriel
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,6,,,,,,,,,,8800000,4 - tarif fixe (compensation),Par bâtiment desservi,,Égout industriel
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,7,,,,,,,,,,1760000,4 - tarif fixe (compensation),Par bâtiment desservi,,Eau agricole et autres locaux 
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,8,,,,,,,,,,3560000,4 - tarif fixe (compensation),Par bâtiment desservi,,Matières résiduelle commercial
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,9,,,,,,,,,,5340000,4 - tarif fixe (compensation),Par bâtiment desservi,,Matières résiduelle industriel
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,10,,,,,,,,,,1780000,4 - tarif fixe (compensation),Par bâtiment/logement desservi,,"Mat rés chalet, agricole, autres"
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,11,,,,,,,,,,940000,4 - tarif fixe (compensation),Par bâtiment desservi,,Vidange fosse septique - Rés/chalet
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,12,,,,,,,,,,990000,7 - autres (préciser),Par immeuble desservi,,Service de SQ
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,13,,,,,,,,,,550000,7 - autres (préciser),Par immeuble desservi,,Service évaluation
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,14,,,,,,,,,,301,1 - du 100 $ d'évaluation,,,Taxes de secteur - service dette
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,15,,,,,,,,,,14340000,7 - autres (préciser),Par immeuble desservi,,Aqueduc et égout rue Hébert
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,16,,,,,,,,,,190000,3 - du mètre linéaire,,,Pavage rue Pacifique phase 2
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,17,,,,,,,,,,250000,3 - du mètre linéaire,,,Pavage rue Pacifique phase 3
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,18,,,,,,,,,,7100,5 - du 1 000 litres,,,Compteur d'eau jusqu'à 225 m.c.
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,19,,,,,,,,,,27300,5 - du 1 000 litres,,,Compteur d'eau 225 m.c. et +
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,20,,,,,,,,,,221,1 - du 100 $ d'évaluation,,,réserve financière vidange boues et étan
49040,Wickham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,2781,21,,,,,,,,,,360000,7 - autres (préciser),Par bâtiment desservi,,Travaux soutirage boues
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,1,,,10000,,,Cours d'eau,,,,426705,4 - tarif fixe (compensation),,,Règlement 327-09
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,2,,,42375,,,Vidange de fosses septiques,,,,1504664,4 - tarif fixe (compensation),,,Règlement 456-12
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,3,,,,,,,,,,6418,4 - tarif fixe (compensation),,,Règlement 696-22
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,4,,,,,,,,,,7210,5 - du 1 000 litres,,,Consommation d'eau (<227m³)
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,5,,,,,,,,,,10000,5 - du 1 000 litres,,,Consommation d'eau (>227m³) - Res
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,6,,,,,,,,,,15000,5 - du 1 000 litres,,,Consommation d'eau (>227m³) - Indus
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,7,,,,,,,,,,5898,5 - du 1 000 litres,,,Consommation d'eau - Égout
49048,Saint-Germain-de-Grantham,M,AR490,Drummond,,,17,Centre-du-Québec,Municipalité locale,5004,8,,,,,,,,,,11797,5 - du 1 000 litres,,,Consommation d'eau - Égout
