NOM_IMAGE,URLGEOTIFF,URLJPG2000,TYPE_IMAGE,ANNEE,DATE_DEBUT,LISTE_DATE,SAISON,RESOL_CM,COULEUR,SYSTE_REF,LICENCE,CAMERA,TYPECAMERA,PROPRIETAI,DIFFUSEUR,TAILLE_MO,URL_WMS,FORMAT,PROJET 
MOS_21_328-5362_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_328-5362_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_364-5326_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_364-5326_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_392-5326_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_392-5326_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_318-5322_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_318-5322_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_326-5312_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_326-5312_20CM_F10.TIF,,Mosaïque,2021,2021-05-16,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_318-5314_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_318-5314_20CM_F10.TIF,,Mosaïque,2021,2021-05-12,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_350-5352_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_350-5352_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_348-5364_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_348-5364_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_320-5302_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_320-5302_20CM_F10.TIF,,Mosaïque,2021,2021-05-16,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_340-5328_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_340-5328_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_304-5364_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_304-5364_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_320-5344_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_320-5344_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_312-5348_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_312-5348_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_346-5330_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_346-5330_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_356-5350_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_356-5350_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_314-5356_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_314-5356_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_394-5286_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_394-5286_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_362-5378_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_362-5378_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_324-5348_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_324-5348_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_350-5332_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_350-5332_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_356-5342_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_356-5342_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_344-5378_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_344-5378_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_386-5284_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_386-5284_20CM_F10.TIF,,Mosaïque,2021,2021-05-12,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,288.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_364-5338_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_364-5338_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_384-5284_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_384-5284_20CM_F10.TIF,,Mosaïque,2021,2021-05-12,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_304-5336_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_304-5336_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_336-5344_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_336-5344_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_358-5316_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_358-5316_20CM_F10.TIF,,Mosaïque,2021,2021-05-12,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_316-5350_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_316-5350_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_330-5338_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_330-5338_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_326-5324_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_326-5324_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_308-5344_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_308-5344_20CM_F10.TIF,,Mosaïque,2021,2021-04-29,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_312-5362_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_312-5362_20CM_F10.TIF,,Mosaïque,2021,2021-05-19,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_342-5318_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_342-5318_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_394-5308_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_394-5308_20CM_F10.TIF,,Mosaïque,2021,2021-05-16,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
MOS_21_394-5324_20CM_F10,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2021_Rouynnoranda_20cm_Rvb/Mtm10/Geotiff/MOS_21_394-5324_20CM_F10.TIF,,Mosaïque,2021,2021-05-02,,Printemps,0.2,Couleur naturelle,"MTM fuseau 10, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,Ville de Rouyn-Noranda,https://www.donneesquebec.ca/recherche/dataset/orthophotographies-2021-rouyn-noranda,286.2,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2021_Rouyn-Noranda_20cm
