NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT, SEJ_MOY ,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
189,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),10,26,2.6,1,0,1,5,0,3,0,0.00%,6,20.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
190,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),9,19,2.1,0,0,3,4,0,2,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
191,Soins physiques et psychiatriques de courte durée,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90- R94),452,3211,7.1,13,4,26,110,125,174,6,0.00%,217,60.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
192,Soins physiques et psychiatriques de courte durée,Causes de mortalité mal définies et inconnues (R95-R99),9,91,10.1,1,0,0,2,1,5,4,0.00%,5,88.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
193,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la tête (S00-S09),5008,52841,10.6,669,487,822,841,532,1657,345,2.60%,2442,82.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
194,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du cou (S10-S19),780,14045,18,30,64,171,197,100,218,31,6.50%,426,78.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
195,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du thorax (S20-S29),2726,32364,11.9,12,78,344,567,368,1357,74,6.80%,1015,90.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
196,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),4049,62031,15.3,63,236,505,674,409,2162,105,1.90%,1294,86.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
197,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),3254,34876,10.7,345,232,294,570,389,1424,46,4.30%,2369,69.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
198,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du coude et de l'avant-bras (S50-S59),2975,13258,4.5,233,380,425,714,454,769,7,14.30%,2721,70.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
199,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du poignet et de la main (S60-S69),1248,4338,3.5,40,162,398,385,120,143,4,0.00%,1079,81.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
200,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la hanche et de la cuisse (S70-S79),9805,196191,20,143,179,297,778,1007,7401,539,0.70%,7791,77.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
201,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du genou et de la jambe (S80-S89),5995,49814,8.3,71,464,1318,1935,874,1333,22,0.00%,4992,72.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
202,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la cheville et du pied (S90-S99),723,5465,7.6,24,58,170,210,82,179,0,0.00%,497,71.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
203,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de plusieurs parties du corps (T00-T07),162,1700,10.5,6,17,33,43,14,49,6,16.70%,63,81.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
204,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),103,1093,10.6,9,5,7,15,15,52,2,0.00%,29,80.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
205,Soins physiques et psychiatriques de courte durée,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),422,1694,4,136,45,48,102,34,57,11,0.00%,356,88.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
206,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),454,6948,15.3,70,28,129,135,49,43,11,0.00%,272,46.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
207,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),24,455,19,6,0,3,5,5,5,0,0.00%,19,58.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
208,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),26,445,17.1,8,1,5,4,2,6,1,0.00%,14,80.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
209,Soins physiques et psychiatriques de courte durée,Gelure (T33-T35),20,496,24.8,0,4,8,3,1,4,0,0.00%,13,50.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
210,Soins physiques et psychiatriques de courte durée,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),2867,19177,6.7,145,339,668,1003,320,392,61,3.30%,812,91.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
211,Soins physiques et psychiatriques de courte durée,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),408,2115,5.2,55,44,96,136,47,30,8,0.00%,130,84.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
212,Soins physiques et psychiatriques de courte durée,Effets de causes externes  autres et non précisés (T66-T78),810,2798,3.5,261,99,129,147,81,93,41,2.40%,165,88.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
213,Soins physiques et psychiatriques de courte durée,Certaines complications précoces des traumatismes (T79),198,3286,16.6,8,12,35,45,21,77,10,10.00%,112,84.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
214,Soins physiques et psychiatriques de courte durée,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),11969,111996,9.4,406,308,1174,3200,2758,4123,198,5.60%,8235,53.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
215,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),3329,11531,3.5,997,233,389,623,467,620,5,0.00%,726,15.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
216,Soins physiques et psychiatriques de courte durée,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),66,309,4.7,41,6,9,6,1,3,2,0.00%,36,10.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
217,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),71166,170155,2.4,66387,119,4538,122,0,0,78,30.80%,11487,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
218,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40- Z54),22558,229383,10.2,936,651,1742,5563,4823,8843,4403,0.90%,8817,19.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
219,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),198,3125,15.8,14,51,32,44,17,40,0,0.00%,14,72.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
220,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),772,22087,28.6,212,21,86,59,64,330,11,0.00%,107,28.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
221,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),1,1,1,0,1,0,0,0,0,1,0.00%,1,100.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
222,Soins physiques et psychiatriques de courte durée,TOTAL Soins physiques et psychiatriques de courte durée,767398,6634294,8.6,131454,23011,148255,131684,105389,227605,29281,3.30%,406948,49.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
223,Soins en chirurgie d'un jour,Maladies intestinales infectieuses (A00-A09),20,20,1,3,3,3,10,1,0,0,0.00%,20,5.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
224,Soins en chirurgie d'un jour,Tuberculose (A15-A19),9,9,1,0,0,2,4,1,2,0,0.00%,9,11.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
225,Soins en chirurgie d'un jour,Certaines maladies zoonotiques bactériennes (A20-A28),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
226,Soins en chirurgie d'un jour,Autres maladies bactériennes (A30-A49),11,11,1,4,0,2,3,0,2,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
227,Soins en chirurgie d'un jour,Infections dont le mode de transmission est essentiellement sexuel (A50-A64),614,614,1,3,17,306,213,53,22,0,0.00%,614,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
228,Soins en chirurgie d'un jour,Infections virales du système nerveux central (A80-A89),2,2,1,0,0,2,0,0,0,0,0.00%,2,50.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
229,Soins en chirurgie d'un jour,Infections virales caractérisées par des lésions cutanéo- muqueuses (B00-B09),202,202,1,24,11,38,52,40,37,0,0.00%,202,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
230,Soins en chirurgie d'un jour,Hépatite virale (B15-B19),7,7,1,0,0,0,5,2,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
231,Soins en chirurgie d'un jour,Autres maladies virales (B25-B34),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
232,Soins en chirurgie d'un jour,Mycoses (B35-B49),58,58,1,0,2,10,22,14,10,0,0.00%,58,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
233,Soins en chirurgie d'un jour,Maladies dues à des protozoaires (B50-B64),6,6,1,0,2,1,2,0,1,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
234,Soins en chirurgie d'un jour,Helminthiases (B65-B83),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
235,Soins en chirurgie d'un jour,Pédiculose  acariase et autres infestations (B85-B89),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
236,Soins en chirurgie d'un jour,Tumeurs malignes de la lèvre  de la cavité buccale et du pharynx (C00-C14),449,449,1,0,1,12,150,147,139,0,0.00%,449,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
237,Soins en chirurgie d'un jour,Tumeurs malignes des organes digestifs (C15-C26),679,679,1,2,0,16,228,226,207,0,0.00%,679,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
238,Soins en chirurgie d'un jour,Tumeurs malignes des organes respiratoires et intrathoraciques (C30-C39),917,917,1,0,2,8,255,338,314,0,0.00%,917,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
239,Soins en chirurgie d'un jour,Tumeurs malignes des os et du cartilage articulaire (C40- C41),27,27,1,2,6,1,11,5,2,0,0.00%,27,3.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
240,Soins en chirurgie d'un jour,Mélanome malin et autres tumeurs malignes de la peau (C43-C44),8255,8255,1,1,5,263,1896,1972,4118,0,0.00%,8255,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
241,Soins en chirurgie d'un jour,Tumeurs malignes du tissu mésothélial et des tissus mous (C45-C49),139,139,1,6,2,13,34,28,56,0,0.00%,139,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
242,Soins en chirurgie d'un jour,Tumeur maligne du sein (C50),4728,4728,1,0,0,204,2060,1402,1062,0,0.00%,4728,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
243,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de la femme (C51-C58),451,451,1,0,0,66,166,132,87,0,0.00%,451,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
244,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de l'homme (C60-C63),784,784,1,1,6,102,147,274,254,0,0.00%,784,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
245,Soins en chirurgie d'un jour,Tumeurs malignes des voies urinaires (C64-C68),1750,1750,1,3,1,8,306,479,953,0,0.00%,1750,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
246,Soins en chirurgie d'un jour,Tumeurs malignes de l'oeil  de l'encéphale et d'autres parties du système nerveux central (C69-C72),123,123,1,57,10,4,23,14,15,0,0.00%,123,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
247,Soins en chirurgie d'un jour,Tumeurs malignes de la thyroïde et d'autres glandes endocrines (C73-C75),132,132,1,6,4,31,63,19,9,0,0.00%,132,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
248,Soins en chirurgie d'un jour,Tumeurs malignes de sièges mal définis  secondaires et non précisés (C76-C80),558,558,1,0,1,20,215,161,161,0,0.00%,558,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
249,Soins en chirurgie d'un jour,Tumeurs malignes des tissus lymphoïdes  hématopoïétiques et apparentés (C81-C96),1106,1106,1,204,111,95,250,218,228,0,0.00%,1106,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
250,Soins en chirurgie d'un jour,Tumeurs in situ (D00-D09),4141,4141,1,0,4,553,1276,1059,1249,0,0.00%,4141,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
251,Soins en chirurgie d'un jour,Tumeurs bénignes (D10-D36),12542,12542,1,440,682,2971,5404,1972,1073,0,0.00%,12542,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
252,Soins en chirurgie d'un jour,Tumeurs à évolution imprévisible ou inconnue (D37-D48),473,473,1,11,17,59,147,112,127,0,0.00%,473,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
253,Soins en chirurgie d'un jour,Anémies nutritionnelles (D50-D53),10,10,1,0,1,0,6,1,2,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
254,Soins en chirurgie d'un jour,Anémies hémolytiques (D55-D59),3,3,1,0,2,0,0,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
255,Soins en chirurgie d'un jour,Anémies aplastiques (aplasies médullaires) et autres anémies (D60-D64),39,39,1,3,8,0,14,7,7,0,0.00%,39,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
256,Soins en chirurgie d'un jour,Anomalies de la coagulation  purpura et autres affections hémorragiques (D65-D69),13,13,1,2,1,1,0,4,5,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
257,Soins en chirurgie d'un jour,Autres maladies du sang et des organes hématopoïétiques (D70-D77),34,34,1,9,0,5,8,8,4,0,0.00%,34,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
258,Soins en chirurgie d'un jour,Certaines anomalies du système immunitaire (D80-D89),61,61,1,9,1,14,24,10,3,0,0.00%,61,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
259,Soins en chirurgie d'un jour,Affections de la glande thyroïde (E00-E07),67,67,1,0,1,10,39,9,8,0,0.00%,67,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
260,Soins en chirurgie d'un jour,Diabète sucré (E10-E14),271,271,1,0,0,13,87,103,68,0,0.00%,271,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
261,Soins en chirurgie d'un jour,Autres anomalies de la régulation du glucose et de la sécrétion pancréatique interne (E15-E16),2,2,1,2,0,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
262,Soins en chirurgie d'un jour,Maladies des autres glandes endocrines (E20-E35),33,33,1,2,2,13,10,3,3,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
263,Soins en chirurgie d'un jour,Malnutrition (E40-E46),3,3,1,0,1,0,0,2,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
264,Soins en chirurgie d'un jour,Obésité et autres excès d'apport (E65-E68),587,587,1,0,9,256,277,42,3,0,0.00%,587,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
265,Soins en chirurgie d'un jour,Anomalies du métabolisme (E70-E90),66,66,1,8,3,17,25,11,2,0,0.00%,66,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
266,Soins en chirurgie d'un jour,Troubles mentaux organiques  y compris les troubles symptomatiques (F00-F09),1,1,1,0,0,0,0,1,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
267,Soins en chirurgie d'un jour,Troubles mentaux et du comportement liés à l'utilisation de substances psycho-actives (F10-F19),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
268,Soins en chirurgie d'un jour,Schizophrénie  trouble schizotypique et troubles délirants (F20-F29),158,158,1,0,0,14,37,55,52,0,0.00%,158,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
269,Soins en chirurgie d'un jour,Troubles de l'humeur [affectifs] (F30-F39),494,494,1,0,0,52,233,124,85,0,0.00%,494,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
270,Soins en chirurgie d'un jour,Troubles névrotiques  troubles liés à des facteurs de stress et troubles somatoformes (F40-F48),2,2,1,0,1,0,0,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
271,Soins en chirurgie d'un jour,Syndromes comportementaux associés à des perturbations physiologiques et à des facteurs physiques (F50-F59),1,1,1,0,0,0,0,0,1,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
272,Soins en chirurgie d'un jour,Retard mental (F70-F79),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
273,Soins en chirurgie d'un jour,Troubles du développement psychologique (F80-F89),28,28,1,23,5,0,0,0,0,0,0.00%,28,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
274,Soins en chirurgie d'un jour,Troubles du comportement et troubles émotionnels apparaissant habituellement durant l'enfance et l'adolescence (F90-F98),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
275,Soins en chirurgie d'un jour,Maladies inflammatoires du système nerveux central (G00- G09),5,5,1,0,0,1,4,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
276,Soins en chirurgie d'un jour,Affections dégénératives systémiques affectant principalement le système nerveux central (G10-G14),3,3,1,1,0,0,1,0,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
277,Soins en chirurgie d'un jour,Syndromes extrapyramidaux et troubles de la motricité (G20-G26),6,6,1,3,0,0,2,0,1,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
278,Soins en chirurgie d'un jour,Autres affections dégénératives du système nerveux (G30- G32),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
279,Soins en chirurgie d'un jour,Maladies démyélinisantes du système nerveux central (G35-G37),7,7,1,0,0,2,5,0,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
280,Soins en chirurgie d'un jour,Affections épisodiques et paroxystiques (G40-G47),202,202,1,148,12,19,18,4,1,0,0.00%,202,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
281,Soins en chirurgie d'un jour,Affections des nerfs  des racines et des plexus nerveux (G50-G59),12669,12669,1,3,14,1459,6246,2324,2623,0,0.00%,12669,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
282,Soins en chirurgie d'un jour,Polynévrites et autres affections du système nerveux périphérique (G60-G64),41,41,1,6,0,1,18,12,4,0,0.00%,41,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
283,Soins en chirurgie d'un jour,Affections musculaires et des jonctions neuro-musculaires (G70-G73),105,105,1,20,3,17,23,25,17,0,0.00%,105,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
284,Soins en chirurgie d'un jour,Paralysies cérébrales et autres syndromes paralytiques (G80-G83),106,106,1,43,48,6,5,2,2,0,0.00%,106,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
285,Soins en chirurgie d'un jour,Autres affections du système nerveux (G90-G99),59,59,1,11,5,21,15,5,2,0,0.00%,59,25.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
