NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
189,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),23,35,1.5,3,2,7,6,1,4,0,0.00%,14,4.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
190,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),11,42,3.8,1,1,0,7,1,1,0,0.00%,9,36.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
191,Soins physiques et psychiatriques de courte durée,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90- R94),427,2922,6.8,8,6,19,101,122,171,8,12.50%,233,60.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
192,Soins physiques et psychiatriques de courte durée,Causes de mortalité mal définies et inconnues (R95-R99),13,54,4.2,1,0,1,2,0,9,9,22.20%,10,53.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
193,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la tête (S00-S09),5098,54427,10.7,689,443,823,735,505,1903,368,2.20%,2362,82.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
194,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du cou (S10-S19),769,12356,16.1,19,64,142,179,110,255,27,0.00%,425,76.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
195,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du thorax (S20-S29),2897,32633,11.3,17,84,301,632,382,1481,63,1.60%,1074,91.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
196,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),4549,66707,14.7,82,229,581,731,468,2458,103,1.90%,1471,86.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
197,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),3119,32418,10.4,355,172,294,538,423,1337,44,2.30%,2202,69.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
198,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du coude et de l'avant-bras (S50-S59),2747,12826,4.7,206,307,398,663,436,737,5,0.00%,2479,69.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
199,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du poignet et de la main (S60-S69),1201,4677,3.9,29,113,425,372,121,141,3,0.00%,1045,78.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
200,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la hanche et de la cuisse (S70-S79),10064,198284,19.7,147,165,284,759,989,7720,475,1.50%,8102,78.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
201,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du genou et de la jambe (S80-S89),5914,43851,7.4,75,476,1231,1808,948,1376,23,0.00%,4941,74.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
202,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la cheville et du pied (S90-S99),743,5416,7.3,26,43,164,226,98,186,2,0.00%,486,68.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
203,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de plusieurs parties du corps (T00-T07),155,1876,12.1,5,6,43,46,14,41,5,0.00%,59,80.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
204,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),119,991,8.3,7,4,21,20,13,54,2,0.00%,27,83.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
205,Soins physiques et psychiatriques de courte durée,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),413,1477,3.6,125,50,53,83,24,78,5,40.00%,313,90.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
206,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),525,6899,13.1,59,30,126,177,68,65,18,0.00%,328,41.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
207,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),21,128,6.1,0,1,9,7,0,4,0,0.00%,15,76.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
208,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),36,310,8.6,13,4,9,4,2,4,1,0.00%,11,77.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
209,Soins physiques et psychiatriques de courte durée,Gelure (T33-T35),42,741,17.6,0,3,8,18,8,5,1,0.00%,25,45.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
210,Soins physiques et psychiatriques de courte durée,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),2944,17777,6,172,428,659,969,353,363,37,0.00%,748,89.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
211,Soins physiques et psychiatriques de courte durée,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),477,2153,4.5,55,53,105,156,57,51,5,40.00%,188,86.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
212,Soins physiques et psychiatriques de courte durée,Effets de causes externes  autres et non précisés (T66-T78),1043,4147,4,262,138,181,218,116,128,37,0.00%,208,87.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
213,Soins physiques et psychiatriques de courte durée,Certaines complications précoces des traumatismes (T79),223,2388,10.7,10,11,57,44,25,76,11,0.00%,97,85.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
214,Soins physiques et psychiatriques de courte durée,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),13001,118988,9.2,437,349,1221,3385,3117,4492,221,7.20%,8974,56.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
215,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),3214,13061,4.1,745,244,434,653,492,646,15,0.00%,742,14.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
216,Soins physiques et psychiatriques de courte durée,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),78,383,4.9,47,7,10,6,2,6,0,0.00%,31,25.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
217,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),67766,159693,2.4,64008,94,3536,126,2,0,73,28.80%,8259,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
218,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40- Z54),23283,244687,10.5,925,667,1783,5397,4873,9638,5070,0.60%,8766,20.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
219,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),221,2550,11.5,14,70,37,38,21,41,0,0.00%,11,76.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
220,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),626,17273,27.6,178,30,69,55,51,243,12,0.00%,75,33.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
221,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),4,7,1.8,0,1,0,2,1,0,2,0.00%,3,100.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
222,Soins physiques et psychiatriques de courte durée,Total Soins physiques et psychiatriques de courte durée,784596,6691464,8.5,128881,22759,150386,132425,109727,240418,29214,2.80%,409827,49.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
223,Soins en chirurgie d'un jour,Maladies intestinales infectieuses (A00-A09),10,10,1,2,2,2,3,1,0,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
224,Soins en chirurgie d'un jour,Tuberculose (A15-A19),13,13,1,4,0,7,1,0,1,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
225,Soins en chirurgie d'un jour,Certaines maladies zoonotiques bactériennes (A20-A28),1,1,1,0,1,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
226,Soins en chirurgie d'un jour,Autres maladies bactériennes (A30-A49),5,5,1,1,0,2,2,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
227,Soins en chirurgie d'un jour,Infections dont le mode de transmission est essentiellement sexuel (A50-A64),463,463,1,2,8,242,165,30,16,0,0.00%,463,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
228,Soins en chirurgie d'un jour,Infections virales du système nerveux central (A80-A89),2,2,1,1,0,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
229,Soins en chirurgie d'un jour,Infections virales caractérisées par des lésions cutanéo- muqueuses (B00-B09),175,175,1,26,6,27,46,39,31,0,0.00%,175,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
230,Soins en chirurgie d'un jour,Hépatite virale (B15-B19),2,2,1,0,0,1,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
231,Soins en chirurgie d'un jour,Autres maladies virales (B25-B34),1,1,1,0,1,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
232,Soins en chirurgie d'un jour,Mycoses (B35-B49),49,49,1,0,3,9,15,7,15,0,0.00%,49,2.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
233,Soins en chirurgie d'un jour,Maladies dues à des protozoaires (B50-B64),3,3,1,0,0,0,1,2,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
234,Soins en chirurgie d'un jour,Helminthiases (B65-B83),3,3,1,1,1,0,0,0,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
235,Soins en chirurgie d'un jour,Autres maladies infectieuses (B99),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
236,Soins en chirurgie d'un jour,Tumeurs malignes de la lèvre  de la cavité buccale et du pharynx (C00-C14),458,458,1,1,2,9,155,151,140,0,0.00%,458,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
237,Soins en chirurgie d'un jour,Tumeurs malignes des organes digestifs (C15-C26),609,609,1,0,1,7,168,212,221,0,0.00%,609,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
238,Soins en chirurgie d'un jour,Tumeurs malignes des organes respiratoires et intrathoraciques (C30-C39),883,883,1,5,1,8,205,333,331,0,0.00%,883,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
239,Soins en chirurgie d'un jour,Tumeurs malignes des os et du cartilage articulaire (C40- C41),38,38,1,0,5,7,13,7,6,0,0.00%,38,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
240,Soins en chirurgie d'un jour,Mélanome malin et autres tumeurs malignes de la peau (C43-C44),8142,8142,1,2,6,257,1850,1838,4189,0,0.00%,8142,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
241,Soins en chirurgie d'un jour,Tumeurs malignes du tissu mésothélial et des tissus mous (C45-C49),117,117,1,7,7,10,32,25,36,0,0.00%,117,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
242,Soins en chirurgie d'un jour,Tumeur maligne du sein (C50),5472,5472,1,0,1,221,2267,1738,1245,0,0.00%,5472,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
243,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de la femme (C51-C58),520,520,1,0,1,75,181,134,129,0,0.00%,520,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
244,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de l'homme (C60-C63),976,976,1,0,11,131,193,318,323,0,0.00%,976,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
245,Soins en chirurgie d'un jour,Tumeurs malignes des voies urinaires (C64-C68),1600,1600,1,3,0,3,272,471,851,0,0.00%,1600,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
246,Soins en chirurgie d'un jour,Tumeurs malignes de l'oeil  de l'encéphale et d'autres parties du système nerveux central (C69-C72),109,109,1,43,0,8,15,8,35,0,0.00%,109,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
247,Soins en chirurgie d'un jour,Tumeurs malignes de la thyroïde et d'autres glandes endocrines (C73-C75),169,169,1,8,7,39,79,23,13,0,0.00%,169,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
248,Soins en chirurgie d'un jour,Tumeurs malignes de sièges mal définis  secondaires et non précisés (C76-C80),526,526,1,2,0,19,188,175,142,0,0.00%,526,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
249,Soins en chirurgie d'un jour,Tumeurs malignes des tissus lymphoïdes  hématopoïétiques et apparentés (C81-C96),1054,1054,1,216,90,95,222,212,219,0,0.00%,1054,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
250,Soins en chirurgie d'un jour,Tumeurs in situ (D00-D09),5149,5149,1,2,3,498,1416,1398,1832,0,0.00%,5149,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
251,Soins en chirurgie d'un jour,Tumeurs bénignes (D10-D36),12245,12245,1,486,639,2891,4979,2020,1230,0,0.00%,12245,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
252,Soins en chirurgie d'un jour,Tumeurs à évolution imprévisible ou inconnue (D37-D48),528,528,1,21,9,60,147,118,173,0,0.00%,528,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
253,Soins en chirurgie d'un jour,Anémies nutritionnelles (D50-D53),10,10,1,2,0,1,3,3,1,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
254,Soins en chirurgie d'un jour,Anémies hémolytiques (D55-D59),9,9,1,3,3,1,2,0,0,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
255,Soins en chirurgie d'un jour,Anémies aplastiques (aplasies médullaires) et autres anémies (D60-D64),35,35,1,2,4,2,11,4,12,0,0.00%,35,2.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
256,Soins en chirurgie d'un jour,Anomalies de la coagulation  purpura et autres affections hémorragiques (D65-D69),15,15,1,3,2,0,5,1,4,0,0.00%,15,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
257,Soins en chirurgie d'un jour,Autres maladies du sang et des organes hématopoïétiques (D70-D77),41,41,1,16,4,6,7,4,4,0,0.00%,41,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
258,Soins en chirurgie d'un jour,Certaines anomalies du système immunitaire (D80-D89),50,50,1,1,3,9,22,9,6,0,0.00%,50,2.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
259,Soins en chirurgie d'un jour,Affections de la glande thyroïde (E00-E07),110,110,1,0,1,20,58,24,7,0,0.00%,110,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
260,Soins en chirurgie d'un jour,Diabète sucré (E10-E14),274,274,1,0,1,26,111,71,65,0,0.00%,274,2.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
261,Soins en chirurgie d'un jour,Autres anomalies de la régulation du glucose et de la sécrétion pancréatique interne (E15-E16),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
262,Soins en chirurgie d'un jour,Maladies des autres glandes endocrines (E20-E35),29,29,1,4,1,10,4,4,6,0,0.00%,29,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
263,Soins en chirurgie d'un jour,Obésité et autres excès d'apport (E65-E68),602,602,1,1,5,253,296,42,5,0,0.00%,602,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
264,Soins en chirurgie d'un jour,Anomalies du métabolisme (E70-E90),67,67,1,6,2,18,24,9,8,0,0.00%,67,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
265,Soins en chirurgie d'un jour,Schizophrénie  trouble schizotypique et troubles délirants (F20-F29),47,47,1,0,0,12,12,0,23,0,0.00%,47,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
266,Soins en chirurgie d'un jour,Troubles de l'humeur [affectifs] (F30-F39),328,328,1,0,0,27,145,48,108,0,0.00%,328,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
267,Soins en chirurgie d'un jour,Troubles névrotiques  troubles liés à des facteurs de stress et troubles somatoformes (F40-F48),2,2,1,1,0,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
268,Soins en chirurgie d'un jour,Troubles de la personnalité et du comportement chez l'adulte (F60-F69),5,5,1,0,0,5,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
269,Soins en chirurgie d'un jour,Retard mental (F70-F79),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
270,Soins en chirurgie d'un jour,Troubles du développement psychologique (F80-F89),90,90,1,85,5,0,0,0,0,0,0.00%,90,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
271,Soins en chirurgie d'un jour,Troubles du comportement et troubles émotionnels apparaissant habituellement durant l'enfance et l'adolescence (F90-F98),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
272,Soins en chirurgie d'un jour,Maladies inflammatoires du système nerveux central (G00- G09),6,6,1,2,1,0,2,1,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
273,Soins en chirurgie d'un jour,Affections dégénératives systémiques affectant principalement le système nerveux central (G10-G14),4,4,1,2,0,0,0,2,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
274,Soins en chirurgie d'un jour,Syndromes extrapyramidaux et troubles de la motricité (G20-G26),2,2,1,1,0,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
275,Soins en chirurgie d'un jour,Autres affections dégénératives du système nerveux (G30- G32),1,1,1,0,1,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
276,Soins en chirurgie d'un jour,Maladies démyélinisantes du système nerveux central (G35-G37),3,3,1,0,0,1,1,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
277,Soins en chirurgie d'un jour,Affections épisodiques et paroxystiques (G40-G47),225,225,1,160,21,13,22,4,5,0,0.00%,225,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
278,Soins en chirurgie d'un jour,Affections des nerfs  des racines et des plexus nerveux (G50-G59),11156,11156,1,5,19,1333,5266,2093,2440,0,0.00%,11156,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
279,Soins en chirurgie d'un jour,Polynévrites et autres affections du système nerveux périphérique (G60-G64),30,30,1,1,4,3,10,8,4,0,0.00%,30,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
280,Soins en chirurgie d'un jour,Affections musculaires et des jonctions neuro-musculaires (G70-G73),97,97,1,17,4,10,28,23,15,0,0.00%,97,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
281,Soins en chirurgie d'un jour,Paralysies cérébrales et autres syndromes paralytiques (G80-G83),80,80,1,45,30,1,4,0,0,0,0.00%,80,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
282,Soins en chirurgie d'un jour,Autres affections du système nerveux (G90-G99),90,90,1,30,5,20,21,1,13,0,0.00%,90,20.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
283,Soins en chirurgie d'un jour,Affections de la paupière  de l'appareil lacrymal et de l'orbite (H00-H06),4098,4098,1,272,69,203,806,1018,1730,0,0.00%,4098,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
284,Soins en chirurgie d'un jour,Affections de la conjonctive (H10-H13),605,605,1,6,5,65,246,153,130,0,0.00%,605,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
285,Soins en chirurgie d'un jour,Affections de la sclère  de la cornée  de l'iris et du corps ciliaire (H15-H22),829,829,1,21,14,103,175,186,330,0,0.00%,829,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
