NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
189,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),150,637,4.2,17,8,11,43,17,54,2,0.00%,45,73.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
190,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),29,79,2.7,3,7,2,7,6,4,0,0.00%,16,20.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
191,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),4,8,2,1,0,1,1,1,0,0,0.00%,3,25.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
192,Soins physiques et psychiatriques de courte durée,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90- R94),425,2589,6.1,9,7,31,90,127,161,6,0.00%,208,63.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
193,Soins physiques et psychiatriques de courte durée,Causes de mortalité mal définies et inconnues (R95-R99),8,55,6.9,1,0,0,3,0,4,4,0.00%,5,62.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
194,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la tête (S00-S09),5068,52320,10.3,664,403,767,779,523,1932,374,2.10%,2279,81.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
195,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du cou (S10-S19),785,13962,17.8,19,41,130,170,115,310,28,0.00%,430,74.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
196,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du thorax (S20-S29),2837,30675,10.8,17,68,284,592,413,1463,80,3.80%,1037,92.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
197,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),4332,63872,14.7,69,194,492,719,446,2412,107,1.90%,1355,86.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
198,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),3147,28630,9.1,387,165,252,560,440,1343,52,0.00%,2237,69.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
199,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du coude et de l'avant-bras (S50-S59),2683,13196,4.9,185,297,383,620,416,782,7,0.00%,2393,69.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
200,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du poignet et de la main (S60-S69),1099,3875,3.5,38,105,358,319,139,140,2,0.00%,932,80.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
201,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la hanche et de la cuisse (S70-S79),10611,206759,19.5,166,136,267,718,1081,8243,571,1.10%,8500,77.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
202,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du genou et de la partie inférieure de la jambe (S80-S89),5548,46897,8.5,91,395,1125,1570,927,1440,30,0.00%,4557,74.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
203,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la cheville et du pied (S90-S99),693,4924,7.1,27,54,155,192,80,185,1,0.00%,448,72.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
204,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de plusieurs parties du corps (T00-T07),135,2187,16.2,3,4,20,30,18,60,8,0.00%,59,75.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
205,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),113,1051,9.3,4,4,10,18,13,64,0,0.00%,28,78.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
206,Soins physiques et psychiatriques de courte durée,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),433,1678,3.9,134,25,50,78,51,95,14,0.00%,344,87.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
207,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),457,5843,12.8,88,23,103,130,54,59,13,0.00%,263,43.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
208,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),18,45,2.5,4,0,8,4,0,2,3,0.00%,10,77.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
209,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),28,323,11.5,7,1,6,6,5,3,1,0.00%,16,85.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
210,Soins physiques et psychiatriques de courte durée,Gelure (T33-T35),49,826,16.9,0,2,16,23,7,1,0,0.00%,19,36.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
211,Soins physiques et psychiatriques de courte durée,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),3117,20791,6.7,167,416,715,1046,385,388,41,7.30%,930,89.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
212,Soins physiques et psychiatriques de courte durée,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),491,2501,5.1,93,42,112,148,54,42,11,9.10%,164,86.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
213,Soins physiques et psychiatriques de courte durée,Effets de causes externes  autres et non précisés (T66-T78),934,2969,3.2,288,111,171,165,88,111,36,0.00%,151,87.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
214,Soins physiques et psychiatriques de courte durée,Certaines complications précoces des traumatismes (T79),233,3148,13.5,6,15,38,52,29,93,14,0.00%,108,85.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
215,Soins physiques et psychiatriques de courte durée,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),13579,122286,9,434,312,1381,3361,3282,4809,218,6.00%,9409,56.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
216,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),3325,12018,3.6,780,201,418,713,526,687,12,0.00%,682,13.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
217,Soins physiques et psychiatriques de courte durée,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),43,136,3.2,27,2,4,3,5,2,0,0.00%,11,32.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
218,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),66170,151505,2.3,62662,72,3320,116,0,0,75,25.30%,7623,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
219,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40- Z54),24100,245973,10.2,855,719,1779,5235,5052,10460,5587,0.50%,8867,22.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
220,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),237,2705,11.4,6,81,50,45,21,34,1,0.00%,12,74.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
221,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),690,18244,26.4,167,20,88,66,42,307,21,0.00%,86,34.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
222,Soins physiques et psychiatriques de courte durée,Total Soins physiques et psychiatriques de courte durée,793063,6627147,8.4,127670,21585,148825,129809,112801,252373,31448,2.30%,412758,50.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
223,Soins en chirurgie d'un jour,Maladies intestinales infectieuses (A00-A09),19,19,1,5,2,3,6,1,2,0,0.00%,19,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
224,Soins en chirurgie d'un jour,Tuberculose (A15-A19),8,8,1,2,0,5,1,0,0,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
225,Soins en chirurgie d'un jour,Certaines maladies zoonotiques bactériennes (A20-A28),5,5,1,0,1,2,0,1,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
226,Soins en chirurgie d'un jour,Autres maladies bactériennes (A30-A49),10,10,1,6,1,0,0,1,2,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
227,Soins en chirurgie d'un jour,Infections dont le mode de transmission est essentiellement sexuel (A50-A64),463,463,1,1,10,241,163,32,16,0,0.00%,463,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
228,Soins en chirurgie d'un jour,Infections virales caractérisées par des lésions cutanéo- muqueuses (B00-B09),157,157,1,23,15,14,40,31,34,0,0.00%,157,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
229,Soins en chirurgie d'un jour,Hépatite virale (B15-B19),5,5,1,0,1,0,3,0,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
230,Soins en chirurgie d'un jour,Immunodéficience humaine virale [VIH],1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
231,Soins en chirurgie d'un jour,Autres maladies virales (B25-B34),3,3,1,0,1,0,0,0,2,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
232,Soins en chirurgie d'un jour,Mycoses (B35-B49),42,42,1,0,6,4,13,6,13,0,0.00%,42,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
233,Soins en chirurgie d'un jour,Maladies dues à des protozoaires (B50-B64),5,5,1,0,0,4,1,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
234,Soins en chirurgie d'un jour,Helminthiases (B65-B83),2,2,1,0,1,0,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
235,Soins en chirurgie d'un jour,Pédiculose  acariase et autres infestations (B85-B89),3,3,1,2,0,0,0,0,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
236,Soins en chirurgie d'un jour,Tumeurs malignes de la lèvre  de la cavité buccale et du pharynx (C00-C14),438,438,1,0,1,5,149,152,131,0,0.00%,438,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
237,Soins en chirurgie d'un jour,Tumeurs malignes des organes digestifs (C15-C26),568,568,1,0,0,18,182,180,188,0,0.00%,568,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
238,Soins en chirurgie d'un jour,Tumeurs malignes des organes respiratoires et intrathoraciques (C30-C39),747,747,1,10,2,13,168,252,302,0,0.00%,747,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
239,Soins en chirurgie d'un jour,Tumeurs malignes des os et du cartilage articulaire (C40- C41),25,25,1,2,8,6,5,3,1,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
240,Soins en chirurgie d'un jour,Mélanome malin et autres tumeurs malignes de la peau (C43-C44),5253,5253,1,3,8,139,1134,1144,2825,0,0.00%,5253,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
241,Soins en chirurgie d'un jour,Tumeurs malignes du tissu mésothélial et des tissus mous (C45-C49),131,131,1,12,4,16,34,24,41,0,0.00%,131,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
242,Soins en chirurgie d'un jour,Tumeur maligne du sein (C50),5575,5575,1,0,0,226,2212,1833,1304,0,0.00%,5575,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
243,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de la femme (C51-C58),509,509,1,0,3,59,185,143,119,0,0.00%,509,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
244,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de l'homme (C60-C63),902,902,1,0,8,136,181,316,261,0,0.00%,902,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
245,Soins en chirurgie d'un jour,Tumeurs malignes des voies urinaires (C64-C68),1677,1677,1,4,0,11,261,487,914,0,0.00%,1676,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
246,Soins en chirurgie d'un jour,Tumeurs malignes de l'oeil  de l'encéphale et d'autres parties du système nerveux central (C69-C72),157,157,1,77,5,2,15,26,32,0,0.00%,157,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
247,Soins en chirurgie d'un jour,Tumeurs malignes de la thyroïde et d'autres glandes endocrines (C73-C75),165,165,1,8,1,51,62,26,17,0,0.00%,165,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
248,Soins en chirurgie d'un jour,Tumeurs malignes de sièges mal définis  secondaires et non précisés (C76-C80),492,492,1,1,0,20,167,139,165,0,0.00%,492,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
249,Soins en chirurgie d'un jour,Tumeurs malignes des tissus lymphoïdes  hématopoïétiques et apparentés (C81-C96),1035,1035,1,235,91,78,231,175,225,0,0.00%,1035,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
250,Soins en chirurgie d'un jour,Tumeurs in situ (D00-D09),5353,5353,1,0,5,606,1491,1393,1858,1,0.00%,5353,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
251,Soins en chirurgie d'un jour,Tumeurs bénignes (D10-D36),10937,10937,1,469,599,2471,4299,1947,1152,0,0.00%,10937,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
252,Soins en chirurgie d'un jour,Tumeurs à évolution imprévisible ou inconnue (D37-D48),438,438,1,22,14,45,122,103,132,0,0.00%,438,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
253,Soins en chirurgie d'un jour,Anémies nutritionnelles (D50-D53),10,10,1,1,1,0,4,2,2,0,0.00%,10,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
254,Soins en chirurgie d'un jour,Anémies hémolytiques (D55-D59),4,4,1,3,0,0,1,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
255,Soins en chirurgie d'un jour,Anémies aplastiques (aplasies médullaires) et autres anémies (D60-D64),31,31,1,8,4,0,9,3,7,0,0.00%,31,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
256,Soins en chirurgie d'un jour,Anomalies de la coagulation  purpura et autres affections hémorragiques (D65-D69),15,15,1,7,3,1,1,0,3,0,0.00%,15,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
257,Soins en chirurgie d'un jour,Autres maladies du sang et des organes hématopoïétiques (D70-D77),20,20,1,5,2,2,5,2,4,0,0.00%,20,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
258,Soins en chirurgie d'un jour,Certaines anomalies du système immunitaire (D80-D89),52,52,1,1,0,12,24,12,3,0,0.00%,52,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
259,Soins en chirurgie d'un jour,Affections de la glande thyroïde (E00-E07),103,103,1,1,1,21,48,25,7,0,0.00%,103,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
260,Soins en chirurgie d'un jour,Diabète sucré (E10-E14),277,277,1,0,0,25,103,87,62,0,0.00%,277,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
261,Soins en chirurgie d'un jour,Maladies des autres glandes endocrines (E20-E35),25,25,1,5,1,6,6,4,3,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
262,Soins en chirurgie d'un jour,Obésité et autres excès d'apport (E65-E68),528,528,1,5,6,237,241,34,5,0,0.00%,528,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
263,Soins en chirurgie d'un jour,Anomalies du métabolisme (E70-E90),98,98,1,5,4,26,44,10,9,0,0.00%,98,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
264,Soins en chirurgie d'un jour,Troubles mentaux organiques  y compris les troubles symptomatiques (F00-F09),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
265,Soins en chirurgie d'un jour,Schizophrénie  trouble schizotypique et troubles délirants (F20-F29),38,38,1,0,1,0,7,8,22,0,0.00%,38,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
266,Soins en chirurgie d'un jour,Troubles de l'humeur [affectifs] (F30-F39),428,428,1,0,1,20,225,89,93,0,0.00%,428,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
267,Soins en chirurgie d'un jour,Troubles de la personnalité et du comportement chez l'adulte (F60-F69),2,2,1,0,0,1,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
268,Soins en chirurgie d'un jour,Troubles du développement psychologique (F80-F89),64,64,1,57,6,1,0,0,0,0,0.00%,64,3.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
269,Soins en chirurgie d'un jour,Troubles du comportement et troubles émotionnels apparaissant habituellement durant l'enfance et l'adolescence (F90-F98),3,3,1,2,1,0,0,0,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
270,Soins en chirurgie d'un jour,Maladies inflammatoires du système nerveux central (G00- G09),6,6,1,1,1,1,3,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
271,Soins en chirurgie d'un jour,Affections dégénératives systémiques affectant principalement le système nerveux central (G10-G14),4,4,1,1,2,1,0,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
272,Soins en chirurgie d'un jour,Syndromes extrapyramidaux et troubles de la motricité (G20-G26),6,6,1,2,2,1,1,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
273,Soins en chirurgie d'un jour,Autres affections dégénératives du système nerveux (G30- G32),2,2,1,1,0,0,0,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
274,Soins en chirurgie d'un jour,Maladies démyélinisantes du système nerveux central (G35-G37),10,10,1,0,1,3,4,2,0,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
275,Soins en chirurgie d'un jour,Affections épisodiques et paroxystiques (G40-G47),182,182,1,133,15,11,16,4,3,0,0.00%,182,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
276,Soins en chirurgie d'un jour,Affections des nerfs  des racines et des plexus nerveux (G50-G59),8446,8446,1,3,15,1050,3851,1649,1878,0,0.00%,8446,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
277,Soins en chirurgie d'un jour,Polynévrites et autres affections du système nerveux périphérique (G60-G64),26,26,1,1,1,2,9,7,6,0,0.00%,26,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
278,Soins en chirurgie d'un jour,Affections musculaires et des jonctions neuro-musculaires (G70-G73),90,90,1,9,7,8,28,19,19,0,0.00%,90,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
279,Soins en chirurgie d'un jour,Paralysies cérébrales et autres syndromes paralytiques (G80-G83),69,69,1,41,25,1,1,1,0,0,0.00%,69,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
280,Soins en chirurgie d'un jour,Autres affections du système nerveux (G90-G99),87,87,1,39,5,15,16,4,8,0,0.00%,87,11.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
281,Soins en chirurgie d'un jour,Affections de la paupière  de l'appareil lacrymal et de l'orbite (H00-H06),3451,3451,1,323,55,130,619,875,1449,0,0.00%,3451,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
282,Soins en chirurgie d'un jour,Affections de la conjonctive (H10-H13),602,602,1,4,2,82,270,122,122,0,0.00%,602,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
283,Soins en chirurgie d'un jour,Affections de la sclère  de la cornée  de l'iris et du corps ciliaire (H15-H22),669,669,1,28,14,68,145,133,281,0,0.00%,669,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
284,Soins en chirurgie d'un jour,Affections du cristallin (H25-H28),100835,100835,1,65,54,322,8209,28014,64171,0,0.00%,100835,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
285,Soins en chirurgie d'un jour,Affections de la choroïde et de la rétine (H30-H36),3778,3778,1,18,23,158,1003,1206,1370,0,0.00%,3778,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
