NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
189,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),15,58,3.9,2,1,5,4,1,2,0,0.00%,10,13.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
190,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),11,17,1.5,0,0,0,7,3,1,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
191,Soins physiques et psychiatriques de courte durée,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90- R94),430,2766,6.4,4,6,13,89,131,187,7,14.30%,227,63.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
192,Soins physiques et psychiatriques de courte durée,Causes de mortalité mal définies et inconnues (R95-R99),8,38,4.8,0,0,2,2,1,3,5,20.00%,7,75.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
193,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la tête (S00-S09),4978,55504,11.1,650,433,898,789,501,1707,342,2.90%,2386,81.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
194,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du cou (S10-S19),796,12601,15.8,22,64,149,222,99,240,36,0.00%,449,77.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
195,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du thorax (S20-S29),2731,30342,11.1,21,81,320,637,398,1274,73,2.70%,1003,91.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
196,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),4335,63841,14.7,85,223,581,712,399,2335,113,1.80%,1456,87.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
197,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),3145,31605,10,355,164,323,585,378,1340,47,0.00%,2269,68.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
198,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du coude et de l'avant-bras (S50-S59),2873,12274,4.3,216,396,420,686,416,739,8,12.50%,2604,69.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
199,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du poignet et de la main (S60-S69),1241,4024,3.2,27,128,435,373,118,160,2,0.00%,1053,78.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
200,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la hanche et de la cuisse (S70-S79),9744,196585,20.2,123,168,261,728,937,7527,551,0.90%,7821,78.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
201,Soins physiques et psychiatriques de courte durée,Lésions traumatiques du genou et de la jambe (S80-S89),5773,47025,8.1,82,427,1256,1738,867,1403,19,5.30%,4752,74.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
202,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de la cheville et du pied (S90-S99),752,4892,6.5,24,53,177,243,72,183,3,0.00%,513,69.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
203,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de plusieurs parties du corps (T00-T07),148,1505,10.2,7,17,24,32,20,48,5,0.00%,75,83.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
204,Soins physiques et psychiatriques de courte durée,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),98,1036,10.6,3,5,10,15,10,55,3,0.00%,33,79.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
205,Soins physiques et psychiatriques de courte durée,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),401,1180,2.9,134,42,44,74,39,68,14,7.10%,319,89.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
206,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),481,7407,15.4,56,27,133,167,39,59,14,0.00%,299,42.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
207,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),28,224,8,10,1,3,10,0,4,1,0.00%,18,64.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
208,Soins physiques et psychiatriques de courte durée,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),20,482,24.1,3,3,1,8,2,3,1,0.00%,9,85.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
209,Soins physiques et psychiatriques de courte durée,Gelure (T33-T35),25,802,32.1,0,4,6,10,4,1,0,0.00%,13,56.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
210,Soins physiques et psychiatriques de courte durée,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),2870,19487,6.8,144,362,660,968,328,408,47,4.30%,836,91.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
211,Soins physiques et psychiatriques de courte durée,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),423,2418,5.7,45,36,115,130,54,43,7,0.00%,180,88.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
212,Soins physiques et psychiatriques de courte durée,Effets de causes externes  autres et non précisés (T66-T78),848,3083,3.6,265,78,162,160,83,100,28,3.60%,155,86.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
213,Soins physiques et psychiatriques de courte durée,Certaines complications précoces des traumatismes (T79),223,2473,11.1,7,6,51,53,21,85,15,0.00%,101,84.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
214,Soins physiques et psychiatriques de courte durée,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),12279,116593,9.5,420,310,1219,3260,2925,4145,206,6.80%,8512,54.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
215,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),3151,11744,3.7,891,232,379,610,442,597,12,8.30%,718,14.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
216,Soins physiques et psychiatriques de courte durée,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),40,155,3.9,26,4,2,5,2,1,1,0.00%,16,17.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
217,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),69942,165918,2.4,65803,105,3910,124,0,0,84,28.60%,8731,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
218,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40- Z54),23546,246072,10.5,975,627,1767,5675,5072,9430,4998,0.80%,9120,20.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
219,Soins physiques et psychiatriques de courte durée,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),208,2196,10.6,12,52,44,51,15,34,1,0.00%,16,65.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
220,Soins physiques et psychiatriques de courte durée,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),753,23589,31.3,198,10,90,54,61,340,20,0.00%,109,30.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
221,Soins physiques et psychiatriques de courte durée,Total Soins physiques et psychiatriques de courte durée,771332,6648511,8.6,129561,22420,148774,130198,106753,233626,30335,2.90%,404933,49.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
222,Soins en chirurgie d'un jour,Maladies intestinales infectieuses (A00-A09),12,12,1,1,4,3,3,0,1,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
223,Soins en chirurgie d'un jour,Tuberculose (A15-A19),11,11,1,2,0,3,3,2,1,0,0.00%,11,9.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
224,Soins en chirurgie d'un jour,Certaines maladies zoonotiques bactériennes (A20-A28),3,3,1,0,0,1,2,0,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
225,Soins en chirurgie d'un jour,Autres maladies bactériennes (A30-A49),9,9,1,3,2,2,2,0,0,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
226,Soins en chirurgie d'un jour,Infections dont le mode de transmission est essentiellement sexuel (A50-A64),529,529,1,3,11,266,200,39,10,0,0.00%,529,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
227,Soins en chirurgie d'un jour,Autres maladies à spirochètes (A65-A69),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
228,Soins en chirurgie d'un jour,Infections virales du système nerveux central (A80-A89),2,2,1,0,0,0,0,1,1,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
229,Soins en chirurgie d'un jour,Infections virales caractérisées par des lésions cutanéo- muqueuses (B00-B09),159,159,1,29,8,21,48,31,22,0,0.00%,159,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
230,Soins en chirurgie d'un jour,Hépatite virale (B15-B19),10,10,1,0,0,1,6,3,0,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
231,Soins en chirurgie d'un jour,Immunodéficience humaine virale [VIH],1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
232,Soins en chirurgie d'un jour,Autres maladies virales (B25-B34),2,2,1,1,0,0,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
233,Soins en chirurgie d'un jour,Mycoses (B35-B49),48,48,1,1,0,3,17,15,12,0,0.00%,48,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
234,Soins en chirurgie d'un jour,Maladies dues à des protozoaires (B50-B64),3,3,1,1,0,0,1,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
235,Soins en chirurgie d'un jour,Pédiculose  acariase et autres infestations (B85-B89),1,1,1,0,0,0,0,1,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
236,Soins en chirurgie d'un jour,Autres maladies infectieuses (B99),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
237,Soins en chirurgie d'un jour,Tumeurs malignes de la lèvre  de la cavité buccale et du pharynx (C00-C14),449,449,1,0,0,9,157,148,135,0,0.00%,449,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
238,Soins en chirurgie d'un jour,Tumeurs malignes des organes digestifs (C15-C26),740,740,1,0,0,10,212,254,264,0,0.00%,740,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
239,Soins en chirurgie d'un jour,Tumeurs malignes des organes respiratoires et intrathoraciques (C30-C39),847,847,1,0,0,6,187,330,324,0,0.00%,847,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
240,Soins en chirurgie d'un jour,Tumeurs malignes des os et du cartilage articulaire (C40- C41),31,31,1,0,6,10,8,4,3,0,0.00%,31,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
241,Soins en chirurgie d'un jour,Mélanome malin et autres tumeurs malignes de la peau (C43-C44),7701,7701,1,4,5,251,1711,1790,3940,0,0.00%,7701,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
242,Soins en chirurgie d'un jour,Tumeurs malignes du tissu mésothélial et des tissus mous (C45-C49),137,137,1,9,3,12,32,40,41,0,0.00%,137,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
243,Soins en chirurgie d'un jour,Tumeur maligne du sein (C50),5245,5245,1,0,2,207,2233,1661,1142,0,0.00%,5245,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
244,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de la femme (C51-C58),526,526,1,0,0,78,177,144,127,0,0.00%,526,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
245,Soins en chirurgie d'un jour,Tumeurs malignes des organes génitaux de l'homme (C60- C63),794,794,1,1,7,97,163,274,252,0,0.00%,794,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
246,Soins en chirurgie d'un jour,Tumeurs malignes des voies urinaires (C64-C68),1613,1613,1,15,0,9,265,465,859,1,0.00%,1613,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
247,Soins en chirurgie d'un jour,Tumeurs malignes de l'oeil  de l'encéphale et d'autres parties du système nerveux central (C69-C72),112,112,1,36,4,4,34,11,23,0,0.00%,112,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
248,Soins en chirurgie d'un jour,Tumeurs malignes de la thyroïde et d'autres glandes endocrines (C73-C75),150,150,1,2,1,34,82,18,13,0,0.00%,150,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
249,Soins en chirurgie d'un jour,Tumeurs malignes de sièges mal définis  secondaires et non précisés (C76-C80),600,600,1,0,2,23,230,183,162,0,0.00%,600,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
250,Soins en chirurgie d'un jour,Tumeurs malignes des tissus lymphoïdes  hématopoïétiques et apparentés (C81-C96),1067,1067,1,239,79,78,246,189,236,0,0.00%,1067,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
251,Soins en chirurgie d'un jour,Tumeurs in situ (D00-D09),4534,4534,1,0,2,446,1294,1231,1561,0,0.00%,4534,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
252,Soins en chirurgie d'un jour,Tumeurs bénignes (D10-D36),11987,11987,1,417,711,2806,5073,1893,1087,0,0.00%,11987,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
253,Soins en chirurgie d'un jour,Tumeurs à évolution imprévisible ou inconnue (D37-D48),470,470,1,13,10,50,128,125,144,0,0.00%,470,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
254,Soins en chirurgie d'un jour,Anémies nutritionnelles (D50-D53),15,15,1,2,1,1,6,0,5,0,0.00%,15,6.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
255,Soins en chirurgie d'un jour,Anémies hémolytiques (D55-D59),5,5,1,1,2,1,1,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
256,Soins en chirurgie d'un jour,Anémies aplastiques (aplasies médullaires) et autres anémies (D60-D64),54,54,1,4,7,2,12,15,14,0,0.00%,54,1.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
257,Soins en chirurgie d'un jour,Anomalies de la coagulation  purpura et autres affections hémorragiques (D65-D69),13,13,1,3,3,1,2,1,3,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
258,Soins en chirurgie d'un jour,Autres maladies du sang et des organes hématopoïétiques (D70-D77),46,46,1,15,5,14,6,3,3,0,0.00%,46,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
259,Soins en chirurgie d'un jour,Certaines anomalies du système immunitaire (D80-D89),33,33,1,2,0,5,18,4,4,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
260,Soins en chirurgie d'un jour,Affections de la glande thyroïde (E00-E07),82,82,1,0,1,17,43,16,5,0,0.00%,82,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
261,Soins en chirurgie d'un jour,Diabète sucré (E10-E14),278,278,1,0,1,20,112,76,69,0,0.00%,278,1.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
262,Soins en chirurgie d'un jour,Maladies des autres glandes endocrines (E20-E35),35,35,1,1,4,8,13,6,3,0,0.00%,35,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
263,Soins en chirurgie d'un jour,Malnutrition (E40-E46),1,1,1,0,0,0,0,0,1,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
264,Soins en chirurgie d'un jour,Obésité et autres excès d'apport (E65-E68),532,532,1,1,7,236,252,34,2,0,0.00%,532,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
265,Soins en chirurgie d'un jour,Anomalies du métabolisme (E70-E90),88,88,1,10,5,22,29,16,6,0,0.00%,88,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
266,Soins en chirurgie d'un jour,Schizophrénie  trouble schizotypique et troubles délirants (F20-F29),312,312,1,0,0,63,69,131,49,0,0.00%,312,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
267,Soins en chirurgie d'un jour,Troubles de l'humeur [affectifs] (F30-F39),398,398,1,0,0,31,177,87,103,0,0.00%,398,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
268,Soins en chirurgie d'un jour,Troubles névrotiques  troubles liés à des facteurs de stress et troubles somatoformes (F40-F48),2,2,1,0,0,1,0,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
269,Soins en chirurgie d'un jour,Troubles de la personnalité et du comportement chez l'adulte (F60-F69),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
270,Soins en chirurgie d'un jour,Retard mental (F70-F79),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
271,Soins en chirurgie d'un jour,Troubles du développement psychologique (F80-F89),48,48,1,37,10,1,0,0,0,0,0.00%,48,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
272,Soins en chirurgie d'un jour,Trouble mental  sans précision (F99),4,4,1,0,0,4,0,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
273,Soins en chirurgie d'un jour,Maladies inflammatoires du système nerveux central (G00- G09),5,5,1,2,0,0,2,0,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
274,Soins en chirurgie d'un jour,Affections dégénératives systémiques affectant principalement le système nerveux central (G10-G14),7,7,1,0,1,1,4,1,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
275,Soins en chirurgie d'un jour,Syndromes extrapyramidaux et troubles de la motricité (G20-G26),3,3,1,1,0,0,1,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
276,Soins en chirurgie d'un jour,Maladies démyélinisantes du système nerveux central (G35-G37),6,6,1,0,0,2,2,2,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
277,Soins en chirurgie d'un jour,Affections épisodiques et paroxystiques (G40-G47),191,191,1,131,21,17,16,3,3,0,0.00%,191,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
278,Soins en chirurgie d'un jour,Affections des nerfs  des racines et des plexus nerveux (G50-G59),10643,10643,1,1,10,1208,5165,1944,2315,0,0.00%,10643,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
279,Soins en chirurgie d'un jour,Polynévrites et autres affections du système nerveux périphérique (G60-G64),33,33,1,2,0,2,10,14,5,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
280,Soins en chirurgie d'un jour,Affections musculaires et des jonctions neuro-musculaires (G70-G73),103,103,1,10,6,13,26,27,21,0,0.00%,103,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
281,Soins en chirurgie d'un jour,Paralysies cérébrales et autres syndromes paralytiques (G80-G83),60,60,1,30,27,1,2,0,0,0,0.00%,60,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
282,Soins en chirurgie d'un jour,Autres affections du système nerveux (G90-G99),69,69,1,14,11,19,9,4,12,0,0.00%,69,20.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
283,Soins en chirurgie d'un jour,Affections de la paupière  de l'appareil lacrymal et de l'orbite (H00-H06),4367,4367,1,328,68,266,978,1070,1657,0,0.00%,4367,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
284,Soins en chirurgie d'un jour,Affections de la conjonctive (H10-H13),618,618,1,4,4,75,257,142,136,0,0.00%,618,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
285,Soins en chirurgie d'un jour,Affections de la sclère  de la cornée  de l'iris et du corps ciliaire (H15-H22),823,823,1,24,16,90,208,173,312,0,0.00%,823,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
286,Soins en chirurgie d'un jour,Affections du cristallin (H25-H28),97942,97942,1,48,21,360,8304,25756,63453,0,0.00%,97942,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
