Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,, 
2016-06-07,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-07,1,,,
2016-06-10,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Jugement (autre que Cour municipale de Montréal),Téléphone,2016-06-10,1,,,
2016-06-10,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-13,2,,,
2016-06-13,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-06-13,1,,,
2016-06-13,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-06-13,1,,,
2016-06-14,Téléphone,individu,41 à 50 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-14,1,,,
2016-06-14,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-06-14,1,,,
2016-06-14,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Ruelle,Charte - environnement, developpement durable,,,,,,,,,,,,,,Prendre des mesures visant à limiter les nuisances abusives issues du bruit,,,,,,,,,,En traitement,,,,,
2016-06-13,Télécopieur,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-13,1,,,
2016-06-14,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Non fondée,,2016-07-26,29,,,
2016-06-14,Téléphone,individu,41 à 50 ans,FEMME,NON,Polonais,False,Organisme externe,Demandeur / Mandataire,1,Montréal-Nord,,,,,,,,,Entrée charretière,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,,2016-06-14,1,,,
2016-06-14,En personne,individu,41 à 50 ans,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-06-14,1,,,
2016-06-14,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Élu municipal,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Jugement rendu Cour municipale (Art. 11 par. 2),Téléphone,2016-06-14,1,,,
2016-06-15,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,,2016-06-15,1,,,
2016-06-15,Téléphone,individu,Inconnu,FEMME,Latino-américain,Colombien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement fédéral,Téléphone,2016-06-15,1,,,
2016-06-15,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-15,1,,,
2016-06-15,Courriel,individu,51 à 64 ans,FEMME,NON,Roumain,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-06-15,1,,,
2016-06-15,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-15,1,,,
2016-06-15,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Lachine,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-15,1,,,
2016-06-16,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Entreprise ou commerce,Téléphone,2016-06-16,1,,,
2016-06-16,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-16,1,,,
2016-06-16,Courriel,individu,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-16,1,,,
2016-06-16,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-06-17,2,,,
2016-06-17,Téléphone,individu,Inconnu,HOMME,Arabe,Marocain,False,Élu municipal,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Jugement (autre que Cour municipale de Montréal),Téléphone,2016-06-17,1,,,
2016-06-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Salubrité et entretien (rats et souris),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-17,1,,,
2016-06-17,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Élu municipal,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-17,1,,,
2016-06-17,En personne,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,9,Ville-Marie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-06-17,1,,,
2016-06-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-17,1,,,
2016-06-17,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement fédéral,Téléphone,2016-06-17,1,,,
2016-06-20,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Relations locataire/propriétaire,Téléphone,2016-06-20,1,,,
2016-06-16,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Arbre,Charte - environnement, developpement durable,,,,,,,,,,,,,,Promouvoir des mesures afin d'augmenter les îlots de fraîcheur,,,,,,,,,,Non fondée,Lettre,2016-06-27,7,,
2016-06-20,Blogue,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Blogue,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Blogue,2016-06-20,1,,,
2016-06-21,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-06-21,1,,,
2016-06-21,Téléphone,individu,Inconnu,FEMME,Latino-américain,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,STM (Art. 11-5),Téléphone,2016-06-21,1,,,
2016-06-21,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Demande de retrait,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-21,1,,,
2016-06-21,Téléphone,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-06-21,Blogue,individu,Inconnu,Inconnu,Inconnu,Ne sait pas,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Blogue,2016-06-21,1,,,
2016-06-21,Poste,individu,65 ans et +,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référée en cours d'enquête,Lettre,2016-06-22,2,,,
2016-06-23,Courriel,individu,51 à 64 ans,HOMME,PM,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-06-23,1,,,
2016-06-22,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Sécurité,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-22,1,,,
2016-06-22,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-22,1,,,
2016-06-22,Téléphone,individu,Inconnu,FEMME,Arabe,Pays inconnu,False,B.A.M,Demandeur / Mandataire,1,,,,,,Culture - Toutes directions confondues,,,,Culture,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-22,1,,,
2016-06-22,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-22,1,,,
2016-06-22,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-22,1,,,
2016-06-21,Courriel,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Internet,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-06-21,1,,,
2016-06-21,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-06-21,1,,,
2016-06-23,Téléphone,individu,Inconnu,HOMME,Arabe,Ne sait pas,False,Organisme externe,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-06-23,1,,,
2016-06-23,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-06-23,1,,,
2016-06-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Jugement (autre que Cour municipale de Montréal),Téléphone,2016-06-23,1,,,
2016-06-23,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-06-23,1,,,
2016-06-23,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-06-23,1,,,
2016-06-23,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-23,1,,,
2016-06-23,Téléphone,personne morale,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,Eau - Toutes directions confondues,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-23,1,,,
2016-06-27,Téléphone,personne morale,PM,PM,PM,PM,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,Conseil de la ville,,,,,Environnement / Développement durable,,,,,,,,,,,,,,,,,,,,,,,,,Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR),Téléphone,2016-06-27,1,,,
2016-06-30,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Salubrité et entretien (moisissure),,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Téléphone,2016-07-04,2,,,
2016-06-26,Courriel,individu,18 à 25 ans,HOMME,NON,Russe,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Courriel,2016-06-27,1,,,
2016-06-27,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-06-27,1,,,
2016-06-27,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-27,1,,,
2016-06-23,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-06-27,2,,,
2016-06-27,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Journal,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-06-27,1,,,
2016-06-27,Téléphone,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre différend privé,Téléphone,2016-06-27,1,,,
2016-06-28,Téléphone,individu,Inconnu,HOMME,Latino-américain,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-06-28,1,,,
2016-06-28,En personne,individu,51 à 64 ans,HOMME,Latino-américain,Péruvien,False,Ancien demandeur,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-28,1,,,
2016-06-29,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Organisme externe,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Malversation alléguée,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Entreprise ou commerce,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,51 à 64 ans,HOMME,NON,Français,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,FEMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,FEMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Entreprise ou commerce,Téléphone,2016-06-29,1,,,
2016-06-29,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,Eau - Toutes directions confondues,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-06-29,Courriel,personne morale,PM,PM,PM,PM,False,Parent ou ami,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-06-29,1,,,
2016-07-04,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-07-04,1,,,
2016-07-04,Téléphone,individu,Inconnu,HOMME,Inconnu,Italien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-07-04,1,,,
2016-07-01,Blogue,individu,Inconnu,Inconnu,Inconnu,Ne sait pas,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Blogue,2016-07-04,1,,,
2016-06-30,Courriel,personne morale,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Arbre,Charte - environnement, developpement durable,,,,,,,,,,,,,,Promouvoir des mesures afin d'augmenter les îlots de fraîcheur,,,,,,,,,,Non fondée,Lettre,2016-07-18,12,,
2016-06-28,Courriel,personne morale,PM,PM,PM,PM,False,Internet,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-07-04,4,,,
2016-06-29,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-07-04,3,,,
2016-07-04,Courriel,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,5,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-07-04,1,,,
2016-07-04,Courriel,individu,Inconnu,HOMME,Latino-américain,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction  loi / règlement (autre que stat.),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Courriel,2016-07-04,1,,,
2016-07-04,Courriel,individu,26 à 40 ans,FEMME,NON,Arménien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Déchets/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-07-04,1,,,
2016-07-04,Courriel,individu,26 à 40 ans,FEMME,NON,Arménien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-07-04,1,,,
2016-07-04,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-07-04,1,,,
2016-07-04,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-07-04,1,,,
2016-07-04,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Diversité sociale et des sports - Toutes directions confondues,,,,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-07-04,1,,,
2016-07-04,Courriel,individu,26 à 40 ans,FEMME,Latino-américain,Pays inconnu,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-07-04,1,,,
2016-07-04,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Demande de retrait,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-07-04,1,,,
2016-06-30,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Relations locataire/propriétaire,Courriel,2016-07-04,2,,,
2016-07-04,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-07-04,1,,,
2016-07-03,Courriel,individu,Inconnu,FEMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Transport,,,,,,,,,,,,,,,,,,,,,,,,,STM (Art. 11-5),Courriel,2016-07-04,1,,,
