ï»¿X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8001532.5592,5686110.045,6,Menace ou acte de violence,2021/01/17 05:00:00+00,2021,2851
-8009780.7616,5685253.8324,8,Vol,2022/05/06 04:00:00+00,2022,2852
-7998847.9618,5686228.7836,3,Conduite avec capacitÃ©s affaiblies,2023/07/15 04:00:00+00,2023,2853
-7999659.3641,5685263.3554,4,Introduction par effraction,2021/08/19 04:00:00+00,2021,2854
-8000205.1055,5678810.7351,8,Vol,2021/10/09 04:00:00+00,2021,2855
-8009131.2047,5685572.5237,4,Introduction par effraction,2021/10/22 04:00:00+00,2021,2856
-8003448.6579,5681543.658,8,Vol,2021/09/27 04:00:00+00,2021,2857
-8010865.6906,5679586.2219,7,Voie de fait,2021/12/13 05:00:00+00,2021,2858
-8008580.7551,5685330.2958,8,Vol,2021/01/07 05:00:00+00,2021,2859
-8003169.5533,5686702.6412,8,Vol,2022/08/08 04:00:00+00,2022,2860
-8003448.4601,5683841.631,3,Conduite avec capacitÃ©s affaiblies,2022/05/01 04:00:00+00,2022,2861
-8010782.8272,5687630.3955,8,Vol,2021/05/22 04:00:00+00,2021,2862
-8013875.3165,5679996.4367,5,MÃ©fait,2021/11/04 04:00:00+00,2021,2863
-8000255.9143,5684123.6986,6,Menace ou acte de violence,2021/07/29 04:00:00+00,2021,2864
-8000250.2966,5686821.4079,4,Introduction par effraction,2022/08/12 04:00:00+00,2022,2865
-8002620.3436,5684540.6006,8,Vol,2023/02/19 05:00:00+00,2023,2866
-8002668.0022,5685004.4808,8,Vol,2022/10/15 04:00:00+00,2022,2867
-8002969.3232,5682102.4973,4,Introduction par effraction,2022/05/07 04:00:00+00,2022,2868
-8000930.1692,5684886.3752,4,Introduction par effraction,2022/08/12 04:00:00+00,2022,2869
-8009131.2047,5685572.5237,4,Introduction par effraction,2021/10/16 04:00:00+00,2021,2870
-8002868.441,5683973.7974,8,Vol,2021/10/27 04:00:00+00,2021,2871
-8003703.275,5683441.8978,5,MÃ©fait,2021/05/30 04:00:00+00,2021,2872
-8002315.2497,5685901.2675,8,Vol,2021/10/17 04:00:00+00,2021,2873
-8007708.7049,5684434.5675,8,Vol,2023/05/18 04:00:00+00,2023,2874
-8009127.6392,5685294.3702,8,Vol,2022/05/08 04:00:00+00,2022,2875
-8000581.6593,5687908.8789,8,Vol,2022/10/15 04:00:00+00,2022,2876
-8005507.2049,5685294.78,4,Introduction par effraction,2021/10/09 04:00:00+00,2021,2877
-8002370.5756,5686663.1767,8,Vol,2021/10/19 04:00:00+00,2021,2878
-8002016.8105,5686079.0701,8,Vol,2022/09/20 04:00:00+00,2022,2879
-7998513.7876,5686099.3233,8,Vol,2022/10/07 04:00:00+00,2022,2880
-8002587.3133,5683364.2905,4,Introduction par effraction,2022/05/07 04:00:00+00,2022,2881
-7998834.1272,5678175.8294,8,Vol,2021/07/09 04:00:00+00,2021,2882
-7999568.9248,5688280.0505,8,Vol,2022/10/18 04:00:00+00,2022,2883
-8003439.0223,5684117.1807,5,MÃ©fait,2021/07/10 04:00:00+00,2021,2884
-8009767.16,5682508.2319,8,Vol,2021/07/11 04:00:00+00,2021,2885
-7995847.3834,5685285.4043,6,Menace ou acte de violence,2022/03/24 04:00:00+00,2022,2886
-8007440.5254,5686782.9091,8,Vol,2021/07/12 04:00:00+00,2021,2887
-8014529.2917,5683144.0547,8,Vol,2021/08/18 04:00:00+00,2021,2888
-8002388.6146,5682142.5069,8,Vol,2021/07/11 04:00:00+00,2021,2889
-8002868.441,5683973.7974,8,Vol,2021/07/12 04:00:00+00,2021,2890
-8001500.2314,5686142.1891,5,MÃ©fait,2022/04/09 04:00:00+00,2022,2891
-8003605.7397,5682318.8675,4,Introduction par effraction,2022/04/26 04:00:00+00,2022,2892
-8002936.6535,5683341.1186,5,MÃ©fait,2023/07/19 04:00:00+00,2023,2893
-8014479.658,5678209.3576,7,Voie de fait,2023/09/16 04:00:00+00,2023,2894
-8000581.6593,5687908.8789,8,Vol,2023/02/06 05:00:00+00,2023,2895
-8001987.0841,5684925.3273,7,Voie de fait,2022/01/30 05:00:00+00,2022,2896
-8002802.163,5683126.6367,4,Introduction par effraction,2021/07/13 04:00:00+00,2021,2897
-8000866.1598,5687324.6072,8,Vol,2022/05/08 04:00:00+00,2022,2898
-8019350.5036,5675753.8547,8,Vol,2023/01/21 05:00:00+00,2023,2899
-8002571.8871,5685093.6074,8,Vol,2023/02/10 05:00:00+00,2023,2900
-8009780.7616,5685253.8324,8,Vol,2022/10/22 04:00:00+00,2022,2901
-8002272.8442,5683265.6005,7,Voie de fait,2021/06/19 04:00:00+00,2021,2902
-8002620.3436,5684540.6006,8,Vol,2022/10/22 04:00:00+00,2022,2903
-7999890.8648,5687265.6243,5,MÃ©fait,2021/01/05 05:00:00+00,2021,2904
-8003268.2251,5682207.1258,4,Introduction par effraction,2021/05/05 04:00:00+00,2021,2905
-8014493.5275,5678805.0276,7,Voie de fait,2021/03/10 05:00:00+00,2021,2906
-8002515.7031,5684267.14329999,3,Conduite avec capacitÃ©s affaiblies,2023/04/30 04:00:00+00,2023,2907
-8000060.3032,5687696.5716,4,Introduction par effraction,2022/09/28 04:00:00+00,2022,2908
-8005631.1194,5683198.3876,5,MÃ©fait,2021/08/24 04:00:00+00,2021,2909
-8000346.4144,5688128.3997,6,Menace ou acte de violence,2021/08/15 04:00:00+00,2021,2910
-8014510.4455,5677012.1177,8,Vol,2021/10/11 04:00:00+00,2021,2911
-8009178.9257,5681967.7084,6,Menace ou acte de violence,2021/12/13 05:00:00+00,2021,2912
-8009780.7616,5685253.8324,8,Vol,2021/04/08 04:00:00+00,2021,2913
-8003317.1033,5684596.927,8,Vol,2021/07/12 04:00:00+00,2021,2914
-8002133.9038,5685191.4187,7,Voie de fait,2023/09/27 04:00:00+00,2023,2915
-7999792.7774,5687605.5094,4,Introduction par effraction,2022/11/10 05:00:00+00,2022,2916
-7999271.3393,5686426.3486,7,Voie de fait,2021/04/06 04:00:00+00,2021,2917
-8000060.3032,5687696.5716,4,Introduction par effraction,2022/10/12 04:00:00+00,2022,2918
-8007031.75,5682410.4589,4,Introduction par effraction,2021/09/04 04:00:00+00,2021,2919
-8000060.3032,5687696.5716,4,Introduction par effraction,2022/11/10 05:00:00+00,2022,2920
-8002232.1724,5681087.2663,7,Voie de fait,2021/06/17 04:00:00+00,2021,2921
-8017176.4526,5676825.8346,4,Introduction par effraction,2021/05/15 04:00:00+00,2021,2922
-8016093.7814,5675599.9897,7,Voie de fait,2021/04/16 04:00:00+00,2021,2923
-8008916.4704,5686525.256,7,Voie de fait,2023/07/13 04:00:00+00,2023,2924
-8003723.1925,5684099.1648,8,Vol,2021/06/03 04:00:00+00,2021,2925
-8009524.9601,5685674.7512,8,Vol,2021/04/23 04:00:00+00,2021,2926
-7999582.6295,5686952.6386,4,Introduction par effraction,2023/08/19 04:00:00+00,2023,2927
-8009524.9601,5685674.7512,8,Vol,2021/04/14 04:00:00+00,2021,2928
-8000350.3768,5686768.3293,8,Vol,2023/01/29 05:00:00+00,2023,2929
-8009524.9601,5685674.7512,8,Vol,2021/04/27 04:00:00+00,2021,2930
-8002976.3627,5684780.26,4,Introduction par effraction,2022/08/21 04:00:00+00,2022,2931
-8000255.9143,5684123.6986,5,MÃ©fait,2022/07/20 04:00:00+00,2022,2932
-8000255.9143,5684123.6986,5,MÃ©fait,2023/01/26 05:00:00+00,2023,2933
-8005363.9057,5684501.2234,3,Conduite avec capacitÃ©s affaiblies,2021/04/22 04:00:00+00,2021,2934
-7996896.0567,5686683.9743,8,Vol,2021/06/03 04:00:00+00,2021,2935
-8009523.1933,5684753.6388,8,Vol,2021/04/27 04:00:00+00,2021,2936
-7999874.0457,5684671.9121,6,Menace ou acte de violence,2021/04/28 04:00:00+00,2021,2937
-8009780.7616,5685253.8324,8,Vol,2021/04/28 04:00:00+00,2021,2938
-8002620.3436,5684540.6006,8,Vol,2021/05/02 04:00:00+00,2021,2939
-8000346.4144,5688128.3997,6,Menace ou acte de violence,2021/05/02 04:00:00+00,2021,2940
-8006287.9618,5682634.7665,3,Conduite avec capacitÃ©s affaiblies,2021/07/16 04:00:00+00,2021,2941
-8007160.8612,5681837.493,8,Vol,2021/08/24 04:00:00+00,2021,2942
-8001275.5599,5686644.041,8,Vol,2021/03/08 05:00:00+00,2021,2943
-8009261.6833,5688465.3636,6,Menace ou acte de violence,2021/03/16 04:00:00+00,2021,2944
-8002850.0533,5683935.3505,5,MÃ©fait,2021/08/24 04:00:00+00,2021,2945
-8003424.0996,5683083.0258,5,MÃ©fait,2022/08/12 04:00:00+00,2022,2946
-7997311.4881,5680718.564,8,Vol,2021/02/16 05:00:00+00,2021,2947
-8000567.6448,5691780.1594,8,Vol,2021/06/02 04:00:00+00,2021,2948
-8001681.5867,5684522.5708,8,Vol,2021/04/25 04:00:00+00,2021,2949
-8002883.61,5684553.1568,8,Vol,2021/08/03 04:00:00+00,2021,2950
-8000567.6448,5691780.1594,8,Vol,2021/02/12 05:00:00+00,2021,2951
-8011466.6045,5681976.9959,7,Voie de fait,2023/04/26 04:00:00+00,2023,2952
-8009523.1933,5684753.6388,8,Vol,2022/12/30 05:00:00+00,2022,2953
-8006075.0722,5685429.8212,7,Voie de fait,2021/03/17 04:00:00+00,2021,2954
-8010782.8272,5687630.3955,8,Vol,2021/03/17 04:00:00+00,2021,2955
-8009523.1933,5684753.6388,8,Vol,2021/03/18 04:00:00+00,2021,2956
-8010138.0738,5687094.6661,3,Conduite avec capacitÃ©s affaiblies,2021/06/19 04:00:00+00,2021,2957
-8014603.8156,5682371.5221,7,Voie de fait,2022/12/15 05:00:00+00,2022,2958
-7997755.1806,5688240.7744,5,MÃ©fait,2021/08/02 04:00:00+00,2021,2959
-8009780.7616,5685253.8324,8,Vol,2021/03/30 04:00:00+00,2021,2960
-8002904.6774,5679670.79379999,4,Introduction par effraction,2022/08/14 04:00:00+00,2022,2961
-8002250.7857,5685791.0895,6,Menace ou acte de violence,2021/02/07 05:00:00+00,2021,2962
-8009524.9601,5685674.7512,8,Vol,2021/03/30 04:00:00+00,2021,2963
-8000794.0338,5688854.3484,6,Menace ou acte de violence,2021/11/15 05:00:00+00,2021,2964
-8000060.3032,5687696.5716,7,Voie de fait,2022/06/01 04:00:00+00,2022,2965
-7999583.9878,5683745.2951,8,Vol,2023/05/26 04:00:00+00,2023,2966
-8001428.0048,5684089.6841,7,Voie de fait,2023/02/10 05:00:00+00,2023,2967
-8003439.0223,5684117.1807,4,Introduction par effraction,2021/07/26 04:00:00+00,2021,2968
-8001681.5867,5684522.5708,6,Menace ou acte de violence,2021/11/14 05:00:00+00,2021,2969
-8002904.6774,5679670.79379999,7,Voie de fait,2021/11/19 05:00:00+00,2021,2970
-8002569.3241,5683144.9341,8,Vol,2021/04/04 04:00:00+00,2021,2971
-8002622.8979,5682127.0434,8,Vol,2023/05/25 04:00:00+00,2023,2972
-8013176.5831,5683618.3001,8,Vol,2022/08/11 04:00:00+00,2022,2973
-8006799.9836,5682407.4519,5,MÃ©fait,2021/07/06 04:00:00+00,2021,2974
-8009780.7616,5685253.8324,8,Vol,2022/12/10 05:00:00+00,2022,2975
-7999470.6676,5684408.8511,8,Vol,2021/04/05 04:00:00+00,2021,2976
-8009523.1933,5684753.6388,8,Vol,2021/04/07 04:00:00+00,2021,2977
-8008904.6853,5684358.2211,5,MÃ©fait,2021/07/13 04:00:00+00,2021,2978
-7999315.8536,5687326.7652,7,Voie de fait,2021/05/06 04:00:00+00,2021,2979
-8002655.17,5685856.3696,7,Voie de fait,2021/05/10 04:00:00+00,2021,2980
-8009523.1933,5684753.6388,5,MÃ©fait,2021/08/04 04:00:00+00,2021,2981
-8009523.1933,5684753.6388,5,MÃ©fait,2021/08/04 04:00:00+00,2021,2982
-8003008.9744,5684780.1582,8,Vol,2021/05/12 04:00:00+00,2021,2983
-8002388.6146,5682142.5069,4,Introduction par effraction,2021/04/12 04:00:00+00,2021,2984
-8002724.8448,5684498.8451,8,Vol,2021/05/11 04:00:00+00,2021,2985
-7995974.8249,5686983.2129,4,Introduction par effraction,2021/07/13 04:00:00+00,2021,2986
-8009780.7616,5685253.8324,8,Vol,2021/06/18 04:00:00+00,2021,2987
-8013319.7847,5683724.9557,8,Vol,2022/06/30 04:00:00+00,2022,2988
-8003511.6427,5682100.8445,5,MÃ©fait,2023/10/09 04:00:00+00,2023,2989
-8000233.3867,5685991.2342,8,Vol,2021/04/07 04:00:00+00,2021,2990
-8005687.791,5700584.5791,8,Vol,2021/06/05 04:00:00+00,2021,2991
-8003117.1263,5682594.8471,8,Vol,2021/03/08 05:00:00+00,2021,2992
-8003439.0223,5684117.1807,8,Vol,2021/12/18 05:00:00+00,2021,2993
-8000140.7903,5679430.278,7,Voie de fait,2022/03/03 05:00:00+00,2022,2994
-8003439.0223,5684117.1807,4,Introduction par effraction,2021/08/02 04:00:00+00,2021,2995
-8013340.7809,5682410.0271,3,Conduite avec capacitÃ©s affaiblies,2023/04/28 04:00:00+00,2023,2996
-8002620.3436,5684540.6006,7,Voie de fait,2022/07/23 04:00:00+00,2022,2997
-8002978.6163,5682229.2716,8,Vol,2021/05/11 04:00:00+00,2021,2998
-8000523.7648,5687554.1634,8,Vol,2023/10/30 04:00:00+00,2023,2999
-8014710.4323,5680193.7388,6,Menace ou acte de violence,2021/05/26 04:00:00+00,2021,3000
-8014389.0757,5683143.6074,6,Menace ou acte de violence,2023/09/24 04:00:00+00,2023,3001
-8005946.3953,5684495.8568,6,Menace ou acte de violence,2021/04/17 04:00:00+00,2021,3002
-8009780.7616,5685253.8324,8,Vol,2021/05/21 04:00:00+00,2021,3003
-8013025.582,5681656.8028,5,MÃ©fait,2021/06/24 04:00:00+00,2021,3004
-8001353.1518,5687440.4076,8,Vol,2023/03/08 05:00:00+00,2023,3005
-8014244.8791,5676577.2661,5,MÃ©fait,2021/05/09 04:00:00+00,2021,3006
-8003437.568,5682546.4859,4,Introduction par effraction,2021/08/12 04:00:00+00,2021,3007
-8009523.1933,5684753.6388,8,Vol,2021/05/27 04:00:00+00,2021,3008
-8013875.3165,5679996.4367,8,Vol,2023/01/08 05:00:00+00,2023,3009
-7998436.4611,5688655.1056,6,Menace ou acte de violence,2021/01/07 05:00:00+00,2021,3010
-8005202.6015,5682839.3633,7,Voie de fait,2021/06/21 04:00:00+00,2021,3011
-7997146.2759,5686438.5949,7,Voie de fait,2021/03/05 05:00:00+00,2021,3012
-8003437.568,5682546.4859,4,Introduction par effraction,2021/08/12 04:00:00+00,2021,3013
-8002737.8586,5682116.4946,7,Voie de fait,2021/06/15 04:00:00+00,2021,3014
-8001180.9275,5686348.8651,6,Menace ou acte de violence,2021/09/07 04:00:00+00,2021,3015
-8002438.1765,5685937.6662,5,MÃ©fait,2023/05/08 04:00:00+00,2023,3016
-8007160.8612,5681837.493,8,Vol,2023/05/26 04:00:00+00,2023,3017
-8000255.9143,5684123.6986,6,Menace ou acte de violence,2021/09/10 04:00:00+00,2021,3018
-8006167.9887,5684489.8746,5,MÃ©fait,2021/07/14 04:00:00+00,2021,3019
-8002769.3774,5698173.464,6,Menace ou acte de violence,2021/05/31 04:00:00+00,2021,3020
-8003008.9744,5684780.1582,8,Vol,2021/05/31 04:00:00+00,2021,3021
-8003524.6978,5685941.5291,8,Vol,2021/05/26 04:00:00+00,2021,3022
-8003444.2732,5683591.909,4,Introduction par effraction,2021/09/18 04:00:00+00,2021,3023
-8002463.4512,5680864.2529,4,Introduction par effraction,2021/09/29 04:00:00+00,2021,3024
-8005809.7668,5686490.8272,8,Vol,2021/12/08 05:00:00+00,2021,3025
-8003560.952,5685815.4389,8,Vol,2023/07/23 04:00:00+00,2023,3026
-8000021.5356,5685321.3984,5,MÃ©fait,2022/03/22 04:00:00+00,2022,3027
-8006928.2289,5685801.7812,7,Voie de fait,2021/04/01 04:00:00+00,2021,3028
-8005944.3555,5684666.2213,8,Vol,2021/06/08 04:00:00+00,2021,3029
-8000159.2751,5687409.4665,4,Introduction par effraction,2022/06/30 04:00:00+00,2022,3030
-8003439.0223,5684117.1807,8,Vol,2021/02/26 05:00:00+00,2021,3031
-8001647.7732,5685993.1474,8,Vol,2021/09/28 04:00:00+00,2021,3032
-8003705.6231,5683580.9514,8,Vol,2021/09/28 04:00:00+00,2021,3033
-8000952.3988,5686458.3753,8,Vol,2021/03/21 04:00:00+00,2021,3034
-8002897.6863,5684836.4298,5,MÃ©fait,2021/01/12 05:00:00+00,2021,3035
-8002139.5058,5682555.3278,4,Introduction par effraction,2021/08/12 04:00:00+00,2021,3036
-8003436.0232,5683443.7013,5,MÃ©fait,2021/05/04 04:00:00+00,2021,3037
-8010887.5078,5688628.7507,5,MÃ©fait,2023/05/06 04:00:00+00,2023,3038
-8001681.5867,5684522.5708,6,Menace ou acte de violence,2021/04/28 04:00:00+00,2021,3039
-8009523.1933,5684753.6388,8,Vol,2022/02/06 05:00:00+00,2022,3040
-8003970.9491,5682103.6928,5,MÃ©fait,2023/08/31 04:00:00+00,2023,3041
-8002850.8975,5684140.0143,7,Voie de fait,2021/01/02 05:00:00+00,2021,3042
-8021009.8856,5681252.0886,6,Menace ou acte de violence,2021/12/07 05:00:00+00,2021,3043
-8014919.1124,5679885.9806,6,Menace ou acte de violence,2023/07/24 04:00:00+00,2023,3044
-8009523.1933,5684753.6388,8,Vol,2023/12/10 05:00:00+00,2023,3045
-8003705.6231,5683580.9514,4,Introduction par effraction,2021/06/06 04:00:00+00,2021,3046
-8004122.5545,5683434.5765,5,MÃ©fait,2022/05/31 04:00:00+00,2022,3047
-8000567.6448,5691780.1594,6,Menace ou acte de violence,2023/01/21 05:00:00+00,2023,3048
-8003104.5376,5684700.9662,8,Vol,2021/06/30 04:00:00+00,2021,3049
-7999239.8907,5685348.9423,4,Introduction par effraction,2021/12/01 05:00:00+00,2021,3050
-8003062.2043,5683531.5087,6,Menace ou acte de violence,2022/11/15 05:00:00+00,2022,3051
-8003008.9744,5684780.1582,8,Vol,2022/07/20 04:00:00+00,2022,3052
-8000587.5097,5683982.1203,5,MÃ©fait,2021/01/02 05:00:00+00,2021,3053
-8002283.3326,5685296.0211,8,Vol,2021/12/08 05:00:00+00,2021,3054
-8002133.9038,5685191.4187,5,MÃ©fait,2022/12/16 05:00:00+00,2022,3055
-8011300.9168,5687995.9487,8,Vol,2023/05/13 04:00:00+00,2023,3056
-8013599.0116,5685579.9691,8,Vol,2021/01/12 05:00:00+00,2021,3057
-8002571.8871,5685093.6074,7,Voie de fait,2022/10/24 04:00:00+00,2022,3058
-8002427.4917,5683578.1704,7,Voie de fait,2023/11/16 05:00:00+00,2023,3059
-8002427.4917,5683578.1704,7,Voie de fait,2023/11/16 05:00:00+00,2023,3060
-8009523.1933,5684753.6388,8,Vol,2021/10/23 04:00:00+00,2021,3061
-8002918.0978,5684074.7257,4,Introduction par effraction,2021/02/10 05:00:00+00,2021,3062
-8007238.96,5684467.5152,4,Introduction par effraction,2021/08/24 04:00:00+00,2021,3063
-8009780.7616,5685253.8324,8,Vol,2021/07/15 04:00:00+00,2021,3064
-8002801.2807,5685146.8464,4,Introduction par effraction,2021/04/26 04:00:00+00,2021,3065
-8002793.3335,5684935.1936,6,Menace ou acte de violence,2021/01/31 05:00:00+00,2021,3066
-7999611.7528,5689100.0296,5,MÃ©fait,2022/08/15 04:00:00+00,2022,3067
-8009524.9601,5685674.7512,8,Vol,2021/08/10 04:00:00+00,2021,3068
-8016666.1348,5671425.1619,7,Voie de fait,2022/08/29 04:00:00+00,2022,3069
-8012895.9652,5681496.8665,5,MÃ©fait,2022/08/31 04:00:00+00,2022,3070
-7999538.5273,5686108.6446,8,Vol,2023/02/15 05:00:00+00,2023,3071
-8002347.8008,5685974.9003,8,Vol,2021/09/27 04:00:00+00,2021,3072
-7999029.9958,5679367.8355,8,Vol,2023/05/01 04:00:00+00,2023,3073
-7999061.26,5689234.2506,8,Vol,2021/04/16 04:00:00+00,2021,3074
-7998436.1001,5685667.8523,7,Voie de fait,2021/04/30 04:00:00+00,2021,3075
-8019525.0313,5675162.7994,8,Vol,2023/05/28 04:00:00+00,2023,3076
-8003873.8947,5685082.3325,8,Vol,2021/09/30 04:00:00+00,2021,3077
-8004654.9711,5682413.9614,8,Vol,2021/08/23 04:00:00+00,2021,3078
-8006544.9245,5682856.9949,5,MÃ©fait,2023/10/26 04:00:00+00,2023,3079
-8002883.61,5684553.1568,5,MÃ©fait,2021/06/27 04:00:00+00,2021,3080
-8007799.8433,5686034.4894,7,Voie de fait,2022/06/20 04:00:00+00,2022,3081
-8006635.43,5682413.3829,5,MÃ©fait,2023/10/25 04:00:00+00,2023,3082
-8002751.3109,5686448.7726,8,Vol,2021/11/14 05:00:00+00,2021,3083
-8003563.4719,5681607.2617,7,Voie de fait,2022/03/03 05:00:00+00,2022,3084
-8007583.1641,5681761.4428,7,Voie de fait,2021/05/28 04:00:00+00,2021,3085
-8015041.6059,5677370.0669,8,Vol,2021/09/30 04:00:00+00,2021,3086
-8009350.2419,5696504.3104,8,Vol,2023/10/05 04:00:00+00,2023,3087
-8007554.9355,5683134.2635,5,MÃ©fait,2022/06/13 04:00:00+00,2022,3088
-8001275.4557,5686304.4355,8,Vol,2021/02/01 05:00:00+00,2021,3089
-8000506.4671,5681499.1973,5,MÃ©fait,2022/02/18 05:00:00+00,2022,3090
-8003439.0223,5684117.1807,8,Vol,2021/11/05 04:00:00+00,2021,3091
-8008756.772,5697682.4108,8,Vol,2022/11/09 05:00:00+00,2022,3092
-8002718.5424,5683554.5878,5,MÃ©fait,2023/12/30 05:00:00+00,2023,3093
-7994440.5447,5678540.3513,6,Menace ou acte de violence,2021/06/21 04:00:00+00,2021,3094
-8000231.8263,5688501.4303,5,MÃ©fait,2021/10/01 04:00:00+00,2021,3095
-8009523.1933,5684753.6388,8,Vol,2021/11/23 05:00:00+00,2021,3096
-8000609.6853,5684115.836,4,Introduction par effraction,2023/01/22 05:00:00+00,2023,3097
-8000832.0957,5685990.9917,5,MÃ©fait,2022/06/08 04:00:00+00,2022,3098
-8007776.3938,5683036.1619,8,Vol,2022/12/08 05:00:00+00,2022,3099
-8013298.4341,5679962.1632,4,Introduction par effraction,2021/08/13 04:00:00+00,2021,3100
-8003439.0223,5684117.1807,5,MÃ©fait,2022/07/05 04:00:00+00,2022,3101
-8009523.1933,5684753.6388,8,Vol,2023/04/04 04:00:00+00,2023,3102
-8002410.6294,5688472.5607,3,Conduite avec capacitÃ©s affaiblies,2022/08/11 04:00:00+00,2022,3103
-8003439.0223,5684117.1807,6,Menace ou acte de violence,2021/01/25 05:00:00+00,2021,3104
-8005667.243,5684852.531,8,Vol,2022/07/15 04:00:00+00,2022,3105
-7999029.9958,5679367.8355,7,Voie de fait,2023/03/26 04:00:00+00,2023,3106
-8002098.8335,5687379.0436,7,Voie de fait,2023/04/11 04:00:00+00,2023,3107
-8000132.5352,5687090.2644,8,Vol,2022/07/26 04:00:00+00,2022,3108
-8006118.0641,5684209.7142,8,Vol,2022/05/23 04:00:00+00,2022,3109
-8009524.9601,5685674.7512,8,Vol,2021/07/05 04:00:00+00,2021,3110
-8009524.9601,5685674.7512,8,Vol,2021/11/25 05:00:00+00,2021,3111
-8007238.96,5684467.5152,8,Vol,2022/04/14 04:00:00+00,2022,3112
-8002133.9038,5685191.4187,8,Vol,2022/07/23 04:00:00+00,2022,3113
-8002957.8858,5684407.7806,3,Conduite avec capacitÃ©s affaiblies,2021/12/12 05:00:00+00,2021,3114
-8003448.684,5683764.7441,7,Voie de fait,2021/06/25 04:00:00+00,2021,3115
-8002370.5756,5686663.1767,5,MÃ©fait,2021/06/21 04:00:00+00,2021,3116
-8012063.1057,5683215.177,8,Vol,2023/10/30 04:00:00+00,2023,3117
-8004025.1516,5682328.0012,8,Vol,2022/11/25 05:00:00+00,2022,3118
-8002283.3326,5685296.0211,7,Voie de fait,2021/05/07 04:00:00+00,2021,3119
-8004409.0629,5684539.4019,8,Vol,2022/07/08 04:00:00+00,2022,3120
-8003944.1103,5683578.287,5,MÃ©fait,2021/04/06 04:00:00+00,2021,3121
-8002683.2403,5684684.1994,5,MÃ©fait,2022/08/22 04:00:00+00,2022,3122
-8002666.8952,5684650.2195,8,Vol,2022/08/29 04:00:00+00,2022,3123
-8015795.8645,5678474.5521,8,Vol,2021/11/22 05:00:00+00,2021,3124
-8008975.2922,5696476.8037,5,MÃ©fait,2021/09/13 04:00:00+00,2021,3125
-8003450.0377,5682576.6902,4,Introduction par effraction,2022/06/30 04:00:00+00,2022,3126
-8004239.91,5683315.5563,8,Vol,2021/06/09 04:00:00+00,2021,3127
-8004795.339,5680192.4768,3,Conduite avec capacitÃ©s affaiblies,2021/09/08 04:00:00+00,2021,3128
-8000159.2751,5687409.4665,8,Vol,2022/11/30 05:00:00+00,2022,3129
-8005946.3953,5684495.8568,5,MÃ©fait,2021/09/30 04:00:00+00,2021,3130
-7998512.702,5686335.7522,8,Vol,2022/08/22 04:00:00+00,2022,3131
-7998506.7279,5686828.1624,6,Menace ou acte de violence,2021/08/17 04:00:00+00,2021,3132
-8004195.7952,5685269.4797,8,Vol,2023/06/07 04:00:00+00,2023,3133
-8015795.8645,5678474.5521,5,MÃ©fait,2021/11/06 04:00:00+00,2021,3134
-8010531.0171,5685207.5802,8,Vol,2022/08/12 04:00:00+00,2022,3135
-8003551.2201,5685068.1282,8,Vol,2022/05/06 04:00:00+00,2022,3136
-8003702.5837,5679441.3198,8,Vol,2022/02/21 05:00:00+00,2022,3137
-8008934.8994,5683266.4023,8,Vol,2021/11/18 05:00:00+00,2021,3138
-8005319.9548,5687432.73129999,8,Vol,2021/04/21 04:00:00+00,2021,3139
-8009523.1933,5684753.6388,7,Voie de fait,2021/08/22 04:00:00+00,2021,3140
-8013684.5964,5677549.8445,5,MÃ©fait,2021/06/09 04:00:00+00,2021,3141
-8005029.1973,5686177.8332,5,MÃ©fait,2021/10/31 04:00:00+00,2021,3142
-8009780.7616,5685253.8324,8,Vol,2021/08/22 04:00:00+00,2021,3143
-8000455.4305,5679380.7137,7,Voie de fait,2021/04/12 04:00:00+00,2021,3144
-8002792.0437,5686254.0076,5,MÃ©fait,2021/07/31 04:00:00+00,2021,3145
-8002398.9174,5683735.5769,6,Menace ou acte de violence,2021/06/13 04:00:00+00,2021,3146
