no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
2323,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300519.188,5044248.679,2018,-73.55481371,45.53814027
2327,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300511.188,5044252.682,2018,-73.55491618,45.53817625
2333,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPEMS,Ville-Marie,R,300501.094,5044257.856,2018,-73.55504548,45.53822274
2347,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300490.906,5044263,2018,-73.55517597,45.53826897
2353,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300483.594,5044266.5,2018,-73.55526963,45.53830041
2359,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300476.031,5044270.5,2018,-73.55536651,45.53833636
2367,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300469.188,5044274,2018,-73.55545416,45.53836781
2373,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300462.438,5044277.5,2018,-73.55554062,45.53839926
2385,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPEMS,Ville-Marie,R,300450.156,5044283.5,2018,-73.55569794,45.53845318
2391,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPEMS,Ville-Marie,R,300442.906,5044287,2018,-73.55579081,45.53848463
2397,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300434.125,5044291.5,2018,-73.55590328,45.53852507
0,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300600.251,5044207.5,2018,-73.55377539,45.53777022
2060,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300794.719,5044094.5,2018,-73.55128441,45.53675455
2066,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300785.125,5044099.5,2018,-73.55140730,45.53679949
2078,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300775.813,5044104,2018,-73.55152657,45.53683993
2090,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300764.406,5044110,2018,-73.55167267,45.53689385
2096,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300757.313,5044113.5,2018,-73.55176352,45.53692531
2110,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300746.938,5044118.5,2018,-73.55189641,45.53697024
2118,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300738.406,5044123,2018,-73.55200569,45.53701068
2126,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300730.438,5044127,2018,-73.55210775,45.53704663
2142,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300719.594,5044132.5,2018,-73.55224664,45.53709605
2150,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300711.406,5044136.5,2018,-73.55235152,45.53713200
2158,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300702.875,5044141,2018,-73.55246079,45.53717244
2174,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300693.063,5044146,2018,-73.55258647,45.53721738
2182,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300685.063,5044150,2018,-73.55268893,45.53725332
2190,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPEMS,Ville-Marie,R,300676,5044154.5,2018,-73.55280502,45.53729376
2198,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300670.063,5044157.5,2018,-73.55288106,45.53732072
2206,"Wurtele, rue","Ontario Est, rue","Rouen, rue de",,FRPE,Ville-Marie,R,300660.781,5044162.5,2018,-73.55299995,45.53736566
2264,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300570.594,5044208.233,2018,-73.55415513,45.53777664
2272,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300563.656,5044211.709,2018,-73.55424400,45.53780788
2276,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300557.094,5044215.101,2018,-73.55432805,45.53783836
2282,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300549.844,5044218.785,2018,-73.55442092,45.53787146
2294,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300541.125,5044223,2018,-73.55453260,45.53790934
2302,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300529.406,5044229,2018,-73.55468270,45.53796326
2320,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPEMS,Ville-Marie,R,300512.531,5044237.5,2018,-73.55489885,45.53803964
2340,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300488.469,5044249.5,2018,-73.55520706,45.53814747
2374,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300458.813,5044264.5,2018,-73.55558692,45.53828226
2380,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300449.719,5044269.5,2018,-73.55570341,45.53832720
2400,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300438.219,5044275,2018,-73.55585071,45.53837662
2400,"Wurtele, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Ville-Marie,R,300428.344,5044280,2018,-73.55597720,45.53842155
2540,"Wurtele, rue","Hochelaga, rue","Sherbrooke Est, rue",,FRPE,Ville-Marie,R,300336.25,5044326.5,2018,-73.55715685,45.53883939
2550,"Wurtele, rue","Hochelaga, rue","Sherbrooke Est, rue",,FRPE,Ville-Marie,R,300324.844,5044332.5,2018,-73.55730296,45.53889330
800,"Ball, avenue","Outremont, avenue d'","Wiseman, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294376.125,5043209.5,2018,-73.63345037,45.52872454
860,"Ball, avenue","Outremont, avenue d'","Wiseman, avenue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294367.4904,5043188.9866,2018,-73.63356048,45.52853983
870,"Ball, avenue","Outremont, avenue d'","Wiseman, avenue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294363.023,5043175.9376,2018,-73.63361739,45.52842234
870,"Ball, avenue","Outremont, avenue d'","Wiseman, avenue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294357.6034,5043164.326,2018,-73.63368653,45.52831778
890,"Ball, avenue","Wiseman, avenue","Stuart, avenue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294346.383,5043138.5,2018,-73.63382962,45.52808522
8245,"Bloomfield, avenue","Jarry Ouest, rue","Anvers, avenue d'",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,293971.48,5043539.5,2018,-73.63863807,45.53168783
8245,"Bloomfield, avenue","Jarry Ouest, rue","Anvers, avenue d'",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293981.464,5043535.5,2018,-73.63851015,45.53165200
8245,"Bloomfield, avenue","Jarry Ouest, rue","Anvers, avenue d'",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,293954.374,5043546.5,2018,-73.63885723,45.53175056
7940,"Bloomfield, avenue","Ball, avenue","Jarry Ouest, rue",,FRPEPA,Villeray-Saint-Michel-Parc-Extension,R,294355.768,5043364,2018,-73.63371428,45.53011449
7165,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295646.888,5044007,2018,-73.61719652,45.53591859
7165,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295632.386,5044016,2018,-73.61738238,45.53599938
7189,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295617.709,5044025.5,2018,-73.61757048,45.53608467
7211,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295601.907,5044036.5,2018,-73.61777301,45.53618345
7225,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295592.435,5044042.5,2018,-73.61789441,45.53623731
7237,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295574.3447,5044053.7487,2018,-73.61812625,45.53633829
7253,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295565.712,5044060,2018,-73.61823690,45.53639443
7265,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295557.234,5044065.5,2018,-73.61834556,45.53644381
7275,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295541.68,5044075,2018,-73.61854489,45.53652909
7501,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295293.112,5044188,2018,-73.62172978,45.53754255
7521,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295272.821,5044196.5,2018,-73.62198976,45.53761876
7543,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295252.59,5044205,2018,-73.62224897,45.53769497
7557,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295233.294,5044213,2018,-73.62249620,45.53776669
7571,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295214.524,5044221,2018,-73.62273669,45.53783842
7593,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295195.228,5044229,2018,-73.62298392,45.53791014
7617,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRAM,Villeray-Saint-Michel-Parc-Extension,R,295161.372,5044243,2018,-73.62341771,45.53803565
7641,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295128.627,5044256.5,2018,-73.62383726,45.53815668
7649,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295121.376,5044260,2018,-73.62393017,45.53818807
7669,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295094.596,5044271,2018,-73.62427329,45.53828668
7669,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295103.952,5044267,2018,-73.62415341,45.53825082
7937,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294782.846,5044398,2018,-73.62826770,45.53942506
7971,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294742.644,5044415,2018,-73.62878282,45.53957745
7977,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294730.972,5044420,2018,-73.62893239,45.53962227
8017,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294696.9,5044433.5,2018,-73.62936895,45.53974326
8107,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294574.525,5044484.5,2018,-73.63093701,45.54020039
8107,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294566.862,5044487.5,2018,-73.63103519,45.54022727
8121,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294557.313,5044491.5,2018,-73.63115755,45.54026312
8127,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294549.296,5044495,2018,-73.63126028,45.54029450
8199,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294465.237,5044529,2018,-73.63233737,45.54059920
8203,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294457.0775,5044532.3012,2018,-73.63244193,45.54062879
8307,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294331.663,5044584,2018,-73.63404897,45.54109212
8339,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294297.237,5044598.5,2018,-73.63449011,45.54122208
8345,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294286.745,5044602.5,2018,-73.63462455,45.54125791
8429,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294202.332,5044637.5,2018,-73.63570623,45.54157157
8437,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294194.669,5044641.5,2018,-73.63580444,45.54160745
8445,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294182.761,5044645.5,2018,-73.63595702,45.54164326
8475,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,294148.808,5044659.5,2018,-73.63639210,45.54176872
8481,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294138.787,5044663.5,2018,-73.63652051,45.54180456
8491,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294126.997,5044668.5,2018,-73.63667159,45.54184937
8513,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294091.654,5044683.5,2018,-73.63712450,45.54198380
8517,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294083.641,5044686.5,2018,-73.63722717,45.54201068
8527,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294074.566,5044690.5,2018,-73.63734347,45.54204653
8545,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294052.411,5044699.5,2018,-73.63762737,45.54212717
8551,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294041.333,5044704,2018,-73.63776933,45.54216750
8561,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294025.063,5044710,2018,-73.63797780,45.54222123
8565,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294018,5044713,2018,-73.63806831,45.54224812
8585,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294005.979,5044718,2018,-73.63822236,45.54229293
8611,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293971.45,5044732.5,2018,-73.63866483,45.54242287
8621,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293959.193,5044737.5,2018,-73.63882190,45.54246767
8641,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,293943.755,5044744,2018,-73.63901974,45.54252592
8653,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,293930.203,5044749.5,2018,-73.63919340,45.54257519
8661,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293919.243,5044754,2018,-73.63933385,45.54261552
8669,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,293898.148,5044763,2018,-73.63960418,45.54269617
8669,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,293910.64,5044758,2018,-73.63944410,45.54265138
8669,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293879.646,5044770.5,2018,-73.63984127,45.54276337
7186,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295616.525,5044013,2018,-73.61758540,45.53597218
7208,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,295598.983,5044024.5,2018,-73.61781023,45.53607543
7250,"Casgrain, avenue","Jean-Talon Est, rue","De Castelnau Ouest, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295570.215,5044043,2018,-73.61817892,45.53624152
7542,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295242.708,5044196.5,2018,-73.62237534,45.53761835
7546,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295235.223,5044199.5,2018,-73.62247124,45.53764524
7566,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295216.454,5044207,2018,-73.62271171,45.53771247
7574,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295205.402,5044211.5,2018,-73.62285331,45.53775281
7652,"Casgrain, avenue","Faillon Est, rue","Villeray, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295114.71,5044249,2018,-73.62401531,45.53808900
7902,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294818.568,5044371,2018,-73.62780974,45.53918262
7912,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294807.721,5044375.5,2018,-73.62794872,45.53922295
7938,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294778.837,5044387,2018,-73.62831881,45.53932602
8014,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294689.355,5044424.5,2018,-73.62946538,45.53966216
8036,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294658.349,5044437.5,2018,-73.62986267,45.53977869
8046,"Casgrain, avenue","Gounod, rue","Jarry Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294647.385,5044442,2018,-73.63000316,45.53981902
8200,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294456.984,5044520,2018,-73.63244286,45.54051810
8214,"Casgrain, avenue","Jarry Est, rue","Guizot Est, rue",,FRAM,Villeray-Saint-Michel-Parc-Extension,R,294437.296,5044528,2018,-73.63269514,45.54058979
8320,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294318.104,5044576.5,2018,-73.63422243,45.54102443
8332,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294298.416,5044584.5,2018,-73.63447471,45.54109612
8350,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294271.3,5044596,2018,-73.63482218,45.54119919
8394,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294230.391,5044612.5,2018,-73.63534639,45.54134704
8408,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294211.646,5044620.5,2018,-73.63558659,45.54141874
8416,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294197.262,5044626.5,2018,-73.63577091,45.54147251
8430,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294186.652,5044631,2018,-73.63590688,45.54151285
8446,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294170.029,5044637.5,2018,-73.63611988,45.54157108
8454,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294160.715,5044641,2018,-73.63623922,45.54160243
8546,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294033.438,5044694,2018,-73.63787020,45.54207739
8576,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294003.504,5044706.5,2018,-73.63825380,45.54218941
8588,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293984.06,5044714.5,2018,-73.63850296,45.54226109
8596,"Casgrain, avenue","Liège Est, rue de","Crémazie Est, boulevard / Voie Sud",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293969.8,5044720,2018,-73.63868569,45.54231036
0,"Casgrain, avenue","Guizot Est, rue","Liège Est, rue de",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294336.024,5044570,2018,-73.63399283,45.54096621
2135,"Charland, avenue","De Lorimier, avenue","Merritt, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293701.155,5047562.5,2018,-73.64219029,45.56788386
2135,"Charland, avenue","De Lorimier, avenue","Merritt, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293705.823,5047571,2018,-73.64213068,45.56796042
2165,"Charland, avenue","Prairies, rue des","Parthenais, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,293745.576,5047638,2018,-73.64162291,45.56856394
2707,"Charland, avenue","Vianney, avenue","Larose, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294110.561,5048250,2018,-73.63696033,45.57407659
2815,"Charland, avenue","Larose, avenue","J.-J.-Gagnier, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294154.133,5048326,2018,-73.63640371,45.57476113
0,"Charland, avenue","Merritt, avenue","Prairies, rue des",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293724.921,5047605,2018,-73.64188678,45.56826666
0,"Charland, avenue","Merritt, avenue","Prairies, rue des",,FRAM,Villeray-Saint-Michel-Parc-Extension,R,293719.404,5047594.5,2018,-73.64195722,45.56817209
1944,"Charland, avenue","Papineau, avenue","Charton, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293565.344,5047301,2018,-73.64392419,45.56552862
2090,"Charland, avenue","De Saint-Firmin, rue","De Lorimier, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293685.042,5047503,2018,-73.64239536,45.56734820
2526,"Charland, avenue","D'Iberville, rue","Irène-Joly, rue",,FRAM,Villeray-Saint-Michel-Parc-Extension,R,294003.329,5048039.5,2018,-73.63832960,45.57218080
2616,"Charland, avenue","Sackville, rue","Vianney, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294083.258,5048173,2018,-73.63730846,45.57338331
2670,"Charland, avenue","Sackville, rue","Vianney, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294098.678,5048200,2018,-73.63711149,45.57362650
2680,"Charland, avenue","Sackville, rue","Vianney, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294105.751,5048211.5,2018,-73.63702112,45.57373009
2742,"Charland, avenue","Vianney, avenue","Larose, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294136.732,5048263.5,2018,-73.63662530,45.57419847
2770,"Charland, avenue","Vianney, avenue","Larose, avenue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294141.825,5048273.5,2018,-73.63656027,45.57428853
2880,"Charland, avenue","Larose, avenue","J.-J.-Gagnier, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294164.459,5048312,2018,-73.63627110,45.57463531
2890,"Charland, avenue","Larose, avenue","J.-J.-Gagnier, rue",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294184.124,5048343,2018,-73.63601981,45.57491456
2904,"Charland, avenue","J.-J.-Gagnier, rue","Saint-Michel, boulevard",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294197.28,5048366,2018,-73.63585175,45.57512172
2924,"Charland, avenue","J.-J.-Gagnier, rue","Saint-Michel, boulevard",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,294202.797,5048375.5,2018,-73.63578126,45.57520729
0,"Charland, avenue","Charton, avenue","Hamelin, avenue",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,293590.095,5047344,2018,-73.64360809,45.56591595
7210,"Christophe-Colomb, avenue","Jean-Talon Est, rue","Everett, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295979.279,5044771,2018,-73.61295436,45.54279762
7246,"Christophe-Colomb, avenue","Jean-Talon Est, rue","Everett, rue",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,295938.852,5044796,2018,-73.61347250,45.54302206
7750,"Christophe-Colomb, avenue","Villeray, rue","Jarry Est, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,295376.93,5045149,2018,-73.62067504,45.54619111
521,"Anvers, avenue d'","Querbes, avenue","Épée, avenue de l'",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,293974.724,5043650,2018,-73.63859898,45.53268220
