KPIID,Domaine,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Calcul,Valeur
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2014,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"106,33$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2015,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"108,87$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2016,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"110,79$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2017,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"112,48$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2018,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"110,07$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2019,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"105,64$"
2810,Gestion de l'eau,Coût total du système de traitement et de transport/collecte des eaux usées par habitant,$,WWTR214T,REMC,Montréal,2020,( VEAU100044 + VEAU100040 + VEAU100045 + VEAU100046 + VEAU100041 + VEAU100047 ) / VPOP900002,"71,30$"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2015,VFIN900069 / 3.000,"1,51%"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2016,VFIN900069 / 3.000,"1,42%"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2017,VFIN900069 / 3.000,"1,37%"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2018,VFIN900069 / 3.000,"1,62%"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2019,VFIN900069 / 3.000,"1,89%"
2434,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements selon la valeur historique,%,INVT317,REMC,Montréal,2020,VFIN900069 / 3.000,"1,86%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2014,VFIN100033 / VFIN100034,"1,61%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2015,VFIN100033 / VFIN100034,"1,29%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2016,VFIN100033 / VFIN100034,"1,36%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2017,VFIN100033 / VFIN100034,"1,47%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2018,VFIN100033 / VFIN100034,"2,03%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2019,VFIN100033 / VFIN100034,"2,17%"
2583,Gestion des investissements,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REMC,Montréal,2020,VFIN100033 / VFIN100034,"1,37%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2014,VFIN100042 / VFIN100043,"1,61%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2015,VFIN100042 / VFIN100043,"1,29%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2016,VFIN100042 / VFIN100043,"1,36%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2017,VFIN100042 / VFIN100043,"1,47%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2018,VFIN100042 / VFIN100043,"2,03%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2019,VFIN100042 / VFIN100043,"2,17%"
2585,Gestion des investissements,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REMC,Montréal,2020,VFIN100042 / VFIN100043,"1,37%"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2014,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"223,46$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2015,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"229,53$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2016,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"224,48$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2017,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"216,63$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2018,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"233,99$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2019,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"245,42$"
2441,Gestion des matières résiduelles,Coûts d’exploitation par tonne de matières résiduelles — Toutes les catégories de propriétés,$,SWST303,REMC,Montréal,2020,( VGMR100031 + VGMR100033 + VGMR100034 + VGMR100035) / ( VGMR900012 + VGMR900013),"251,66$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2014,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"147,17$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2015,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"149,70$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2016,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"152,51$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2017,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"156,15$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2018,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"158,15$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2019,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"158,07$"
2544,Gestion des matières résiduelles,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REMC,Montréal,2020,( VGMR100024 + VGMR100021 + VGMR100025 ) / VGMR900001,"160,96$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2014,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"85,48$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2015,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"87,36$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2016,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"76,74$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2017,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"77,29$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2018,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"77,62$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2019,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"77,21$"
2545,Gestion des matières résiduelles,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REMC,Montréal,2020,( VGMR100011 + VGMR100022 + VGMR100003 ) / VGMR900004,"78,88$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2015,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"255,05$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2016,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"248,53$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2017,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"224,02$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2018,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"261,12$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2019,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"290,45$"
2546,Gestion des matières résiduelles,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REMC,Montréal,2020,( VGMR100005 + VGMR100023 + VGMR100006 ) / VGMR900012,"293,75$"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2014,VGMR900012 / ( VGMR900012 + VGMR900013),"30,90%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2015,VGMR900012 / ( VGMR900012 + VGMR900013),"32,50%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2016,VGMR900012 / ( VGMR900012 + VGMR900013),"35,90%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2017,VGMR900012 / ( VGMR900012 + VGMR900013),"37,50%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2018,VGMR900012 / ( VGMR900012 + VGMR900013),"39,80%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2019,VGMR900012 / ( VGMR900012 + VGMR900013),"40,40%"
2547,Gestion des matières résiduelles,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105,REMC,Montréal,2020,VGMR900012 / ( VGMR900012 + VGMR900013),"41,20%"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2014,( VGMR900012 + VGMR900013) / VGMR900027,"0,9"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2015,( VGMR900012 + VGMR900013) / VGMR900027,"0,89"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2016,( VGMR900012 + VGMR900013) / VGMR900027,"0,86"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2017,( VGMR900012 + VGMR900013) / VGMR900027,"0,86"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2018,( VGMR900012 + VGMR900013) / VGMR900027,"0,85"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2019,( VGMR900012 + VGMR900013) / VGMR900027,"0,83"
2548,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REMC,Montréal,2020,( VGMR900012 + VGMR900013) / VGMR900027,"0,86"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2014,VGMR900013 / VGMR900027,"0,62"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2015,VGMR900013 / VGMR900027,"0,6"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2016,VGMR900013 / VGMR900027,"0,55"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2017,VGMR900013 / VGMR900027,"0,53"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2018,VGMR900013 / VGMR900027,"0,51"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2019,VGMR900013 / VGMR900027,"0,5"
2549,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REMC,Montréal,2020,VGMR900013 / VGMR900027,"0,51"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2014,VGMR900012 / VGMR900027,"0,28"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2015,VGMR900012 / VGMR900027,"0,29"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2016,VGMR900012 / VGMR900027,"0,31"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2017,VGMR900012 / VGMR900027,"0,32"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2018,VGMR900012 / VGMR900027,"0,34"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2019,VGMR900012 / VGMR900027,"0,34"
2550,Gestion des matières résiduelles,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REMC,Montréal,2020,VGMR900012 / VGMR900027,"0,35"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2014,VGMR900012 / ( VGMR900012 + VGMR900013),"30,92%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2015,VGMR900012 / ( VGMR900012 + VGMR900013),"32,52%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2016,VGMR900012 / ( VGMR900012 + VGMR900013),"35,88%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2017,VGMR900012 / ( VGMR900012 + VGMR900013),"37,47%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2018,VGMR900012 / ( VGMR900012 + VGMR900013),"39,83%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2019,VGMR900012 / ( VGMR900012 + VGMR900013),"40,37%"
2678,Gestion des matières résiduelles,Pourcentage de déchets solides réacheminé pour la valorisation (également appelé « Taux annuel de diversion pour la gestion des matières résiduelles »),%,SWST120,REMC,Montréal,2020,VGMR900012 / ( VGMR900012 + VGMR900013),"41,17%"
131822,Gouvernance,Coût total de l’administration générale par habitant,$,GENG206T,REMC,Montréal,2016,( VGOV100010 + VGOV100001 ) / VPOP900004,"103,11$"
131822,Gouvernance,Coût total de l’administration générale par habitant,$,GENG206T,REMC,Montréal,2017,( VGOV100010 + VGOV100001 ) / VPOP900004,"113,08$"
131822,Gouvernance,Coût total de l’administration générale par habitant,$,GENG206T,REMC,Montréal,2018,( VGOV100010 + VGOV100001 ) / VPOP900004,"110,92$"
131822,Gouvernance,Coût total de l’administration générale par habitant,$,GENG206T,REMC,Montréal,2019,( VGOV100010 + VGOV100001 ) / VPOP900004,"124,43$"
131822,Gouvernance,Coût total de l’administration générale par habitant,$,GENG206T,REMC,Montréal,2020,( VGOV100010 + VGOV100001 ) / VPOP900004,"163,92$"
104860,Gouvernance,Pourcentage des coûts totaux pour l’administration générale sur le total des dépenses municipales (fonctionnement),%,GENG301T,REMC,Montréal,2017,( VGOV100010 + VGOV100001 ) / ( VADM100041+ VGOV100005 ),"5,27%"
104860,Gouvernance,Pourcentage des coûts totaux pour l’administration générale sur le total des dépenses municipales (fonctionnement),%,GENG301T,REMC,Montréal,2018,( VGOV100010 + VGOV100001 ) / ( VADM100041+ VGOV100005 ),"4,65%"
104860,Gouvernance,Pourcentage des coûts totaux pour l’administration générale sur le total des dépenses municipales (fonctionnement),%,GENG301T,REMC,Montréal,2019,( VGOV100010 + VGOV100001 ) / ( VADM100041+ VGOV100005 ),"5,21%"
104860,Gouvernance,Pourcentage des coûts totaux pour l’administration générale sur le total des dépenses municipales (fonctionnement),%,GENG301T,REMC,Montréal,2020,( VGOV100010 + VGOV100001 ) / ( VADM100041+ VGOV100005 ),"6,85%"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2014,VADM900015 / ( VPOP900002 * 100000 ),"483,76"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2015,VADM900015 / ( VPOP900002 * 100000 ),"533,76"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2016,VADM900015 / ( VPOP900002 * 100000 ),"546,55"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2017,VADM900015 / ( VPOP900002 * 100000 ),"607,75"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2018,VADM900015 / ( VPOP900002 * 100000 ),"669,64"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2019,VADM900015 / ( VPOP900002 * 100000 ),"706,5"
2580,Greffe,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REMC,Montréal,2020,VADM900015 / ( VPOP900002 * 100000 ),"597,63"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2014,VADM900020 / VADM900015,"82,19%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2015,VADM900020 / VADM900015,"87,05%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2016,VADM900020 / VADM900015,"85,71%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2017,VADM900020 / VADM900015,"85,25%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2018,VADM900020 / VADM900015,"89,02%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2019,VADM900020 / VADM900015,"90,43%"
2581,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations traitées dans les délais prescrits,%,CLKS470,REMC,Montréal,2020,VADM900020 / VADM900015,"82,96%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2014,( VADM900020 + VADM900021 ) / VADM900015,"84,43%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2015,( VADM900020 + VADM900021 ) / VADM900015,"89,47%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2016,( VADM900020 + VADM900021 ) / VADM900015,"87,68%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2017,( VADM900020 + VADM900021 ) / VADM900015,"86,94%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2018,( VADM900020 + VADM900021 ) / VADM900015,"90,40%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2019,( VADM900020 + VADM900021 ) / VADM900015,"90,71%"
2582,Greffe,Pourcentage de demandes d’accès à l’information incluant les prolongations et les avis à des tiers traités dans les délais prescrits,%,CLKS475,REMC,Montréal,2020,( VADM900020 + VADM900021 ) / VADM900015,"83,06%"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2014,VADM900039 / VADM900015,"167,24$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2015,VADM900039 / VADM900015,"156,35$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2016,VADM900039 / VADM900015,"157,08$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2017,VADM900039 / VADM900015,"133,29$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2018,VADM900039 / VADM900015,"129,00$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2019,VADM900039 / VADM900015,"120,40$"
2656,Greffe,Coûts directs par demande du programme d’accès à l’information,$,CLKS370,REMC,Montréal,2020,VADM900039 / VADM900015,"147,48$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2014,( VIMM100002 + VIMM100001 ) / VIMM900003,"14,72$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2015,( VIMM100002 + VIMM100001 ) / VIMM900003,"16,47$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2016,( VIMM100002 + VIMM100001 ) / VIMM900003,"18,68$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2017,( VIMM100002 + VIMM100001 ) / VIMM900003,"20,21$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2018,( VIMM100002 + VIMM100001 ) / VIMM900003,"21,26$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2019,( VIMM100002 + VIMM100001 ) / VIMM900003,"20,03$"
2469,Immeubles,Coûts directs totaux des bâtiments de l’administration centrale par pied carré,$,FCLT335T,REMC,Montréal,2020,( VIMM100002 + VIMM100001 ) / VIMM900003,"16,69$"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2014,( VIMM900010 + VIMM900011 ),"17,83"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2015,( VIMM900010 + VIMM900011 ),"17,79"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2016,( VIMM900010 + VIMM900011 ),"17,29"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2017,( VIMM900010 + VIMM900011 ),"18,25"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2018,( VIMM900010 + VIMM900011 ),"18,58"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2019,( VIMM900010 + VIMM900011 ),"19,13"
2473,Immeubles,Consommation d’énergie de l’administration centrale par pied carré,kWh,FCLT340,REMC,Montréal,2020,( VIMM900010 + VIMM900011 ),"17,37"
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2014,VIMM900003,245 562
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2015,VIMM900003,245 562
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2016,VIMM900003,245 562
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2017,VIMM900003,245 562
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2018,VIMM900003,245 562
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2019,VIMM900003,225 239
2474,Immeubles,Superficie des bâtiments de l’administration centrale,pi2,FCLT820,REMC,Montréal,2020,VIMM900003,215 077
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2014,VIMM900006,28 524 025
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2015,VIMM900006,28 780 045
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2016,VIMM900006,30 015 207
