ï»¿OBJECTID,MUNICIPALITE,MATRICULE,ANNEE_CONSTRUCTION,NOMBRE_LOGEMENTS,CODE_UTILISATION,NB_ETAGES,SUPERFICIE,UTILISATION,SHAPE.STArea(),SHAPE.STLength() 
10743,86042,4630-44-9218-0-000-0000,,,9100,,14494.5,ESPACE DE TERRAIN NON AMÃNAGÃ,14494.6896533,597.468852801604
10744,86042,4629-40-9572-0-000-0000,19550101,1,1000,1,1018.9,LOGEMENT,1018.681152285,128.15290904528
10745,86042,4630-44-9279-0-000-0000,,,9100,,14519,ESPACE DE TERRAIN NON AMÃNAGÃ,14519.50360329,598.282379805967
10746,86042,4629-46-9925-0-000-0000,19750101,1,1000,1,14457,LOGEMENT,14453.23272205,596.147751990989
10747,86042,3950-05-5490-0-000-0000,19700101,1,1000,1,861.7,LOGEMENT,861.38451063,121.788762866276
10748,86042,3850-95-9847-0-000-0000,,,9100,,2323.3,ESPACE DE TERRAIN NON AMÃNAGÃ,2322.690123355,299.680062445717
10749,86042,3950-07-5857-0-000-0000,,,4214,1,10167.6,GARAGE D'AUTOBUS ET ÃQUIPEMENT D'ENTRETIEN,10164.81214854,429.736535303311
10750,86042,3850-97-4388-0-000-0000,19760101,1,1000,1,1393.9,LOGEMENT,1393.466090535,168.514123238406
10751,86042,4442-59-5597-0-000-0000,19700101,1,1000,2,13997.4,LOGEMENT,13995.85437795,696.65280247349
10752,86042,4442-05-1017-0-000-0000,,,1990,,214985.9,AUTRES IMMEUBLES RÃSIDENTIELS,214927.08745757,2268.2714235834
10753,86042,3951-17-5933-0-000-0000,19650101,1,1000,1,3927.5,LOGEMENT,3927.072600615,275.605383711455
10754,86042,3950-05-9423-0-000-0000,20170101,2,1000,1,793.1,LOGEMENT,792.834553445,112.576511848166
10755,86042,5158-79-8591-0-000-0000,20210101,1,1000,2,10484.1,LOGEMENT,10481.47185439,483.576662329685
10756,86042,3850-95-4217-0-000-0000,19610101,1,1000,1,15118.4,LOGEMENT,15114.48183738,745.941800089384
10757,86042,3850-95-7581-0-000-0000,19590101,1,1000,1,1820.8,LOGEMENT,1820.379696525,207.919343471447
10758,86042,3030-78-4569-0-000-0000,20140101,1,1000,1,2312.3,LOGEMENT,2311.725029555,197.555174674839
10759,86042,3030-97-4225-0-000-0000,,,9220,,63347.9,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,63330.455412545,1266.23143315754
10760,86042,3839-54-6616-0-000-0000,,,9100,,2042.4,ESPACE DE TERRAIN NON AMÃNAGÃ,2041.91557595,224.382598853164
10761,86042,3244-25-9370-0-000-0000,19740101,1,1000,1,1477.5,LOGEMENT,1477.031017315,154.300105378373
10762,86042,3244-05-8346-0-000-0000,19730101,1,1000,1,2162.7,LOGEMENT,2162.13625539,186.100869898187
10763,86042,3244-57-5570-0-000-0000,19480101,1,1000,1,696.8,LOGEMENT,696.46627277,121.893186808998
10764,86042,3244-15-3924-0-000-0000,19840101,2,1000,1,696.8,LOGEMENT,696.465661085,121.893093491276
10765,86042,3245-20-9411-0-000-0000,19760101,1,1000,1,568.6,LOGEMENT,568.3172147,95.3814280040125
10766,86042,3244-36-9933-0-000-0000,19400101,1,1000,1,696.8,LOGEMENT,696.464826775,121.893097661023
10767,86042,3244-27-5929-0-000-0000,19550101,1,1000,2,696.8,LOGEMENT,696.4686611,121.893345639846
10768,86042,3244-27-9458-0-000-0000,19350101,1,1000,1,696.7,LOGEMENT,696.466613955,121.893204811962
10769,86042,3244-15-8926-0-000-0000,19760101,1,1000,1,487.7,LOGEMENT,487.52577838,94.4671305098258
10770,86042,3244-15-0677-0-000-0000,19730101,1,1000,1,1393.3,LOGEMENT,1392.936465,152.366611471504
10771,86042,3244-16-8507-0-000-0000,19730101,1,1000,1,798.1,LOGEMENT,797.928774525,125.322893110158
10772,86042,3244-26-6206-0-000-0000,19470101,1,1000,1,487.7,LOGEMENT,487.52562533,94.4671028549273
10773,86042,3244-67-5378-0-000-0000,19700101,1,1000,1,848.2,LOGEMENT,848.275910165,143.266837018666
10774,86042,3244-15-5343-0-000-0000,19860101,1,1000,1,1393.5,LOGEMENT,1392.93177266,152.366450184579
10775,86042,3244-27-7139-0-000-0000,19450101,1,1000,1,696.8,LOGEMENT,696.466613955,121.893204811962
10776,86042,3244-16-8365-0-000-0000,19600101,1,1000,1,1385.6,LOGEMENT,1384.840110645,149.740677257477
10777,86042,3244-07-9714-0-000-0000,19730101,1,1000,1,736.7,LOGEMENT,736.550184865,127.475014711738
10778,86042,3244-67-3774-0-000-0000,19750101,1,1000,1,1075.8,LOGEMENT,1075.89630323,158.406765930674
10779,86042,3244-47-9464-0-000-0000,19680101,1,5533,1,2090.3,STATION LIBRE-SERVICE OU AVEC SERVICE ET DÃ*,2089.396805945,182.839680855038
10780,86042,3244-27-2400-0-000-0000,19490101,1,1000,2,696.8,LOGEMENT,696.466613955,121.893204811962
10781,86042,3244-26-0180-0-000-0000,19400101,1,1000,1,696.8,LOGEMENT,696.466613955,121.893204811962
10782,86042,3244-27-5383-0-000-0000,19770101,1,1000,1,696.8,LOGEMENT,696.466613955,121.893204811962
10783,86042,3244-26-1290-0-000-0000,19520101,1,1000,1,696.8,LOGEMENT,696.46436961,121.893063983992
10784,86042,3244-35-1786-0-000-0000,19460101,1,1000,1,798.4,LOGEMENT,798.19241233,124.145581681863
10785,86042,3244-29-5309-0-000-0000,19760101,2,1000,1,613.2,LOGEMENT,612.8898147,103.609133170026
10786,86042,3244-26-6155-0-000-0000,19600101,1,1000,1,696.8,LOGEMENT,696.46436961,121.893063983992
10787,86042,3244-25-4736-0-000-0000,19800101,1,1000,2,1415.5,LOGEMENT,1413.70011987,193.499256755106
10788,86042,3244-26-8373-0-000-0000,19450101,2,1000,1,627,LOGEMENT,626.818953285,118.845784617692
10789,86042,3244-15-3012-0-000-0000,19750101,1,1000,1,696.8,LOGEMENT,696.465661085,121.893093491276
10790,86042,3244-36-4220-0-000-0000,19750101,1,1000,1,602.6,LOGEMENT,602.411799455,101.227145148657
10791,86042,3244-36-8595-0-000-0000,19930101,,4713,,1160.5,FOURNISSEURS DE SERVICES DE TÃLÃCOMMUNICATIO,1160.21819415,142.734634736459
10792,86042,3244-29-3572-0-000-0000,19790101,1,1000,1,1106.3,LOGEMENT,1105.890092335,158.647588971235
10793,86042,3244-29-3291-0-000-0000,19770101,1,1000,1,1104.2,LOGEMENT,1103.85996134,156.996025074026
10794,86042,3244-17-4669-0-000-0000,19740101,1,1000,1,696.8,LOGEMENT,696.4686611,121.893345639846
10795,86042,3244-37-7241-0-000-0000,19640101,4,1000,1,785.5,LOGEMENT,785.323952045,120.705226135952
10796,86042,3244-26-9997-0-000-0000,19390101,1,1000,1,464.5,LOGEMENT,464.34897622,91.4249564791442
10797,86042,3244-29-9567-0-000-0000,19770101,1,1000,1,553.2,LOGEMENT,553.32773695,96.0699369002134
10798,86042,3144-96-9550-0-000-0000,,,9100,,3251.1,ESPACE DE TERRAIN NON AMÃNAGÃ,3250.82045697,241.630469716208
10799,86042,3245-20-4709-0-000-0000,19770101,1,1000,1,557.4,LOGEMENT,557.17463194,97.5146553431149
10800,86042,2231-18-6829-0-000-0000,,,9100,,1899.9,ESPACE DE TERRAIN NON AMÃNAGÃ,1898.96814413,200.281173819048
10801,86042,2231-06-3273-0-000-0000,,,9220,,31954.7,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,31942.77850265,857.076465332003
10802,86042,3244-29-2244-0-000-0000,19770101,1,1000,1,1449,LOGEMENT,1448.647850945,182.839754024269
10803,86042,3245-20-4727-0-000-0000,19780101,1,1000,1,557.2,LOGEMENT,557.05890634,97.5070503777434
10804,86042,3244-37-2214-0-000-0000,19430101,5,1000,2,1522.4,LOGEMENT,1521.78220589,157.151579066419
10805,86042,3245-20-9435-0-000-0000,19780101,2,1000,1,594.6,LOGEMENT,597.99591032,97.8163090163614
10806,86042,3244-36-3469-0-000-0000,19470101,1,1000,2,782.9,LOGEMENT,782.646395305,122.663427874454
10807,86042,3244-29-0809-0-000-0000,19750101,1,1000,1,1226.3,LOGEMENT,1225.780548225,140.177204176191
10808,86042,3244-29-9646-0-000-0000,19770101,1,1000,1,569.9,LOGEMENT,569.625726495,96.0700363917238
10809,86042,3244-29-9489-0-000-0000,19780101,1,1000,1,520.3,LOGEMENT,520.02690164,91.4197765059968
10810,86042,3244-17-9535-0-000-0000,19740101,1,1000,1,696.8,LOGEMENT,696.46554108,121.893217754647
10811,86042,3244-37-8518-0-000-0000,19780101,2,1000,1,925.2,LOGEMENT,924.871390025,132.436665637605
10812,86042,3244-16-4896-0-000-0000,19660101,1,1000,1,688.8,LOGEMENT,688.37509737,119.267498799745
10813,86042,3244-27-4214-0-000-0000,19500101,1,1000,1,1393.6,LOGEMENT,1392.93420218,152.366573193225
10814,86042,3244-29-9625-0-000-0000,19780101,1,1000,1,569.9,LOGEMENT,569.62612716,96.0701358826938
10815,86042,3244-26-9382-0-000-0000,19510101,1,1000,1,627,LOGEMENT,626.8440475,118.84684654852
10816,86042,3244-25-1767-0-000-0000,19770101,1,1000,1,747,LOGEMENT,746.78039623,111.940621344582
10817,86042,3244-17-5879-0-000-0000,19760101,1,1000,1,696.8,LOGEMENT,696.46641675,121.893204812199
10818,86042,3244-35-5598-0-000-0000,19580101,1,1000,1,872.9,LOGEMENT,872.64241084,134.55385764952
10819,86042,3244-29-4735-0-000-0000,19780101,1,1000,1,557.4,LOGEMENT,557.173837075,97.5146553429739
10820,86042,2130-98-3865-0-000-0000,,,8543,,287842.6,EXTRACTION DU SABLE ET DU GRAVIER,287750.72916833,2736.04274254133
10821,86042,2228-99-7918-0-000-0000,,,9100,,2942.8,ESPACE DE TERRAIN NON AMÃNAGÃ,2941.943550315,318.747988155099
10822,86042,2229-90-2841-0-000-0000,19760101,1,1000,1,7470,LOGEMENT,7470.62605426,364.00028550204
10823,86042,3030-74-6370-0-000-0000,19760101,,5533,1,1544,STATION LIBRE-SERVICE OU AVEC SERVICE ET DÃ*,1543.63933981,161.522460378204
10824,86042,3030-73-6340-0-000-0000,19780101,1,1000,1,780.5,LOGEMENT,780.2446215,115.812128391092
10825,86042,2230-49-5672-0-000-0000,,,9100,,1725.5,ESPACE DE TERRAIN NON AMÃNAGÃ,1727.912591785,242.521976653914
10826,86042,2130-96-5904-0-000-0000,,,8132,,303219.1,"CULTURE DE CÃRÃALES, DE PLANTES OLÃAGINEUSES",303135.715949615,2920.88492841241
10827,86042,3030-83-2429-0-000-0000,19640101,1,1000,1,1879.7,LOGEMENT,1879.179945485,178.10714033411
10828,86042,3030-82-2518-0-000-0000,19710101,1,1000,1,696.8,LOGEMENT,696.657589195,112.764500148134
10829,86042,3030-80-2485-0-000-0000,19550101,1,1000,1,1114.8,LOGEMENT,1114.5289309,134.093513380034
10830,86042,3030-87-2548-0-000-0000,19880101,1,1000,1,1916.3,LOGEMENT,1915.78253661,176.759673642417
10831,86042,3030-82-2467-0-000-0000,19550101,1,1000,1,580.6,LOGEMENT,580.48407359,106.665367683442
10832,86042,3030-73-2812-0-000-0000,19910101,1,1000,1,1022.4,LOGEMENT,1022.249593555,128.320569400358
10833,86042,3030-64-4004-0-000-0000,19860101,1,1000,1,1080.9,LOGEMENT,1081.840202905,147.516815765751
10834,86042,3030-74-6132-0-000-0000,19720101,1,1000,1,1277.4,LOGEMENT,1277.04965723,143.235462275961
10835,86042,3030-64-0334-0-000-0000,20070101,1,1000,1,1974.2,LOGEMENT,1973.64217847,179.80725718651
10836,86042,3030-76-5612-0-000-0000,19750101,1,1000,1,1579.8,LOGEMENT,1579.350704685,164.592045868282
10837,86042,3030-54-4001-0-000-0000,19870101,1,1000,1,929,LOGEMENT,928.775621295,124.950865466989
10838,86042,3030-76-5654-0-000-0000,19760101,1,1000,1,1184.7,LOGEMENT,1184.34814821,149.345746857911
10839,86042,3030-73-2663-0-000-0000,19880101,1,1000,1,828,LOGEMENT,828.75595317,120.92284928927
10840,86042,3030-74-1407-0-000-0000,19910101,2,1000,1,1237.2,LOGEMENT,1236.534159875,160.411253039465
10841,86042,3030-53-4052-0-000-0000,19880101,2,1000,1,929,LOGEMENT,928.77406434,124.950765141017
10842,86042,3030-63-5543-0-000-0000,19920101,1,1000,1,1797.3,LOGEMENT,1796.70774842,202.581515916473
10843,86042,3030-76-4879-0-000-0000,19700101,1,1000,1,1771.1,LOGEMENT,1770.675307775,187.478051821656
10844,86042,3030-84-2403-0-000-0000,19660101,1,1000,1,1196.1,LOGEMENT,1195.829983345,138.968839973004
10845,86042,3030-63-7712-0-000-0000,19980101,1,1000,1,1304.5,LOGEMENT,1304.00388658,142.477729227621
10846,86042,3030-86-2516-0-000-0000,19880101,2,1000,1,1560.9,LOGEMENT,1560.51071366,158.482234325613
10847,86042,3030-52-8050-0-000-0000,19930101,1,1000,1,5528.4,LOGEMENT,5526.75777878,436.853086766011
10848,86042,3030-81-2454-0-000-0000,19450101,1,1000,2,557.4,LOGEMENT,557.266296475,103.617851603488
10849,86042,3030-64-4330-0-000-0000,19860101,1,1000,1,1111.5,LOGEMENT,1112.25067634,137.204927403575
10850,86042,3030-76-5635-0-000-0000,19700101,1,1000,1,789.6,LOGEMENT,789.334664115,134.098848869755
10851,86042,3030-53-4027-0-000-0000,19870101,1,1000,1,929,LOGEMENT,928.77406434,124.950765141017
10852,86042,3030-84-2236-0-000-0000,19600101,6,1000,1,1228.6,LOGEMENT,1228.30353829,140.188646518504
10853,86042,3030-62-4350-0-000-0000,19850101,1,1000,1,1060.2,LOGEMENT,1059.72109557,142.01636917347
10854,86042,3030-62-6550-0-000-0000,19890101,2,1000,1,1060,LOGEMENT,1059.72606306,142.016569172405
10855,86042,3030-52-4372-0-000-0000,19890101,1,1000,1,1826,LOGEMENT,1826.715467555,192.483906035254
10856,86042,3030-73-6258-0-000-0000,19700101,1,1211,1,580.6,MAISON MOBILE,580.51973113,106.66536888129
10857,86042,3030-53-9658-0-000-0000,19870101,1,1000,1,987.1,LOGEMENT,986.823474585,127.998381546883
10858,86042,3030-73-6212-0-000-0000,19730101,1,1000,1,1277.4,LOGEMENT,1277.03274033,143.236363670649
10859,86042,3030-85-2660-0-000-0000,20110101,1,1000,1,975.5,LOGEMENT,975.214133965,131.046076781744
10860,86042,3030-85-2684-0-000-0000,19400101,1,1000,1,1108.7,LOGEMENT,1108.391423135,137.288859480689
10861,86042,3030-81-2594-0-000-0000,19690101,1,1000,1,1061.3,LOGEMENT,1061.035101305,132.869607170956
10862,86042,3030-54-4023-0-000-0000,19900101,1,1000,1,812.9,LOGEMENT,812.676718535,118.85553298204
10863,86042,3030-54-4047-0-000-0000,19880101,1,1000,1,1000.8,LOGEMENT,1000.53412842,128.718185546112
10864,86042,3030-83-2476-0-000-0000,19870101,1,1000,1,871,LOGEMENT,870.7583434,121.903050558118
10865,86042,3030-81-2408-0-000-0000,19610101,1,1000,1,557.4,LOGEMENT,557.263709525,103.617651604689
10866,86042,3030-53-9632-0-000-0000,19820101,1,1000,1,987.2,LOGEMENT,986.89184539,128.001981527665
10867,86042,3030-53-4076-0-000-0000,19880101,1,1000,1,929,LOGEMENT,928.77406434,124.950765141017
10868,86042,3030-73-6291-0-000-0000,19600101,1,1000,1,1892.9,LOGEMENT,1892.36418287,175.539934547379
10869,86042,3030-86-2568-0-000-0000,,,1990,,975.5,AUTRES IMMEUBLES RÃSIDENTIELS,975.21299472,131.045977292658
10870,86042,3030-73-2840-0-000-0000,19920101,1,1000,2,682.8,LOGEMENT,682.71273999,106.669158097093
10871,86042,3030-81-2471-0-000-0000,19650101,2,1000,1,668.9,LOGEMENT,668.71929064,109.712984742498
10872,86042,3030-63-5074-0-000-0000,19880101,1,1000,1,2686.6,LOGEMENT,2685.681702545,219.538801864795
10873,86042,3030-53-9693-0-000-0000,19820101,1,1000,1,1683.9,LOGEMENT,1683.401837455,164.569275483382
10874,86042,3030-53-9606-0-000-0000,19890101,1,1000,1,979.4,LOGEMENT,978.946868045,125.412173998181
10875,86042,3030-74-0965-0-000-0000,19800101,1,1000,1,3548.5,LOGEMENT,3547.406997595,241.218543456168
10876,86042,3030-81-2424-0-000-0000,19420101,1,1000,2,624.3,LOGEMENT,624.144634885,107.275270636745
10877,86042,3030-74-0929-0-000-0000,19910101,1,1000,1,1413.3,LOGEMENT,1412.044154745,173.561108454186
10878,86042,3030-84-4173-0-000-0000,19380101,2,1000,2,3856.9,LOGEMENT,3855.79283149,288.910338322554
10879,86042,3030-86-2545-0-000-0000,19880101,1,1000,1,975.5,LOGEMENT,975.21200559,131.045977467765
10880,86042,3030-73-2186-0-000-0000,19920101,2,1000,1,972.6,LOGEMENT,972.298758925,136.778615304773
10881,86042,3030-87-2694-0-000-0000,,,9100,,1811.6,ESPACE DE TERRAIN NON AMÃNAGÃ,1811.1057936,170.664438832048
10882,86042,3030-62-2250-0-000-0000,19880101,1,1000,1,1060,LOGEMENT,1059.72633504,142.016569172503
10883,86042,3030-88-3693-0-000-0000,19750101,1,1000,1,3716.1,LOGEMENT,3715.1010316,243.806477290983
10884,86042,3030-87-2502-0-000-0000,20070101,1,1000,1,1951,LOGEMENT,1950.421730025,176.75957313186
10885,86042,3030-63-4912-0-000-0000,19840101,2,1000,1,812.9,LOGEMENT,812.68075308,118.85583265402
10886,86042,3030-63-2712-0-000-0000,19880101,1,1000,1,871,LOGEMENT,870.72450793,121.903148735302
10887,86042,3030-85-1530-0-000-0000,20120101,1,1000,1,780.4,LOGEMENT,780.170786905,115.80809378382
10888,86042,3030-82-2490-0-000-0000,19850101,3,1000,1,1161.3,LOGEMENT,1160.966629615,137.141030112665
10889,86042,3030-83-1758-0-000-0000,,,7612,,396.4,"BELVÃDÃRE, HALTE ET RELAIS ROUTIER OU STATIO",396.327121305,99.7979238484325
10890,86042,3030-77-4664-0-000-0000,19750101,1,1000,1,1849.8,LOGEMENT,1849.322312725,182.31487660442
10891,86042,3030-53-4002-0-000-0000,19910101,1,1000,1,992.7,LOGEMENT,992.60241514,129.714397399491
10892,86042,3030-81-2440-0-000-0000,19680101,,4711,1,501.7,CENTRE D'APPELS TÃLÃPHONIQUES,501.53729584,100.570135524627
10893,86042,3030-82-2538-0-000-0000,19720101,1,1000,1,882.6,LOGEMENT,882.3450939,122.513252339509
10894,86042,3030-77-4591-0-000-0000,20120101,1,1000,1,1387.4,LOGEMENT,1386.994019565,167.077178499239
10895,86042,3030-77-5236-0-000-0000,20120101,1,1000,1,1256.5,LOGEMENT,1256.17476993,148.794740941683
10896,86042,3030-77-4708-0-000-0000,19940101,1,1000,1,1943.8,LOGEMENT,1943.217756685,189.934675901357
10897,86042,3030-75-5680-0-000-0000,20090101,2,1000,1,1737.5,LOGEMENT,1736.936854375,170.672062875631
10898,86042,3030-78-4538-0-000-0000,20130101,1,1000,1,1479.6,LOGEMENT,1479.212697685,170.11651802302
10899,86042,3030-78-4514-0-000-0000,20130101,1,1000,1,1387.4,LOGEMENT,1386.98915618,167.076978501794
10900,86042,2308-62-2955-0-000-0000,19790101,,5533,1,4151.2,STATION LIBRE-SERVICE OU AVEC SERVICE ET DÃ*,4154.460831155,340.24483496783
10901,86042,2307-68-2795-0-000-0000,19980101,1,1000,1,12062.2,LOGEMENT,12058.9337971,581.535300023572
10902,86042,2308-62-8674-0-000-0000,19770101,1,1000,1,7030.3,LOGEMENT,7029.200762405,330.685795491567
10903,86042,2307-88-3467-0-000-0000,19970101,1,1000,1,5007.1,LOGEMENT,5005.770468765,288.151020738719
10904,86042,2307-87-2998-0-000-0000,,,9100,,7106.7,ESPACE DE TERRAIN NON AMÃNAGÃ,7104.76029827,338.201124443475
10905,86042,2307-68-5444-0-000-0000,,1,5821,1,11874.3,ÃTABLISSEMENT AVEC SERVICE DE BOISSONS ALCO*,11871.022059025,538.147307617807
10906,86042,4058-23-6958-0-000-0000,19980101,1,1000,2,6283.7,LOGEMENT,6286.86845977,338.619230785674
10907,86042,4058-60-3632-0-000-0000,19780101,1,1000,1,2903.1,LOGEMENT,2903.94107783,249.401815151238
10908,86042,4057-36-4241-0-000-0000,19750101,1,1000,1,3716,LOGEMENT,3715.07622841,243.805700619489
10909,86042,4057-49-9689-0-000-0000,19400101,1,1000,2,3626.2,LOGEMENT,3622.989204395,249.8338429941
10910,86042,4058-41-3467-0-000-0000,,,9100,,3754.1,ESPACE DE TERRAIN NON AMÃNAGÃ,3753.565348385,287.085843224654
10911,86042,4057-26-6185-0-000-0000,19760101,1,1000,1,3716.1,LOGEMENT,3715.12747525,243.807382176996
10912,86042,4057-15-3431-0-000-0000,19840101,1,1000,1,5286.8,LOGEMENT,5285.47395526,291.124506974348
10913,86042,4057-15-7383-0-000-0000,19800101,1,1000,1,4645.1,LOGEMENT,4643.90784055,274.283255614717
10914,86042,4057-13-6760-0-000-0000,19550101,1,1000,1,9629.4,LOGEMENT,9625.421217655,477.113390088232
10915,86042,4058-61-5373-0-000-0000,19420101,1,5533,1,2052.6,STATION LIBRE-SERVICE OU AVEC SERVICE ET DÃ*,2054.532416575,186.440220365295
10916,86042,4057-27-9530-0-000-0000,19820101,1,1000,1,3047.2,LOGEMENT,3046.400126775,221.864558980759
10917,86042,4058-43-8289-0-000-0000,19890101,2,1000,1,3065.8,LOGEMENT,3064.978417185,225.521796509901
10918,86042,4058-43-1783-0-000-0000,19930101,,4222,,3208.8,GARAGE ET ÃQUIPEMENT D'ENTRETIEN POUR LE TRA,3209.633463,240.673267067673
10919,86042,4058-31-9252-0-000-0000,,,9100,,3280.6,ESPACE DE TERRAIN NON AMÃNAGÃ,3276.6724023,241.338318914687
10920,86042,4058-22-3701-0-000-0000,,,9100,,4806.9,ESPACE DE TERRAIN NON AMÃNAGÃ,4806.031583965,288.656452908051
10921,86042,4058-51-6020-0-000-0000,19680101,1,1000,1,1454.6,LOGEMENT,1453.617956915,174.308287866228
10922,86042,4058-60-7396-0-000-0000,19780101,1,1000,1,11127.8,LOGEMENT,11130.526157995,425.147723746639
10923,86042,4057-36-7077-0-000-0000,,,9100,,1850,ESPACE DE TERRAIN NON AMÃNAGÃ,1849.42228018,180.226266374105
10924,86042,4641-93-7473-0-000-0000,,,9220,,399206.5,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,399104.052243195,4394.26921600371
10925,86042,6542-97-7556-0-000-0000,,1,1000,1,753750.3,LOGEMENT,753558.96936275,6929.31371212498
10926,86042,4641-89-8499-0-000-0000,,,9100,,12061.4,ESPACE DE TERRAIN NON AMÃNAGÃ,12051.307138195,464.660320297315
10927,86042,4741-78-4229-0-000-0000,19400101,1,1000,1,3068.4,LOGEMENT,3067.55889548,222.573131253982
10928,86042,4741-45-9714-0-000-0000,19620101,1,1000,1,146039.8,LOGEMENT,146001.779608295,1812.40243444464
10929,86042,4741-37-9198-0-000-0000,19260101,1,1000,1,5570.9,LOGEMENT,5569.489970995,335.093374859196
10930,86042,4741-58-8913-0-000-0000,19660101,,5020,1,6557.5,ENTREPOSAGE DE TOUT GENRE,6555.770372635,335.185463083699
10931,86042,4741-08-2627-0-000-0000,,1,1000,1,2319.3,LOGEMENT,2318.66823915,197.986386985227
10932,86042,4740-77-7297-0-000-0000,,,9220,,290830.2,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,290754.561530175,2785.81747978921
10933,86042,4642-00-1704-0-000-0000,19990101,1,1000,1,26862,LOGEMENT,26855.915259685,786.591580068097
10934,86042,4641-39-3656-0-000-0000,20000101,1,1000,1,5584,LOGEMENT,5586.608238315,464.454153406937
10935,86042,4642-51-4304-0-000-0000,,1,1000,1,12115.1,LOGEMENT,12106.144060565,479.818399139001
10936,86042,4742-23-8017-0-000-0000,,,1990,,118717,AUTRES IMMEUBLES RÃSIDENTIELS,118686.98374772,1856.02852567814
10937,86042,4641-88-6044-0-000-0000,,,9100,,935.9,ESPACE DE TERRAIN NON AMÃNAGÃ,935.67097056,121.939984025824
10938,86042,4742-10-7806-0-000-0000,19850101,,6379,1,9197.4,AUTRES ENTREPOSAGES,9195.04899161,466.286248680449
10939,86042,4641-49-6614-0-000-0000,19750101,1,1000,2,10584.2,LOGEMENT,10580.989829865,573.17759276463
10940,86042,4641-98-7727-0-000-0000,19720101,1,1000,1,1238.7,LOGEMENT,1238.417804715,162.54060861179
10941,86042,4742-13-4938-0-000-0000,20200101,1,6613,1,65491.6,"SERVICE DE CONSTRUCTION NON RÃSIDENTIELLE, C",65474.5731213,1726.38320373119
