ï»¿ANNEE,SECTEUR_FORMT,PROGR,SEXE,PERSO_DIPLM_VISEES,TAUX_REPONSE_%,EN_EMPLOI_31_MARS_%,EN_RECHR_EMPLOI_31_MARS_%,AUX_ETUDES_31_MARS_%,INACTIVES_31_MARS_%,TAUX_CHOMAGE_31_MARS_%,EMPLOI_A_TEMPS_PLEIN_31_MARS_%,SALR_HEBDO_BRUT_MOYEN_31_MARS_$,EN_LIEN_AVEC_FORMT_31_MARS_%,EN_EMPLOI_1_JUIN_%,EN_RECHR_EMPLOI_1_JUIN_%,AUX_ÃTUDES_1_JUIN_%,INACTIVES_1_JUIN_%,TAUX_CHOMAGE_1_JUIN_% 
2019,"Administration, commerce et
informatique",5227 SecrÃ©tariat mÃ©dical,Femmes,304,64.5,84.6,6.6,5.5,3.3,7.2,89.9,682,74.4,80.7,7,7.1,5.2,7.9
2019,"Administration, commerce et
informatique",5227 SecrÃ©tariat mÃ©dical,Ensemble,309,64.4,84.9,6.5,5.4,3.2,7.1,90.2,682,73.9,81.1,6.8,7,5.1,7.8
2019,"Administration, commerce et
informatique",5229 Soutien informatique,Hommes,941,51.4,72.9,5.5,18.1,3.5,7,94.8,721,70.4,72.2,4.5,18.8,4.5,5.8
2019,"Administration, commerce et
informatique",5229 Soutien informatique,Femmes,208,46.2,70.3,4.9,19.5,5.3,6.5,85.8,688,51,65.4,10.1,20.4,4.1,13.4
2019,"Administration, commerce et
informatique",5229 Soutien informatique,Ensemble,1149,50.5,72.5,5.4,18.3,3.8,6.9,93.5,716,67.8,71.2,5.3,19,4.5,6.9
2019,"Administration, commerce et
informatique",5231 ComptabilitÃ©,Hommes,219,56.2,75.1,11.6,11.6,1.6,13.4,91.6,676,61.6,76.9,9.2,11.6,2.3,10.6
2019,"Administration, commerce et
informatique",5231 ComptabilitÃ©,Femmes,1344,61.6,81.6,5.4,8.4,4.6,6.3,89.8,683,76.3,80,5.7,8.7,5.6,6.6
2019,"Administration, commerce et
informatique",5231 ComptabilitÃ©,Ensemble,1563,60.8,80.7,6.3,8.8,4.2,7.3,90,682,74.3,79.6,6.2,9.2,5.1,7.2
2019,"Administration, commerce et
informatique","5309 Gestion d'une entreprise de la
constr",Hommes,310,59.7,85.8,2.2,5.8,6.2,2.6,95.5,1248,76.4,88.5,1.5,6.4,3.6,1.7
2019,"Administration, commerce et
informatique","5309 Gestion d'une entreprise de la
constr",Femmes,30,53.4,81.1,18.9,0,0,18.9,100,788,52.6,81.1,6.3,0,12.7,7.2
2019,"Administration, commerce et
informatique","5309 Gestion d'une entreprise de la
constr",Ensemble,340,59.1,85.4,3.5,5.4,5.7,3.9,95.8,1212,74.6,88,1.9,5.9,4.3,2.1
2019,"Administration, commerce et
informatique",5321 Vente-conseil,Hommes,625,53,75,2.8,18.2,4,3.7,93.3,749,78.9,72.2,3.8,19.3,4.7,5
2019,"Administration, commerce et
informatique",5321 Vente-conseil,Femmes,792,62.5,51.2,10.2,26.6,12,16.6,75.8,653,70.7,50.2,7.2,28.6,14,12.6
2019,"Administration, commerce et
informatique",5321 Vente-conseil,Ensemble,1417,58.3,61.5,7,22.9,8.5,10.2,85,711,75.4,59.7,5.7,24.6,9.9,8.8
2019,"Administration, commerce et
informatique",5323 ReprÃ©sentation,Hommes,223,49.3,78.5,5.1,14.1,2.3,6.1,88.5,875,83,79.5,3.3,14.9,2.3,3.9
2019,"Administration, commerce et
informatique",5323 ReprÃ©sentation,Femmes,238,58,64.3,9.2,17.2,9.3,12.5,81.1,780,76.6,63.3,8,17.9,10.8,11.2
2019,"Administration, commerce et
informatique",5323 ReprÃ©sentation,Ensemble,461,53.8,71,7.2,15.8,6,9.3,85,834,80.1,71,5.7,16.5,6.8,7.5
2019,"Administration, commerce et
informatique",5357 SecrÃ©tariat,Hommes,37,67.6,61.1,11.7,19.4,7.8,16.1,94.4,775,65.7,70.1,3.4,26.4,0,4.7
2019,"Administration, commerce et
informatique",5357 SecrÃ©tariat,Femmes,1742,63.1,84.7,3.7,7.7,4,4.1,90.8,709,81.7,84.2,3.3,8.1,4.4,3.8
2019,"Administration, commerce et
informatique",5357 SecrÃ©tariat,Ensemble,1779,63.2,84.1,3.9,8,4.1,4.4,90.9,710,81.4,83.8,3.3,8.5,4.3,3.8
2019,"Administration, commerce et
informatique",5727 Secretarial Studies - Medical,Femmes,46,60.9,79,11.2,9.8,0,12.4,90,613,82.6,82.3,7.9,9.8,0,8.8
2019,"Administration, commerce et
informatique",5727 Secretarial Studies - Medical,Ensemble,46,60.9,79,11.2,9.8,0,12.4,90,613,82.6,82.3,7.9,9.8,0,8.8
2019,"Administration, commerce et
informatique",5731 Accounting,Hommes,70,50,69,10.4,20.6,0,13.1,85.9,715,64.1,67.9,2.2,27.1,2.8,3.1
2019,"Administration, commerce et
informatique",5731 Accounting,Femmes,218,53.7,73,15.2,6.8,5,17.2,93.6,682,75.2,70.5,14,7.7,7.9,16.5
2019,"Administration, commerce et
informatique",5731 Accounting,Ensemble,288,52.8,72,14,10.3,3.7,16.3,91.8,688,72.7,69.8,11,12.6,6.6,13.6
2019,"Administration, commerce et
informatique",5857 Secretarial Studies,Hommes,â¤10,,,,,,,,,,,,,,
2019,"Administration, commerce et
informatique",5857 Secretarial Studies,Femmes,157,50.3,69.6,9.7,11.9,8.8,12.2,89.4,750,76.7,67.8,8.1,11.9,12.1,10.7
2019,"Administration, commerce et
informatique",5857 Secretarial Studies,Ensemble,165,49.7,69.6,9.4,11.5,9.5,11.8,89.8,741,76,67.9,7.9,11.5,12.7,10.4
2019,"Administration, commerce et
informatique",5823 Sales Representation,Hommes,156,48.7,40.5,4.3,50,5.2,9.6,88,665,36.7,37.8,4,52.7,5.5,9.6
2019,"Administration, commerce et
informatique",5823 Sales Representation,Ensemble,399,46.1,35.1,6.7,50.4,7.7,16.1,84.1,631,40.1,35,5.6,53.5,5.8,13.8
2019,"Administration, commerce et
informatique","5809 Construction Business
Management",Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5043 SpÃ©cialitÃ©s en horticulture,Hommes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5043 SpÃ©cialitÃ©s en horticulture,Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5043 SpÃ©cialitÃ©s en horticulture,Ensemble,15,73.4,25.2,16.9,16.7,41.2,40.1,69.8,,100,83.3,0,16.7,0,0
2019,Agriculture et pÃªches,5173 Fleuristerie,Hommes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5173 Fleuristerie,Femmes,63,61.9,80.1,7.9,7.3,4.7,9,67.6,555,80.6,79.8,2.7,7.3,10.1,3.3
2019,Agriculture et pÃªches,5173 Fleuristerie,Ensemble,69,60.9,73.7,10.1,11.9,4.3,12,67.6,555,80.6,76.2,2.5,11.9,9.3,3.2
2019,Agriculture et pÃªches,5254 Grandes cultures,Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5256 Production acÃ©ricole,Hommes,51,68.6,83.2,3.1,3,10.7,3.6,96.6,872,72,83.6,3.1,3,10.3,3.5
2019,Agriculture et pÃªches,5256 Production acÃ©ricole,Femmes,11,81.9,60.8,0,10.6,28.5,0,100,,66.8,70.4,0,10.6,19,0
2019,Agriculture et pÃªches,5256 Production acÃ©ricole,Ensemble,62,71,78.6,2.4,4.6,14.4,3,97.1,835,71.2,80.9,2.4,4.6,12.1,2.9
2019,Agriculture et pÃªches,5288 Horticulture et jardinerie,Hommes,71,63.4,60.3,6.7,13.4,19.6,0,89.1,877,91.5,80,0,13.4,6.6,0
2019,Agriculture et pÃªches,5288 Horticulture et jardinerie,Femmes,151,62.9,53.9,13.6,16,16.4,20.1,84.6,691,67.8,77.8,1.1,16,5.1,1.3
2019,Agriculture et pÃªches,5288 Horticulture et jardinerie,Ensemble,222,63.1,56.1,11.2,15.1,17.5,16.7,86.3,768,76.9,78.6,0.7,15.1,5.6,0.9
2019,Agriculture et pÃªches,"5320 RÃ©alisation d'amÃ©nagements
paysagers",Hommes,59,55.9,57,9.1,30.3,3.6,13.7,82.6,815,50.9,69.7,0,30.3,0,0
2019,Agriculture et pÃªches,"5320 RÃ©alisation d'amÃ©nagements
paysagers",Femmes,34,73.5,30.6,15.1,24,30.4,33,74.8,831,65.5,53.4,7.6,24,15,12.4
2019,Agriculture et pÃªches,"5320 RÃ©alisation d'amÃ©nagements
paysagers",Ensemble,93,62.4,46.2,11.5,27.8,14.5,19.9,80.5,819,54.6,63,3.1,27.8,6.1,4.7
2019,Agriculture et pÃªches,5348 Production horticole,Hommes,70,61.4,81,0,19,0,0,97.5,743,61.7,78.9,2.1,19,0,2.5
2019,Agriculture et pÃªches,5348 Production horticole,Femmes,61,68.9,53.1,2.2,35.6,9.1,4,86.3,590,49.6,57.5,0,35.6,6.9,0
2019,Agriculture et pÃªches,5348 Production horticole,Ensemble,131,64.9,67.5,1.1,27,4.4,1.6,93.2,693,57.5,68.6,1.1,27,3.3,1.5
2019,Agriculture et pÃªches,5354 Production animale,Hommes,94,55.3,76.9,5.5,17.6,0,6.7,92.3,628,76.1,78.6,0,17.6,3.8,0
2019,Agriculture et pÃªches,5354 Production animale,Femmes,79,70.9,71.8,1.8,24.8,1.7,2.4,80.5,642,78.4,66.5,1.8,26.5,5.2,2.6
2019,Agriculture et pÃªches,5354 Production animale,Ensemble,173,62.4,74.4,3.6,21.2,0.8,4.6,86.6,634,77.2,72.5,0.9,22.1,4.5,1.2
2019,Agriculture et pÃªches,5820 Landscaping Operations,Hommes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5820 Landscaping Operations,Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5820 Landscaping Operations,Ensemble,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,"5788 Horticulture and Garden Centre
Operat",Hommes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,"5788 Horticulture and Garden Centre
Operat",Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5366 Arboriculture-Ã©lagage,Hommes,93,62.4,84.7,5,5.1,5.2,5.6,87.7,1028,88.6,93.2,1.7,5.1,0,1.8
2019,Agriculture et pÃªches,5366 Arboriculture-Ã©lagage,Femmes,â¤10,,,,,,,,,,,,,,
2019,Agriculture et pÃªches,5366 Arboriculture-Ã©lagage,Ensemble,98,63.3,82.7,6.1,6.3,4.9,6.9,86.4,1018,88.8,92.1,1.6,6.3,0,1.7
2019,Alimentation et tourisme,5268 Boucherie de dÃ©tail,Hommes,132,60.6,84,3.4,11.4,1.2,3.9,95.9,692,72.2,81.1,1.1,15.3,2.6,1.3
2019,Alimentation et tourisme,5268 Boucherie de dÃ©tail,Ensemble,162,56.8,82.9,3,13,1.1,3.5,95.2,691,72.5,80.4,1,16.4,2.2,1.2
2019,Alimentation et tourisme,5283 RÃ©ception en hÃ´tellerie,Hommes,26,50,75.9,16,0,8.1,17.4,91.1,583,89.3,91.6,0,8.4,0,0
2019,Alimentation et tourisme,5283 RÃ©ception en hÃ´tellerie,Femmes,49,49,79.4,7.2,13.3,0,8.3,90.7,584,66.1,75.8,3.6,13.3,7.2,4.5
2019,Alimentation et tourisme,5283 RÃ©ception en hÃ´tellerie,Ensemble,75,49.3,78.2,10.3,8.7,2.8,11.6,90.8,584,74,81.3,2.3,11.6,4.7,2.8
2019,Alimentation et tourisme,5293 Service de la restauration,Hommes,68,64.7,77.4,0,22.6,0,0,78.1,730,70.4,68,0,25.4,6.7,0
2019,Alimentation et tourisme,5293 Service de la restauration,Femmes,88,48.9,69.7,6.5,17.1,6.7,8.6,68.5,614,66.8,69.7,4.3,19.4,6.5,5.9
2019,Alimentation et tourisme,5293 Service de la restauration,Ensemble,156,55.8,73.7,3.1,20,3.2,4.1,73.7,688,68.9,68.8,2.1,22.5,6.6,2.9
2019,Alimentation et tourisme,5297 PÃ¢tisserie,Hommes,46,58.7,66.4,3.3,26.4,3.9,4.7,89.4,575,87.9,69.7,0,26.4,3.9,0
2019,Alimentation et tourisme,5297 PÃ¢tisserie,Femmes,328,64.6,67.4,4.7,20,7.9,6.5,87.5,582,69.6,65.5,4,20.3,10.2,5.8
2019,Alimentation et tourisme,5297 PÃ¢tisserie,Ensemble,374,63.9,67.3,4.5,20.8,7.4,6.3,87.8,581,71.8,66,3.5,21,9.4,5.1
2019,Alimentation et tourisme,5311 Cuisine,Hommes,412,51.7,80.6,0.8,16.5,2.1,1,91.5,734,85.6,78.9,1.3,16.5,3.3,1.6
2019,Alimentation et tourisme,5311 Cuisine,Femmes,413,55.2,67.9,3.4,23.6,5.1,4.8,85.7,692,75.4,67.1,3.4,24,5.5,4.9
2019,Alimentation et tourisme,5311 Cuisine,Ensemble,825,53.5,74.4,2.1,19.9,3.6,2.7,88.9,716,81.2,73.1,2.3,20.1,4.4,3.1
2019,Alimentation et tourisme,5314 Sommellerie,Hommes,67,59.7,92.3,0,5.3,2.4,0,85.3,1016,77.9,88.6,0,5.3,6.1,0
2019,Alimentation et tourisme,5314 Sommellerie,Femmes,66,45.5,87.8,0,3.1,9.1,0,65.8,842,78,85.1,0,3.1,11.8,0
2019,Alimentation et tourisme,5314 Sommellerie,Ensemble,133,52.6,90.5,0,4.4,5.1,0,77.8,954,77.9,87.2,0,4.4,8.4,0
2019,Alimentation et tourisme,5324 Cuisine du marchÃ©,Hommes,65,55.4,82.9,0,14.7,2.4,0,91.9,716,100,79.7,2.5,14.7,3.1,3
2019,Alimentation et tourisme,5324 Cuisine du marchÃ©,Femmes,51,51,83.9,4,12.1,0,4.5,81.4,681,61.2,87.9,0,12.1,0,0
2019,Alimentation et tourisme,5324 Cuisine du marchÃ©,Ensemble,116,53.5,83.3,1.6,13.7,1.5,1.8,87.8,702,85.9,82.9,1.5,13.7,1.9,1.8
2019,Alimentation et tourisme,"5342 PÃ¢tisserie de restauration
contempora",Femmes,28,64.3,77.8,17.4,4.8,0,18.3,63.9,698,43.2,77.8,11.2,4.8,6.2,12.6
2019,Alimentation et tourisme,"5342 PÃ¢tisserie de restauration
contempora",Ensemble,47,48.9,82.9,13.3,3.7,0,13.9,74,645,57.2,78,8.6,3.7,9.7,9.9
2019,Alimentation et tourisme,5355 Conseil et vente de voyages,Femmes,53,51,72.9,6.5,10.3,10.3,8.2,80.8,533,65.5,68.3,7.8,10.3,13.6,10.2
2019,Alimentation et tourisme,5355 Conseil et vente de voyages,Ensemble,67,49.3,75.1,5.2,8.3,11.4,6.5,79.9,541,68.3,65.4,6.3,11,17.4,8.7
2019,Alimentation et tourisme,5768 Retail Butchery,Femmes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5783 Hotel Reception,Ensemble,44,45.5,73.8,9.1,14.2,3,10.9,100,614,75.8,82.9,0,14.2,3,0
2019,Alimentation et tourisme,5793 Food and Beverage Services,Hommes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5793 Food and Beverage Services,Femmes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5793 Food and Beverage Services,Ensemble,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5797 Pastry Making,Hommes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5797 Pastry Making,Ensemble,30,50,75.3,7.3,17.4,0,8.8,91,677,69.5,69.4,7.3,17.4,5.8,9.5
2019,Alimentation et tourisme,5824 Market Fresh Cooking,Hommes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5370 Boulangerie,Hommes,51,58.8,66.8,6.4,17.8,9,8.8,95.6,666,69.4,72.8,6.4,17.8,3,8.1
2019,Alimentation et tourisme,5370 Boulangerie,Femmes,56,53.6,55.5,0,41.3,3.3,0,82.5,619,57.4,48.7,3.4,44.7,3.3,6.5
2019,Alimentation et tourisme,5370 Boulangerie,Ensemble,107,56.1,61.3,3.3,29.2,6.2,5.1,89.9,646,64.6,61.1,5,30.8,3.1,7.5
2019,Alimentation et tourisme,5770 Bread Making,Hommes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5770 Bread Making,Femmes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5855 Travel Consulting and Sales,Hommes,â¤10,,,,,,,,,,,,,,
2019,Alimentation et tourisme,5855 Travel Consulting and Sales,Femmes,â¤10,,,,,,,,,,,,,,
2019,Arts,5085 Bijouterie-joaillerie,Hommes,â¤10,,,,,,,,,,,,,,
2019,Arts,5085 Bijouterie-joaillerie,Femmes,32,46.9,60.6,6.5,20,13,9.6,74.9,653,59,60.6,13,20,6.5,17.6
2019,Arts,5178 Taille de pierre,Hommes,â¤10,,,,,,,,,,,,,,
2019,Arts,5178 Taille de pierre,Femmes,â¤10,,,,,,,,,,,,,,
2019,Arts,5178 Taille de pierre,Ensemble,â¤10,,,,,,,,,,,,,,
2019,Arts,5326 Photographie,Femmes,46,47.8,74.3,3.8,18.2,3.7,4.9,56.2,486,29.4,64.8,8.9,18.2,8.1,12.1
2019,Arts,5326 Photographie,Ensemble,65,50.8,76.9,5.8,15,2.4,7,68.2,519,31.5,64.2,9.1,21.4,5.3,12.4
2019,Arts,"5327 DÃ©coration intÃ©rieure et
prÃ©sentation",Hommes,â¤10,,,,,,,,,,,,,,
2019,Arts,"5327 DÃ©coration intÃ©rieure et
prÃ©sentation",Femmes,134,53,78,8,12.8,1.2,9.3,87.2,587,69.3,77.4,4.1,14.3,4.3,5
2019,Arts,"5327 DÃ©coration intÃ©rieure et
prÃ©sentation",Ensemble,143,54.5,78.7,8.5,11.6,1.1,9.8,85.5,605,65.4,79.5,3.7,12.9,3.9,4.4
2019,Bois et matÃ©riaux connexes,5080 Rembourrage artisanal,Femmes,â¤10,,,,,,,,,,,,,,
2019,Bois et matÃ©riaux connexes,5080 Rembourrage artisanal,Ensemble,â¤10,,,,,,,,,,,,,,
2019,Bois et matÃ©riaux connexes,5142 Finition de meubles,Hommes,30,80,69.9,7.8,0,12.3,0,100,954,83.1,74.6,7.8,0,7.7,9.4
2019,Bois et matÃ©riaux connexes,5142 Finition de meubles,Femmes,32,62.5,66.4,9.7,9.5,14.4,12.7,68.8,661,34,66.1,14.9,9.5,9.4,18.4
2019,Bois et matÃ©riaux connexes,5142 Finition de meubles,Ensemble,62,71,68.4,8.6,9.8,13.2,11.2,86.5,877,66.2,70.8,11,9.8,8.5,13.4
2019,Bois et matÃ©riaux connexes,5352 ÃbÃ©nisterie,Hommes,128,51.6,75.8,4.4,12.7,7.2,5.4,89.4,697,74.7,74.8,5.6,12.7,7,6.9
2019,Bois et matÃ©riaux connexes,5352 ÃbÃ©nisterie,Femmes,64,48.4,79,2.7,9.8,8.5,3.3,87.6,683,71.6,79,2.7,9.8,8.5,3.3
2019,Bois et matÃ©riaux connexes,5352 ÃbÃ©nisterie,Ensemble,192,50.5,76.7,3.9,11.8,7.6,4.8,88.9,693,73.7,76,4.7,11.8,7.5,5.8
2019,Bois et matÃ©riaux connexes,5642 Furniture Finishing,Hommes,â¤10,,,,,,,,,,,,,,
2019,Bois et matÃ©riaux connexes,5642 Furniture Finishing,Femmes,â¤10,,,,,,,,,,,,,,
2019,Bois et matÃ©riaux connexes,5642 Furniture Finishing,Ensemble,â¤10,,,,,,,,,,,,,,
2019,Bois et matÃ©riaux connexes,5852 Cabinetmaking,Hommes,39,59,73.1,18.3,8.6,0,20.1,86.4,784,71.1,81.4,0,8.6,0,11
2019,Bois et matÃ©riaux connexes,5852 Cabinetmaking,Femmes,19,73.7,86.4,13.6,0,0,13.6,92.1,762,54.9,93.2,0,0,6.8,0
2019,Bois et matÃ©riaux connexes,5852 Cabinetmaking,Ensemble,58,63.8,78,16.6,5.4,0,17.5,88.8,775,64.3,85.8,6.3,5.4,2.5,6.9
2019,Chimie et biologie,"5328 Conduite de procÃ©dÃ©s de
traitement de",Hommes,41,65.9,93.1,0,3.5,3.4,0,100,919,88.5,96.5,0,3.5,0,0
2019,Chimie et biologie,"5328 Conduite de procÃ©dÃ©s de
traitement de",Ensemble,56,57.2,94.1,0,3,2.9,0,96.9,904,86.6,97,0,3,0,0
2019,BÃ¢timent et travaux publics,5119 Calorifugeage,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,"5172 RÃ©paration d'appareils au gaz
naturel",Hommes,66,66.7,86.4,3.4,3.6,6.7,3.8,97.8,1177,76.9,86.7,3.4,3.6,6.4,3.8
2019,BÃ¢timent et travaux publics,"5172 RÃ©paration d'appareils au gaz
naturel",Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,"5172 RÃ©paration d'appareils au gaz
naturel",Ensemble,67,65.7,86.4,3.4,3.6,6.7,3.8,97.8,1177,76.9,86.7,3.4,3.6,6.4,3.8
2019,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral d'immeubles,Hommes,282,53.5,75.3,5.3,14.9,4.5,6.6,90,765,77.7,75.9,4,14.9,5.2,5
2019,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral d'immeubles,Femmes,29,55.2,92.6,0,0,7.4,0,94.1,690,66.6,81.1,6,0,12.9,6.9
2019,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral d'immeubles,Ensemble,311,53.7,76.9,4.8,13.6,4.8,5.9,90.5,758,76.4,76.3,4.2,13.6,5.9,5.2
2019,BÃ¢timent et travaux publics,5238 Arpentage et topographie,Hommes,71,56.3,80.6,4.6,12.6,2.2,5.4,100,1046,83.2,85,2.4,12.6,0,2.7
2019,BÃ¢timent et travaux publics,5238 Arpentage et topographie,Femmes,28,53.6,87.7,0,12.3,0,0,84.1,934,73.6,73.7,7.8,12.3,6.1,9.6
2019,BÃ¢timent et travaux publics,5238 Arpentage et topographie,Ensemble,99,55.6,82.4,3.4,12.5,1.6,4,95.6,1016,80.9,82.1,3.8,12.5,1.6,4.4
2019,BÃ¢timent et travaux publics,5250 Dessin de bÃ¢timent,Hommes,192,58.3,80.3,7,10.9,1.7,8.1,99,740,75,78.9,8.4,10.9,1.7,9.6
2019,BÃ¢timent et travaux publics,5250 Dessin de bÃ¢timent,Femmes,232,66.4,84.4,6.2,6.3,3.1,6.8,97.6,668,80.2,83.8,3.7,6.3,6.2,4.2
2019,BÃ¢timent et travaux publics,5250 Dessin de bÃ¢timent,Ensemble,424,62.7,82.6,6.6,8.4,2.5,7.4,98.2,700,78,81.6,5.8,8.4,4.2,6.6
2019,BÃ¢timent et travaux publics,"5282 Installation et fabrication de
produi",Hommes,61,50.8,83.8,3.2,6.3,6.6,3.7,93,1138,92.2,83.9,0,6.3,9.8,0
2019,BÃ¢timent et travaux publics,"5282 Installation et fabrication de
produi",Ensemble,61,50.8,83.8,3.2,6.3,6.6,3.7,93,1138,92.2,83.9,0,6.3,9.8,0
2019,BÃ¢timent et travaux publics,5286 PlÃ¢trage,Hommes,95,47.4,86.9,0,11.2,1.9,0,88.9,976,71.3,84.9,0,11.2,3.9,0
2019,BÃ¢timent et travaux publics,5286 PlÃ¢trage,Ensemble,117,47.9,88,0,9,3,0,89.6,959,73.5,86.5,0,9,4.6,0
2019,BÃ¢timent et travaux publics,5300 Carrelage,Hommes,97,56.7,82.6,1.7,12.5,3.2,2,93.3,879,60.7,77,5.8,12.5,4.7,7
2019,BÃ¢timent et travaux publics,5300 Carrelage,Ensemble,115,56.5,83.7,2.8,10.8,2.7,3.2,91,889,63.8,77.6,6.3,10.8,5.4,7.5
2019,BÃ¢timent et travaux publics,5303 Briquetage-maÃ§onnerie,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5315 RÃ©frigÃ©ration,Hommes,236,50.4,92.6,1.6,5.9,0,1.7,97.3,945,90.2,92.5,1.6,5.9,0,1.7
2019,BÃ¢timent et travaux publics,5315 RÃ©frigÃ©ration,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5315 RÃ©frigÃ©ration,Ensemble,239,50.2,92.6,1.5,5.8,0,1.6,97.3,945,89.4,92.6,1.6,5.8,0,1.7
2019,BÃ¢timent et travaux publics,5319 Charpenterie-menuiserie,Hommes,1572,49.2,85.9,2.9,7.5,3.7,3.3,97.8,972,83.8,86.6,2.3,7.7,3.4,2.6
2019,BÃ¢timent et travaux publics,5319 Charpenterie-menuiserie,Femmes,80,55,70.6,11,9.2,9.3,13.4,96.9,911,76,79.2,4.5,9.2,7.1,5.4
2019,BÃ¢timent et travaux publics,5319 Charpenterie-menuiserie,Ensemble,1652,49.5,85.2,3.3,7.6,4,3.7,97.8,970,83.5,86.2,2.4,7.8,3.6,2.7
2019,BÃ¢timent et travaux publics,5322 Intervention en sÃ©curitÃ© incendie,Hommes,277,56,24,0,75.4,0.6,0,71,744,36.4,20.1,2,77.3,0.6,8.9
2019,BÃ¢timent et travaux publics,5322 Intervention en sÃ©curitÃ© incendie,Femmes,12,75,43.5,0,56.5,0,0,49.3,,100,32.2,0,56.5,11.4,0
2019,BÃ¢timent et travaux publics,5322 Intervention en sÃ©curitÃ© incendie,Ensemble,289,56.7,25,0,74.5,0.6,0,69.1,802,40.2,20.7,1.9,76.3,1.1,8.3
2019,BÃ¢timent et travaux publics,5333 Plomberie et chauffage,Hommes,525,50.5,90.7,2.9,5,1.4,3.1,98.8,908,80.8,90.6,1.9,5,2.5,2
2019,BÃ¢timent et travaux publics,5333 Plomberie et chauffage,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5333 Plomberie et chauffage,Ensemble,532,50.6,90.8,2.9,4.9,1.4,3.1,98.8,906,80.7,90.8,1.9,4.9,2.5,2
2019,BÃ¢timent et travaux publics,"5334 Installation de revÃªtements
souples",Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5336 Peinture en bÃ¢timent,Hommes,101,46.5,82.3,2,4.7,11.1,2.4,94.4,927,77.8,86.9,2,6.8,4.3,2.3
2019,BÃ¢timent et travaux publics,5336 Peinture en bÃ¢timent,Femmes,73,54.8,93.2,2.3,0,4.6,2.4,94,779,77.8,95.4,0,0,4.6,0
2019,BÃ¢timent et travaux publics,5336 Peinture en bÃ¢timent,Ensemble,174,50,87,2.1,2.6,8.2,2.4,94.2,859,77.8,90.6,1.1,3.8,4.4,1.2
2019,BÃ¢timent et travaux publics,5343 PrÃ©paration et finition de bÃ©ton,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5350 Pose de systÃ¨mes intÃ©rieurs,Hommes,128,52.3,82.9,1.5,8.4,7.2,1.7,94.3,1004,75.8,87.2,1.5,10.1,1.3,1.7
2019,BÃ¢timent et travaux publics,5350 Pose de systÃ¨mes intÃ©rieurs,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5350 Pose de systÃ¨mes intÃ©rieurs,Ensemble,131,52.7,83.4,1.4,8.2,7,1.7,94.5,989,74.8,86,1.4,9.8,2.7,1.6
2019,BÃ¢timent et travaux publics,5351 Pose de revÃªtements de toiture,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5702 Northern Building Maintenance,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5800 Tiling,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5819 Carpentry,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,5833 Plumbing and Heating,Femmes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,"5836 Commercial and Residential
Painting",Hommes,â¤10,,,,,,,,,,,,,,
2019,BÃ¢timent et travaux publics,"5836 Commercial and Residential
Painting",Femmes,â¤10,,,,,,,,,,,,,,
