titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Parc Maria-Goretti wading pool","https://montreal.ca/en/places/parc-maria-goretti-wading-pool","Water quality is tested on a daily basis.Please note that the picnic areas are not available for the 2021 season.","2021-05-22","2021-06-28","Rivière-des-Prairies–Pointe-aux-Trembles","Sports and recreation","Wading pool","Swimming","Picnic area,Showers,Drinking fountain,Changing table,Washroom,Changing rooms,Free Wi-Fi","Wheelchair accessible with assistance,Stroller-friendly,Ground-level entrance,Accessible parking,Accessible washrooms,Drop-off zone,Paratransit drop-off zone","Arts and Sports",""," Schedule [Lundi, ouverture:11:00, fermeture:18:00,Mardi, ouverture:11:00, fermeture:18:00,Mercredi, ouverture:11:00, fermeture:18:00,Jeudi, ouverture:11:00, fermeture:18:00,Vendredi, ouverture:11:00, fermeture:18:00,Samedi, ouverture:11:00, fermeture:18:00,Dimanche, ouverture:11:00, fermeture:18:00]","From June, 24 to August, 15","","","numéro: 5148727621","","Parc Maria-Goretti wading pool","488 85e Avenue",,"H1A5H7","Montréal",45.69144831546,-73.487556617699,305769.2,5061284.8
"Parc Richelieu outdoor swimming pool","https://montreal.ca/en/places/parc-richelieu-outdoor-swimming-pool","Water quality is tested on a daily basis.Please note that the picnic areas are not available for the 2021 season.","2021-05-22","2021-06-28","Rivière-des-Prairies–Pointe-aux-Trembles","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Drinking fountain,Bike stand,Changing table,Washroom,Changing rooms,Free Wi-Fi","Stroller-friendly,Ground-level entrance","Arts and Sports",""," Schedule [Lundi, ouverture:11:00, fermeture:19:30,Mardi, ouverture:11:00, fermeture:19:30,Mercredi, ouverture:11:00, fermeture:19:30,Jeudi, ouverture:11:00, fermeture:19:30,Vendredi, ouverture:11:00, fermeture:19:30,Samedi, ouverture:11:00, fermeture:19:30,Dimanche, ouverture:11:00, fermeture:19:30]","From June, 24 juin to August, 15","","","numéro: 5148720110","","Parc Richelieu outdoor swimming pool","13600, rue Forsyth",,"H1A3W6","Montréal",45.663838949497,-73.50471496582,304432.6,5058216.4
"Parc Richelieu wading pool","https://montreal.ca/en/places/parc-richelieu-wading-pool","Water quality is tested on a daily basis.Please note that the picnic areas are not available for the 2021 season.","2021-05-22","2021-06-28","Rivière-des-Prairies–Pointe-aux-Trembles","Sports and recreation","Wading pool","Swimming","Showers,Drinking fountain,Bike stand,Changing table,Washroom,Changing rooms,Free Wi-Fi","Wheelchair accessible with assistance,Stroller-friendly,Ground-level entrance","Arts and Sports",""," Horaire du 22 juin au 18 août 2024 [Lundi, ouverture:11:00, fermeture:18:00,Mardi, ouverture:11:00, fermeture:18:00,Mercredi, ouverture:11:00, fermeture:18:00,Jeudi, ouverture:11:00, fermeture:18:00,Vendredi, ouverture:11:00, fermeture:18:00,Samedi, ouverture:11:00, fermeture:18:00,Dimanche, ouverture:11:00, fermeture:18:00]","","","","numéro: 5148720110","","Parc Richelieu wading pool","1979 40e Avenue",,"H1A3W6","Montréal",45.663838949497,-73.50471496582,304432.6,5058216.4
"Parc Saint-Georges wading pool","https://montreal.ca/en/places/parc-saint-georges-wading-pool","Water quality is tested on a daily basis.","2021-05-22","2024-09-20","Rivière-des-Prairies–Pointe-aux-Trembles","Sports and recreation","Wading pool","Swimming","Picnic area,Showers,Drinking fountain,Free parking,Bike stand,Changing table,Washroom,Changing rooms,Universal locker room,Free Wi-Fi","Wheelchair accessible with assistance,Stroller-friendly,Ground-level entrance,Accessible parking,Accessible washrooms","Arts and Sports",""," Horaire du 22 juin au 18 août 2024 [Lundi, ouverture:11:00, fermeture:18:00,Mardi, ouverture:11:00, fermeture:18:00,Mercredi, ouverture:11:00, fermeture:18:00,Jeudi, ouverture:11:00, fermeture:18:00,Vendredi, ouverture:11:00, fermeture:18:00,Samedi, ouverture:11:00, fermeture:18:00,Dimanche, ouverture:11:00, fermeture:18:00]","","","","numéro: 5148724104","","Parc Saint-Georges wading pool","13050 Rue Prince-Albert","H1A 5E4","H1A5E4","Montréal",45.653874124996,-73.492363136254,305395.2,5057109
"Parc Saint-Georges outdoor swimming pool","https://montreal.ca/en/places/parc-saint-georges-outdoor-swimming-pool","Water quality is tested on a daily basis.Please note that the picnic areas are not available for the 2021 season.","2021-05-22","2021-06-28","Rivière-des-Prairies–Pointe-aux-Trembles","Sports and recreation","Outdoor swimming pool","Swimming","Picnic area,Showers,Drinking fountain,Free parking,Bike stand,Changing table,Washroom,Changing rooms,Universal locker room,Free Wi-Fi","Stroller-friendly,Ground-level entrance,Access ramp,Accessible parking,Accessible washrooms","Arts and Sports",""," Horaire du 19 au 25 août 2024 [Lundi, ouverture:16:00, fermeture:19:30,Mardi, ouverture:16:00, fermeture:19:30,Mercredi, ouverture:16:00, fermeture:19:30,Jeudi, ouverture:16:00, fermeture:19:30,Vendredi, ouverture:16:00, fermeture:19:30,Samedi, ouverture:13:00, fermeture:19:00,Dimanche, ouverture:13:00, fermeture:19:00]","","","","numéro: 5148724104","","Parc Saint-Georges outdoor swimming pool","13050 Rue Prince-Albert",,"H1A5E4","Montréal",45.653889123719,-73.49232022091,305398.5,5057110.7
"Parc Ferland outdoor swimming pool","https://montreal.ca/en/places/parc-ferland-outdoor-swimming-pool","Water quality is tested on a daily basis.","2021-05-22","2024-09-20","Saint-Léonard","Sports and recreation","Outdoor swimming pool","Swimming","","","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:12:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","","","Parc Ferland outdoor swimming pool","6020 Boulevard Lavoisier",,"H1P2Y9","Montréal",45.595844022394,-73.598063629113,297149.3,5050664.6
"Parc Giuseppe-Garibaldi outdoor swimming pool","https://montreal.ca/en/places/parc-giuseppe-garibaldi-outdoor-swimming-pool","The swimming pool at Parc Giuseppe-Garibaldi features locker rooms and showers. Users are asked to comply with the safety guidelines posted at the entrance to the facility.","2021-05-22","2024-09-20","Saint-Léonard","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Drinking fountain,Free parking,Bike stand,Washroom,Changing rooms,Family changing room","Ground-level entrance,Access way,Accessible parking","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:12:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","","","Parc Giuseppe-Garibaldi outdoor swimming pool","7125 Rue Liénart",,"H1S2X9","Montréal",45.586624510417,-73.571992557488,299182.4,5049637.9
"Parc Hébert outdoor swimming pool","https://montreal.ca/en/places/parc-hebert-outdoor-swimming-pool","The beach-type swimming pool at Parc Hébert features locker rooms with showers. Users are asked to comply with the safety guidelines posted at the entrance to the facility.","2021-05-22","2024-09-20","Saint-Léonard","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Drinking fountain,Free parking,Bike stand,Washroom,Changing rooms","Ground-level entrance,Access way,Accessible parking","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:12:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","","","Parc Hébert outdoor swimming pool","7505 Boulevard Provencher",,"H1S2Y8","Montréal",45.572489490723,-73.592723356203,297563,5048068.7
"Parc Pie-XII outdoor swimming pool","https://montreal.ca/en/places/parc-pie-xii-outdoor-swimming-pool","The swimming pool at Parc Pie-XII features lockers rooms with showers. Users are asked to comply with the safety guidelines posted at the entrance to the facility.","2021-05-23","2024-09-20","Saint-Léonard","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Drinking fountain,Free parking,Bike stand,Washroom,Changing rooms","Access ramp,Access way,Accessible parking","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:12:00,Jeudi, ouverture:12:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","","","Parc Pie-XII outdoor swimming pool","5200 Boulevard Lavoisier",,"H1R0A9","Montréal",45.589087199309,-73.606689613305,296475.3,5049914.6
"Parc Pie-XII wading pool","https://montreal.ca/en/places/parc-pie-xii-wading-pool","La pataugeoire du parc Pie-XII permet aux tout-petits de se rafraîchir en toute sécurité. Il est demandé de respecter les consignes de sécurité inscrites à l’entrée de l’installation.","2021-05-23","2024-09-20","Saint-Léonard","Sports and recreation","Wading pool","Swimming","Showers,Drinking fountain,Free parking,Bike stand,Washroom,Changing rooms","Ground-level entrance,Access ramp,Access way,Accessible parking","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:12:00, fermeture:20:00,Vendredi, ouverture:12:00, fermeture:20:00,Samedi, ouverture:12:00, fermeture:20:00,Dimanche, ouverture:12:00, fermeture:20:00]","","","","","","Parc Pie-XII wading pool","5200 Boulevard Lavoisier",,"H1R0A9","Montréal",45.589057167168,-73.606475036584,296492.1,5049911.2
"Parc Saint-Laurent - Arr. Saint-Laurent wading pool","https://montreal.ca/en/places/parc-saint-laurent-arr-saint-laurent-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Saint-Laurent - Arr. Saint-Laurent wading pool","Rue Poirier",,"H4L1G4","Montréal",45.527414,-73.687421,290160.1,5043072.3
"Parc Saint-Laurent - Arr. Saint-Laurent outdoor swimming pool","https://montreal.ca/en/places/parc-saint-laurent-arr-saint-laurent-outdoor-swimming-pool","Pool reserved for lap swimming from 12:00 PM to 1:00 PM.Evening lap swimming: 2 lanes.The water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The restrooms and changing rooms are open.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Washroom,Changing rooms","","Arts and Sports",""," ","","","","","","Parc Saint-Laurent - Arr. Saint-Laurent outdoor swimming pool","Rue Poirier",,,"Montréal",45.527637887909,-73.687627952538,290144,5043097.2
"Parc Alexis-Nihon wading pool","https://montreal.ca/en/places/parc-alexis-nihon-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your swimsuit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","","","Arts and Sports",""," ","","","","","","Parc Alexis-Nihon wading pool","2999 Rue Badeaux",,"H4M1M4","Montréal",45.496812827826,-73.690674941979,289897.9,5039672.2
"Parc Bourbonnière wading pool","https://montreal.ca/en/places/parc-bourbonniere-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Bourbonnière wading pool","2800 Rue Cazeneuve",,"H4R1T9","Montréal",45.502039239807,-73.70273415371,288956.8,5040255.3
"Parc Bourbonnière outdoor swimming pool","https://montreal.ca/en/places/parc-bourbonniere-outdoor-swimming-pool","Pool reserved for lap swimming from 12:00 PM to 1:00 PM.Evening lap swimming: 2 lanes.Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Bourbonnière outdoor swimming pool","2800 Rue Cazeneuve",,"H4R1T9","Montréal",45.501956523396,-73.702777069054,288953.5,5040246.1
"Parc Decelles wading pool","https://montreal.ca/en/places/parc-decelles-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-24","2024-09-03","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","numéro: 5148556117","","Parc Decelles wading pool","845 Rue Roy",,"H4L3T6","Montréal",45.513650585552,-73.676979582749,290972.3,5041540.9
"Parc Decelles outdoor swimming pool","https://montreal.ca/en/places/parc-decelles-outdoor-swimming-pool","Pool reserved for lap swimming from 12:00 PM to 1:00 PM.Evening lap swimming: 2 lanes.The water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The restrooms and changing rooms are open.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-24","2024-09-03","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Washroom","","Arts and Sports",""," ","","","","numéro: 5148556107","","Parc Decelles outdoor swimming pool","845 Rue Roy",,"H4L3T6","Montréal",45.513430384566,-73.677306812249,290946.7,5041516.5
"Parc Chamberland wading pool","https://montreal.ca/en/places/parc-chamberland-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-24","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Chamberland wading pool","800 Rue Dorais",,"H4M2P9","Montréal",45.503084463988,-73.689687889062,289976.7,5040368.9
"Parc Henri-Bourassa play fountains","https://montreal.ca/en/places/parc-henri-bourassa-play-fountains","Come and cool off at the splash pad!","2021-05-25","2024-09-20","Montréal-Nord","Sports and recreation","Play fountains","","","","Arts and Sports",""," Horaire été (à partir du 24 juin) [Lundi, ouverture:09:00, fermeture:21:00,Mardi, ouverture:09:00, fermeture:21:00,Mercredi, ouverture:09:00, fermeture:21:00,Jeudi, ouverture:09:00, fermeture:21:00,Vendredi, ouverture:09:00, fermeture:21:00,Samedi, ouverture:09:00, fermeture:21:00,Dimanche, ouverture:09:00, fermeture:21:00]","","Please see on site.","","","","Parc Henri-Bourassa play fountains","6100 Rue Pascal",,"H1G1T1","Montréal",45.616005904398,-73.622877195557,295216.9,5052907.9
"Parc Médéric-Martin wading pool","https://montreal.ca/en/places/parc-mederic-martin-wading-pool","Water quality is tested on a daily basis.","2021-05-25","2024-09-20","Ville-Marie","Sports and recreation","Wading pool","Swimming","Picnic area,Showers,Drinking fountain,Bike stand,Changing table,Washroom,Changing rooms","Stroller-friendly,Ground-level entrance,Access ramp,Access way","Arts and Sports",""," Ouverture le 18 juin 2024 [Lundi, ouverture:10:00, fermeture:19:00,Mardi, ouverture:10:00, fermeture:19:00,Mercredi, ouverture:10:00, fermeture:19:00,Jeudi, ouverture:10:00, fermeture:19:00,Vendredi, ouverture:10:00, fermeture:19:00,Samedi, ouverture:10:00, fermeture:19:00,Dimanche, ouverture:10:00, fermeture:19:00]","Ouverture jusqu'à 20 h les 18, 19 et 20 juin.Les horaires sont sujets à changement en fonction des conditions météorologiques.","","","numéro: 5149680266","","Parc Médéric-Martin wading pool","2329 Avenue Gascon",,"H2K2W4","Montréal",45.535275140025,-73.555919122805,300432.6,5043930.3
"Carré d'Hibernia wading pool","https://montreal.ca/en/places/carre-dhibernia-wading-pool","The Carré d’Hibernia wading pool is located at the corner of Rue Grand Trunk and Rue Ropery.Children and their families can access the site whenever they like.The capacity of the wading pool is 120 people.","2021-05-25","2023-07-04","Le Sud-Ouest","Sports and recreation","Wading pool","Swimming","Changing table","","Arts and Sports",""," ","","","","numéro: 4385809799","","Carré d'Hibernia wading pool","2333 Rue Mullins",,"H3K1P1","Montréal",45.479024008674,-73.564162720945,299783.8,5037679.6
"Parc Ignace-Bourget wading pool","https://montreal.ca/en/places/parc-ignace-bourget-wading-pool","Come and enjoy it free of charge.The capacity of the wading pool is 120 people.","2021-05-25","2023-07-04","Le Sud-Ouest","Sports and recreation","Wading pool","Swimming","Picnic area,Showers,Changing table,Washroom,Changing rooms","Ground-level entrance","Arts and Sports",""," ","","","","numéro: 5148721120","","Parc Ignace-Bourget wading pool","5925 Avenue de Montmagny",,"H4E2V6","Montréal",45.45719970904,-73.605190278067,296573.1,5035257.6
"Parc Ignace-Bourget outdoor swimming pool","https://montreal.ca/en/places/parc-ignace-bourget-outdoor-swimming-pool","This 50-metre by 25-metre pool is accessible every day in the summertime. It has two diving boards and a slide.The capacity of the pool is 981 people.","2021-05-25","2022-06-17","Le Sud-Ouest","Sports and recreation","Outdoor swimming pool","Swimming","Picnic area,Showers,Changing table,Washroom,Changing rooms","","Arts and Sports",""," ","","","","numéro: 5148721120","","Parc Ignace-Bourget outdoor swimming pool","5925 Avenue de Montmagny",,"H4E2V6","Montréal",45.457182258515,-73.604552047929,296623,5035255.6
"Square Sir-George-Étienne-Cartier outdoor swimming pool","https://montreal.ca/en/places/square-sir-george-etienne-cartier-outdoor-swimming-pool","The capacity of the pool is 486 people.","2021-05-25","2023-07-04","Le Sud-Ouest","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Changing table,Washroom","Ground-level entrance","Arts and Sports",""," ","","","","numéro: 5148727733","","Square Sir-George-Étienne-Cartier outdoor swimming pool","4550 Rue Sainte-Émilie",,"H4C2B1","Montréal",45.472819545022,-73.584893146721,298162.4,5036991.6
"Parc LaSalle wading pool","https://montreal.ca/en/places/parc-lasalle-wading-pool","The wading pool is the ideal place to bring young children to cool off. The access is free and without reservation. Please read the safety guidelines before going there in person.","2021-05-26","2024-05-28","Lachine","Sports and recreation","Wading pool","Swimming","Showers,Drinking fountain,Bike stand,Changing table,Washroom,Changing rooms","Stroller-friendly","Arts and Sports",""," Regular Schedule [Lundi, ouverture:12:00, fermeture:18:30,Mardi, ouverture:12:00, fermeture:18:30,Mercredi, ouverture:12:00, fermeture:18:30,Jeudi, ouverture:12:00, fermeture:18:30,Vendredi, ouverture:12:00, fermeture:18:30,Samedi, ouverture:12:00, fermeture:18:30,Dimanche, ouverture:12:00, fermeture:18:30]","From June 22 until August 17, 2024. Depending on weather.","","","numéro: 4388734714","loisirslachine@montreal.ca","Parc LaSalle wading pool","1450 Rue Remembrance",,"H8S1W3","Montréal",45.438154291904,-73.675419093422,291076,5033150.7
"Parc Hartenstein outdoor swimming pool","https://montreal.ca/en/places/parc-hartenstein-outdoor-swimming-pool","Pool reserved for lap swimming from 12:00 PM to 1:00 PM.Evening lap swimming: 2 lanes.The water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The restrooms and changing rooms are open.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-27","2024-06-27","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Hartenstein outdoor swimming pool","1505 Rue Cardinal",,"H4L3G3","Montréal",45.517535142925,-73.691468875847,289841.3,5041975.2
"Parc Hartenstein wading pool","https://montreal.ca/en/places/parc-hartenstein-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-27","2024-06-27","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Hartenstein wading pool","1505 Rue Cardinal",,"H4L3G3","Montréal",45.517587766089,-73.691468875847,289841.3,5041981
"Parc Marlborough outdoor swimming pool","https://montreal.ca/en/places/parc-marlborough-outdoor-swimming-pool","Water quality is tested on a daily basis.","2021-05-27","2024-09-20","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","","","Arts and Sports",""," Schedule []","","","","","","Parc Marlborough outdoor swimming pool","2305 Rue Beauzèle",,"H4K 2G7","Montréal",45.52235129809,-73.720928456419,287541.2,5042516.3
"Parc Marlborough wading pool","https://montreal.ca/en/places/parc-marlborough-wading-pool","Water quality is tested on a daily basis.","2021-05-27","2024-09-20","Saint-Laurent","Sports and recreation","Wading pool","Swimming","","","Arts and Sports",""," ","","","","","","Parc Marlborough wading pool","2305 Rue Beauzèle",,"H4K2G7","Montréal",45.522391301842,-73.720307987176,287589.7,5042520.6
"Parc Noël-Nord outdoor swimming pool","https://montreal.ca/en/places/parc-noel-nord-outdoor-swimming-pool","Pool reserved for lap swimming from 12:00 PM to 1:00 PM.Evening lap swimming: 2 lanes.The water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The restrooms and changing rooms are open.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-27","2024-08-29","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Showers,Washroom,Changing rooms,Family changing room","","Arts and Sports",""," ","","","","","","Parc Noël-Nord outdoor swimming pool","2900 Rue Baker",,"H4K2V4","Montréal",45.517399825994,-73.72835461422,286959.5,5041967.7
"Parc Noël-Nord wading pool","https://montreal.ca/en/places/parc-noel-nord-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-27","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Noël-Nord wading pool","2900 Rue Baker",,"H4K2V4","Montréal",45.517384790759,-73.728322427712,286962,5041966
"Parc Painter wading pool","https://montreal.ca/en/places/parc-painter-wading-pool","Water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The City is not responsible for lost or stolen items.","2021-05-27","2024-08-29","Saint-Laurent","Sports and recreation","Wading pool","Swimming","Washroom","","Arts and Sports",""," ","","","","","","Parc Painter wading pool","260 Rue Marcotte",,"H4N1A5","Montréal",45.528847155973,-73.675895970307,291060.7,5043229.5
"Parc Painter outdoor swimming pool","https://montreal.ca/en/places/parc-painter-outdoor-swimming-pool","Evening lap swimming: 2 lanes.The water quality is tested on a daily basis.It is recommended to put on your bathing suit and apply sunscreen before arrival.The restrooms and changing rooms are open.The City is not responsible for lost or stolen items._ _ _ _ _ _ _ _ _ _ _ _ _ _ _For swimming lessons:Consult the aquatic staff a few days before registration if the required level for the child is unknown._ _ _ _ _ _ _ _ _ _ _ _ _ _ _Here are all the criteria to be met for a child to have the possibility to go to the pool alone:- Be 8 years old or older- Be able to swim without a floatation aid in all areas of the pool (a swimming test may be conducted at any time by the aquatic staff to verify if the child can swim without a floatation aid)- Be able to go to the restroom alone- Be able to orient yourself- Be able to follow instructions","2021-05-27","2024-06-27","Saint-Laurent","Sports and recreation","Outdoor swimming pool","Swimming","Washroom,Changing rooms,Family changing room","","Arts and Sports",""," ","","","","","","Parc Painter outdoor swimming pool","260 Rue Marcotte",,"H4N1A5","Montréal",45.528885571311,-73.675890605889,291061.1,5043233.8
"Parc Riverside play fountains","https://montreal.ca/en/places/parc-riverside-play-fountains","Come and cool off at the splash pad and enjoy a picnic at the park.","2021-05-27","2024-09-20","LaSalle","","Play fountains","Swimming","Drinking fountain,Bike stand","","Arts and Sports",""," Horaire [Lundi, ouverture:08:00, fermeture:21:00,Mardi, ouverture:08:00, fermeture:21:00,Mercredi, ouverture:08:00, fermeture:21:00,Jeudi, ouverture:08:00, fermeture:21:00,Vendredi, ouverture:08:00, fermeture:21:00,Samedi, ouverture:08:00, fermeture:21:00,Dimanche, ouverture:08:00, fermeture:21:00]","","","","","","Parc Riverside play fountains","625, 35e Avenue",,"H8P2Y9","Montréal",45.420077,-73.613497,295917.6,5031133.1
"Parc Arthur-Therrien outdoor swimming pool","https://montreal.ca/en/places/parc-arthur-therrien-outdoor-swimming-pool","The swimming pool at Parc Arthur-Therrien features locker rooms with showers. Users are asked to comply with the safety guidelines posted at the entrance to the facility. Children under 6 must be accompanied by an adult and are the sole responsibility of the latter.","2021-05-27","2024-09-20","Verdun","Sports and recreation","Outdoor swimming pool","Swimming","Changing rooms","","Arts and Sports",""," Horaire [Lundi, ouverture:11:00, fermeture:20:00,Mardi, ouverture:11:00, fermeture:20:00,Mercredi, ouverture:11:00, fermeture:20:00,Jeudi, ouverture:11:00, fermeture:20:00,Vendredi, ouverture:11:00, fermeture:20:00,Samedi, ouverture:11:00, fermeture:20:00,Dimanche, ouverture:11:00, fermeture:20:00]","","Vous voulez vous baigner dans une piscine de la Ville? Vous accompagnez un enfant dans les jeux d’eau ou à la pataugeoire? Voici les bons comportements à adopter pour la sécurité de tous les utilisateurs.","","numéro: 5147657236","","Parc Arthur-Therrien outdoor swimming pool","3750 Boulevard Gaétan-Laberge",,"H4G2A3","Montréal",45.464243988975,-73.561462204896,299993.7,5036036.9
