Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles 
FRQS,,2018-2019,2018-2019,"YOUNG, MEREDITH",253008,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Services de santé,Pratiques professionnelles,Cognition,Gestion du système de santé ,,Évènements indésirables // Processus cognitifs // Ambiguïté // Erreurs diagnostiques // Raisonnement clinique // Pédagogie
FRQS,,2018-2019,2018-2019,"PACK, CHRISTOPHER",253009,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers de mérite,CHA,100000,18900,118900,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Vision ,Cognition,Fondements biomédicaux de la santé humaine,,vision // plasticity // cortex // eye movements // perception // learning
FRQS,,2018-2019,2018-2019,"CARBONNEAU, NOÉMIE",253080,Université du Québec à Trois-Rivières [UQTR],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,54941,0,54941,,Établissement reconnu,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Comportement alimentaire,Motivations et émotions,Santé publique,,Régulation du comportement alimentaire // Soutien social // Couple // Motivation // Émotions
FRQS,,2018-2019,2018-2019,"MORISSET, ANNE-SOPHIE",253103,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,68219,0,68219,,Établissement reconnu,Nutrition et métabolisme,Grossesse / Accouchement,Nutrition,Santé publique,,Nutrition périnatale // Gain de poids gestationnel // Diabète gestationnel
FRQS,,2018-2019,2018-2019,"DAGENAIS BELLEFEUILLE, STEVE",253116,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Cancer,Cancer de l'appareil digestif,,Fondements biomédicaux de la santé humaine,,Récepteur purinergique P2Y6R // Récepeteur couplé aux protéines G // Cancer colorectal // Carcinogenèse // Promotion // Progression
FRQS,,2018-2019,2018-2019,"BOUTOPOULOS, CHRISTOS",253123,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,57597,0,57597,,Établissement reconnu,"Techniques, mesures et systèmes",Optique et photonique,Lasers,Évolution et traitement des maladies,,Optical Coherence Tomography (OCT) // Intraoparative OCT // Subretinal drug delivery // Intraocular drug delivery // Vitrectomy  // Imaging 
FRQS,,2018-2019,2018-2019,"LAVOIE, MONICA",253135,Université de Toronto,CANADA,Ontario,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Vieillissement,Maladies neurodégénératives,,Évolution et traitement des maladies,,aphasie primaire progressive // discours // langage // étude longitudinale
FRQS,,2018-2019,2018-2019,"GAUTHIER, CHARLES",253157,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Maladies infectieuses et immunitaires,Molécules organiques et biomolécules,Bactéries,Évolution et traitement des maladies,,Vaccins // Antibactériens // Synthèse organique // Bactéries à Gram-négatif // Glycochimie // Chimie médicinale
FRQS,,2018-2019,2018-2019,"LAJOIE, GUILLAUME",253188,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,54941,0,54941,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Modélisation neuronale,,Fondements biomédicaux de la santé humaine,,neurosciences théoriques // modélisation et simulations // réseaux neuronaux // interfaces cerveau-machine // mathématiques appliquées // systèmes dynamiques
FRQS,,2018-2019,2018-2019,"HASSAN, SAIMA",253214,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36159,0,36159,,Établissement reconnu,Cancer,Cancer du sein,Génotype et phénotype,Évolution et traitement des maladies,,triple-negative breast cancer // combination therapy // DNA damage response // PARP inhibitors // biomarkers of response // gene signature
FRQS,,2018-2019,2018-2019,"BILODEAU-LAFOREST, MARIE-ANNE",253227,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Cancer,Apoptose et cancer,Protéomique,Évolution et traitement des maladies,,Apoptose // Caspase // Enzymologie // Substrat // Protéomique  // Cancer colorectal
FRQS,,2018-2019,2018-2019,"TREMBLAY, ALEXANDRA",253238,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,11000,0,11000,,Titulaire,Vieillissement,Cognition,Sclérose en plaques,Évolution et traitement des maladies,,Sclérose en plaques // Atteinte cognitive  // Vieillissement  // Réserve cognitive // Facteurs de protection
FRQS,,2018-2019,2018-2019,"THOMAS, ALIKI",253249,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,88469,0,88469,,Établissement reconnu,"Éducation, savoirs et compétences",Accidents cérébro-vasculaires ,Réadaptation,Gestion du système de santé ,,Pratique basée sur données probantes // Accident vasculaire cérébral // Application des connaissances // Réadaptation // Méthodes mixtes //  La recherche en éducation
FRQS,,2018-2019,2018-2019,"CHOMONT, NICOLAS",253292,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,76684,0,76684,,Établissement reconnu,Maladies infectieuses et immunitaires,Virus,SIDA / VIH,Fondements biomédicaux de la santé humaine,,VIH // Latence virale // Lymphocyte T CD4+ // Réservoirs // Trithérapie // Mémoire immunologique
FRQS,,2018-2019,2018-2019,"SHARIF NAEINI, REZA",253309,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Douleur,Arthrite / arthrose,Fondements biomédicaux de la santé humaine,,Canaux ioniques // osteoarthrite // mécanotransduction // ganglions rachidiens // articulations // nocicepteurs
FRQS,,2018-2019,2018-2019,"DESHAIES, CATHERINE",253312,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé circulatoire et respiratoire,Anomalies congénitales ,Insuffisance cardiaque,Évolution et traitement des maladies,,Chirurgie cardiaque // Tétralogie de Fallot // Malformations cardiaques congénitales // Chirurgie congénitale adulte // Insuffisance tricuspide // Plastie tricuspide
FRQS,,2018-2019,2018-2019,"QUINTIN, EVE-MARIE",253316,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,60252,0,60252,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Autisme,Santé mentale et psychopathologie des enfants  et des adolescents,Évolution et traitement des maladies,,autisme // développement cognitif et social // développement du cerveau // intervention/traitement // électrophysiologie // neuroimagerie
FRQS,,2018-2019,2018-2019,"LECHASSEUR, ARIANE",253324,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé circulatoire et respiratoire,Tabagisme,Signalisation cellulaire ,Fondements biomédicaux de la santé humaine,,Cigarette électronique // Cycle circadien // MPOC // Heamophilus influenzae // Sirtuin 1
FRQS,,2018-2019,2018-2019,"GERARD, MARINA",253342,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé différentielle des sexes,Sensation et  perception,Sexualité ,Fondements biomédicaux de la santé humaine,,Blessure médullaire // Sexualité // Neurophysiologie // Orgasme // Satisfaction sexuelle // Perceptions sensorielles
FRQS,,2018-2019,2018-2019,"LI, LIN",253345,Institut de recherche du Centre universitaire de santé McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Maladie d'Alzheimer,Hypertension artérielle,Évolution et traitement des maladies,,Alzheimer's disease // Hypertension // Neurovascular unit // Neuron-astrocyte communication // Mitochondrial Ca2+ // Cerebrovascular oxidative stress
FRQS,,2018-2019,2018-2019,"JOUBERT, PHILIPPE",253357,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,31486,0,31486,,Établissement reconnu,Cancer,Cancer du poumon,Génétique moléculaire,Évolution et traitement des maladies,,Cancer // Poumon // Pathologie // Biomarqueurs // génétique // moléculaire
FRQS,,2018-2019,2018-2019,"LAVALLÉE, MARIE MAXIME",253365,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Vieillissement,Neuropsychologie cognitive du vieillissement,Processus de vieillissement,Évolution et traitement des maladies,,Vieillissement // Cognition // Maladie d'Alzheimer // Plaque amyloïde // Épaisseur corticale // Réserve cognitive
FRQS,,2018-2019,2018-2019,"DAFTARY, AMRITA",253372,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,60252,0,60252,,Établissement reconnu,Services de santé,Services de santé,Maladies infectieuses,Santé publique,,Tuberculose // Méthodes qualitatives // Soins de santé axés sur le patient // Recherche sociale et comportementale // Recherche en services de santé // Méthodes mixtes
FRQS,,2018-2019,2018-2019,"VAN RAAMSDONK, JEREMY",253404,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,Vieillissement,Génétique du vieillissement,Maladies neurodégénératives,Évolution et traitement des maladies,,Aging // Genetics // Neurodegenerative disease // Mitochondria // Reactive oxygen species // Animal models
FRQS,,2018-2019,2018-2019,"RICHARD-DENIS, ANDRÉANE",253407,CIUSSS du Nord-de-l'Île-de-Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,30260,0,30260,,Établissement reconnu,Appareil locomoteur et arthrite,Réadaptation,Traumatismes crânio-encéphaliques et de la moelle épinière,Évolution et traitement des maladies,,réadaptation // moelle épinière // complications // aigue // trauma // fonction
FRQS,,2018-2019,2018-2019,"ASSOULINE, SARIT",253411,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,39377,0,39377,,Établissement reconnu,Cancer,Cancer du sang,Thérapie génique du cancer,Évolution et traitement des maladies,,lymphome // leucemie // traitement cible // essai clinique // survie
FRQS,,2018-2019,2018-2019,"FALCONE, EMILIA LIANA",253416,Institut de recherches cliniques de Montréal [IRCM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,23616,0,23616,,Établissement reconnu,Maladies infectieuses et immunitaires,Immunodéficiences,Micro-organismes,Évolution et traitement des maladies,,primary immunodeficiencies // microbiome // mucosal immunity // inflammatory bowel disease // reactive oxygen species // chronic granulomatous disease
FRQS,,2018-2019,2018-2019,"MORAN, CHELSEA ",253425,University of Calgary,CANADA,Alberta,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,7000,0,7000,,Titulaire,Cancer,Cancer de la peau ,Prévention en santé,Santé publique,,mélanome  //  essai randomisé contrôlé // prévention secondaire // auto-examen de la peau // outil de dépistage // psychooncologie
FRQS,,2018-2019,2018-2019,"GÉLINAS, CÉLINE",253426,CIUSSS du Centre-Ouest-de-l'Île-de-Montréal,CANADA,Québec,Subventions de recherche,Consortium pour le développement de la recherche en traumatologie,CRT,Consortium pour le développement de la recherche en traumatologie / Volet 3,RTR3,49880,13468,63348,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Douleur,Trauma/blessures ,Évolution et traitement des maladies,,douleur // soins intensifs // évaluation // implantation // transfert de connaissances // collaboration interprofessionnelle
FRQS,,2018-2019,2018-2019,"JANVIER, ANNIE",253439,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,39377,0,39377,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Éthique et santé,Soins palliatifs ,Évolution et traitement des maladies,,Engagement famille // Soins intensifs néonataux // Prématurité // Décisions de fin de vie // Éthique clinique // Processus décisionnels
FRQS,,2018-2019,2018-2019,"JACQUES, PIERRE-ÉTIENNE",253444,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,Génétique humaine,Bioinformatique,Génomique,Fondements biomédicaux de la santé humaine,,Bio-informatique // Analyse de données épigénomiques // Dévelopment d'outils et plateformes // Biologie des systèmes // Intégration de données multi-omiques // Variants génétiques
FRQS,,2018-2019,2018-2019,"FRAUSCHER, BIRGIT",253446,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36848,0,36848,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Électrophysiologie,Affections convulsives / Épilepsie,Évolution et traitement des maladies,,epilepsy // high-density EEG // sleep // intracranial EEG // epilepsy surgery // biomarker
FRQS,,2018-2019,2018-2019,"ETHIER, JEAN-FRANÇOIS",253453,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,32635,0,32635,,Établissement reconnu,Santé des populations,Développement de logiciels,Sémantique,Évolution et traitement des maladies,,Système de santé apprenant // Ontologies // Temporalité // Trajectoires de soins // Informatique de la santé // Recherche clinique
FRQS,,2018-2019,2018-2019,"LIM, GARETH",253475,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,16391,0,16391,,Établissement reconnu,Nutrition et métabolisme,Obésité,Maladies métaboliques,Fondements biomédicaux de la santé humaine,,14-3-3 // adipocyte // obesity // scaffold // adipogenesis // differentiation
FRQS,,2018-2019,2018-2019,"NADEAU-FREDETTE, ANNIE-CLAIRE",253486,CIUSSS de l'Est-de-l'Île-de-Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,31486,0,31486,,Établissement reconnu,Santé des populations,Maladies rénales,,Évolution et traitement des maladies,,Transition // Hémodialyse à domicile // Mortalité // Insuffisance rénale terminale // Dialyse péritonéale // Qualité de vie
FRQS,,2018-2019,2018-2019,"FORGHANI, REZA",253493,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36848,0,36848,,Établissement reconnu,Cancer,Cancer de la tête et du cou,Diagnostic et détection du cancer,Fondements biomédicaux de la santé humaine,,Tomodensitométrie en double énergie // Tumeurs de la tête et du cou // Analyse de texture en imagerie // Radiogénomique // Intelligence artificielle // Biomarqueurs en imagerie
FRQS,,2018-2019,2018-2019,"FERLAND, CATHERINE",253511,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,60252,0,60252,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Douleur,Trauma/blessures ,Fondements biomédicaux de la santé humaine,,douleur // neurophysiologie // tests sensoriels // pédiatrie // évaluation clinique // douleur chronique post-opératoire
FRQS,,2018-2019,2018-2019,"CARIGNAN, ALEX",253529,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,35393,0,35393,,Établissement reconnu,Santé des populations,Maladies infectieuses,Épidémiologie,Évolution et traitement des maladies,,épidémiologie // maladies infectieuses // recherche évaluative // prévention des infections // immunisation // changement climatique
FRQS,,2018-2019,2018-2019,"NGUYEN, DAO",253571,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,39377,0,39377,,Établissement reconnu,Maladies infectieuses et immunitaires,Infections bactériennes ,Maladies inflammatoires du système respiratoire ,Évolution et traitement des maladies,,Lung infections // Cystic fibrosis // lung inflammation // bacteria // Pseudomonas // antibiotics
FRQS,,2018-2019,2018-2019,"BERNARD, PAQUITO",253611,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,57597,0,57597,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Santé mentale et société,Prévention en santé,Évolution et traitement des maladies,,activité physique // dépression // schizophrénie // bien-être // dose-réponse // sédentarité
FRQS,,2018-2019,2018-2019,"LAUZIER, FRANÇOIS",253635,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,38227,0,38227,,Établissement reconnu,Services de santé,Traumatismes crânio-encéphaliques et de la moelle épinière,Soins intensifs,Évolution et traitement des maladies,,Traumatisme craniocérébral // Troubles hypophysaires // Nutrition // Soins intensifs // Insuffisance surrénalienne // Vitamine D
FRQS,,2018-2019,2018-2019,"BRIAND, CATHERINE",253658,Université du Québec à Trois-Rivières [UQTR],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,86477,0,86477,,Établissement reconnu,Services de santé,Santé mentale et société,Services de santé,Évolution et traitement des maladies,,Soins et services de santé mentale // Réadaptation et participation sociale // Rétablissement // Recherche évaluative // Troubles mentaux graves // Application des connaissances
FRQS,,2018-2019,2018-2019,"BIER, NATHALIE",253665,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,82826,0,82826,,Établissement reconnu,Vieillissement,Réadaptation,Technologies des soins,Évolution et traitement des maladies,,Maintien à domicile // Vieillissement // Cognition // Activités de la vie quotidienne // Environnement intelligent // Réadaptation
FRQS,,2018-2019,2018-2019,"AMILHON, BÉNÉDICTE",253671,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,62908,0,62908,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Électrophysiologie,Mémoire,Fondements biomédicaux de la santé humaine,,memory // electrophysiology // calcium imaging // emotion // optogenetics // behavior
FRQS,,2018-2019,2018-2019,"MAC-THIONG, JEAN-MARC",253679,CIUSSS du Nord-de-l'Île-de-Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,27120,0,27120,,Établissement reconnu,Appareil locomoteur et arthrite,Traumatismes crânio-encéphaliques et de la moelle épinière,Modélisation et simulation,Évolution et traitement des maladies,,Colonne vertébrale // Chirurgie // Moelle épinière // Traumatologie // Orthopédie // Biomécanique
FRQS,,2018-2019,2018-2019,"WARBY, SIMON",253734,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,Génétique humaine,Sommeil et troubles du sommeil,,Fondements biomédicaux de la santé humaine,,Sleep // Polysomnography // EEG // Molecular Genetics // Brain Activity // Bioinformatics
FRQS,,2018-2019,2018-2019,"MILNERWOOD, AUSTEN",253737,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Systèmes neuronaux,Activité nerveuse et synaptique,Fondements biomédicaux de la santé humaine,,Neurophysiologie // pathophysiologie // démence // la maladie de Parkinson // biologie cellulaire // Maladie de Huntington
FRQS,,2018-2019,2018-2019,"GOUDIE, CATHERINE",253761,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,27809,0,27809,,Établissement reconnu,Cancer,Cancer héréditaire,Génotype et phénotype,Évolution et traitement des maladies,,prédisposition génétique au cancer // tumeurs solides pédiatriques // stratégie de surveillance // cancer pédiatrique // correlation génotype-phénotype // cancers secondaires
FRQS,,2018-2019,2018-2019,"ARSENAULT, BENOIT",253768,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Santé circulatoire et respiratoire,Maladies lipidiques,Maladies cardiovasculaires ,Fondements biomédicaux de la santé humaine,,Lipoprotéine(a) // Rétrécissement aortique calcifié // Génétique // Protéomique // Imagerie cardiovasculaire // Médication cardiovasculaire
FRQS,,2018-2019,2018-2019,"WILLIE, BETTINA",253770,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,Appareil locomoteur et arthrite,Maladies du tissu osseux,Ostéoporose,Fondements biomédicaux de la santé humaine,,mécanobiologie // os // adaptation // guérison  // tension mécanique // régénération 
FRQS,,2018-2019,2018-2019,"RABIPOUR, SHEIDA",253827,Institut universitaire en santé mentale Douglas,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Vieillissement,Âge et facteurs de risques,Maladie d'Alzheimer,Fondements biomédicaux de la santé humaine,,Aging // Expectation priming // Cognitive intervention // Dementia // Non-invasive brain stimulation // Clinical outcomes
FRQS,,2018-2019,2018-2019,"BOURQUE, JOSIANE",253842,University of Pennsylvania,ÉTATS-UNIS,Pennsylvania,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,17500,0,17500,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Troubles affectifs (de l'humeur),"Motivation, émotions et récompense",Évolution et traitement des maladies,,Phénotypage dynamique // Méthode d'échantillonnage d'expériences // Connectivité cérébrale // symptômes de l'humeur // chaîne causale
FRQS,,2018-2019,2018-2019,"LEVESQUE, IVES",253844,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,"Techniques, mesures et systèmes",Imagerie,Radiothérapie,Évolution et traitement des maladies,,imagerie par résonance magnétique // imagerie quantitative // radiothérapie // analyse d'image // imagerie fonctionnelle // planification de traitement
FRQS,,2018-2019,2018-2019,"LÉONARD, GUILLAUME",253856,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,34627,0,34627,,Établissement reconnu,Vieillissement,Douleur,,Évolution et traitement des maladies,,Douleur // Douleur chronique // Vieillissement // Neurosciences // Stimulation transcrânienne // Mécan. endog. de contrôle de la douleur
FRQS,,2018-2019,2018-2019,"DUBÉ, BRUNO-PIERRE",253868,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,30260,0,30260,,Établissement reconnu,Santé circulatoire et respiratoire,Appareil respiratoire,Pneumopathies,Évolution et traitement des maladies,,Maladie pulmonaire obstructive chronique // Exacerbation // Diaphragme // Fibrose kystique // Échographie
FRQS,,2018-2019,2018-2019,"CALON, FRÉDÉRIC",253895,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers de mérite,CHA,100000,18900,118900,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Maladies neurodégénératives,Molécules bioactives,Évolution et traitement des maladies,,Alzheimer // Barriere hemato-encephalique // Neuropharmacologie // Nutrition // Parkinson // Ciblage thérapeutique
FRQS,,2018-2019,2018-2019,"SPRENG, R. NATHAN",253924,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,68219,0,68219,,Établissement reconnu,Vieillissement,Cognition,Neuropsychologie cognitive du vieillissement,Fondements biomédicaux de la santé humaine,,brain networks // aging // neuroimaging // cognition // brain stimulation // neuropsychology
FRQS,,2018-2019,2018-2019,"MARTEL, MARC OLIVIER ",253928,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,14400,0,14400,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Toxicomanie,Douleur,Fondements biomédicaux de la santé humaine,,Douleur // Opioïdes // Mésusage // Addiction // Facteurs psychologiques // Facteurs biologiques
FRQS,,2018-2019,2018-2019,"CHARETTE, YANICK",253929,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,49629,0,49629,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Santé mentale et société,Délinquance,Gestion du système de santé ,,troubles mentaux graves // trajectoires de soins // non-criminellement responsable // facteurs structurels // police // crime
FRQS,,2018-2019,2018-2019,"PERRON, MAXIME",253945,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Vieillissement,Perception et représentation,Processus de vieillissement,Fondements biomédicaux de la santé humaine,,Speech perception // Aging // Phonological processes // Hearing // Auditory attention // Imaging
FRQS,,2018-2019,2018-2019,"COLMEGNA, INES",253963,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,40832,0,40832,,Établissement reconnu,Appareil locomoteur et arthrite,Cellules souches et organogénèse,Arthrite / arthrose,Fondements biomédicaux de la santé humaine,,Cellules souches // Auto-immunité // Vésicules extra-cellulaires // Inflammation // Vieillissement
FRQS,,2018-2019,2018-2019,"DESROCHERS, GUILLAUME",253978,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Cancer,Signalisation cellulaire et cancer,Mécanismes biologiques et biochimiques,Fondements biomédicaux de la santé humaine,,Cancer // Proteomic // Tumor suppressor // Cell signaling // Endocytosis / Protein sorting // ESCRT proteins
FRQS,,2018-2019,2018-2019,"ESSEBAG, VIDAL",253980,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,39377,0,39377,,Établissement reconnu,Santé circulatoire et respiratoire,Arythmies,Maladies cardiovasculaires ,Évolution et traitement des maladies,,fibrillation auriculaire // anticoagulation // ablation cardiaque // arythmie // tachycardie ventriculaire // dispositifs cardiaques
