NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
3150,SOINS : Soins en chirurgie d'un jour,1DL53,14,11,25,1.0,1.0,1.0,9,7,16,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3151,SOINS : Soins en chirurgie d'un jour,1DL59,1,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3152,SOINS : Soins en chirurgie d'un jour,1DL80,10,5,15,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3153,SOINS : Soins en chirurgie d'un jour,1DL87,7,10,17,1.0,1.0,1.0,3,1,4,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3154,SOINS : Soins en chirurgie d'un jour,1DL89,59,56,115,1.0,1.0,1.0,18,15,33,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3155,SOINS : Soins en chirurgie d'un jour,1DL91,105,125,230,1.0,1.0,1.0,22,31,53,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3156,SOINS : Soins en chirurgie d'un jour,1DM53,5,2,7,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3157,SOINS : Soins en chirurgie d'un jour,1DM55,4,0,4,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3158,SOINS : Soins en chirurgie d'un jour,1DN52,16,11,27,1.0,1.0,1.0,15,9,24,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3159,SOINS : Soins en chirurgie d'un jour,1DN76,1,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3160,SOINS : Soins en chirurgie d'un jour,1DR52,0,1,1,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3161,SOINS : Soins en chirurgie d'un jour,1DR72,2,1,3,1.0,1.0,1.0,2,0,2,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3162,SOINS : Soins en chirurgie d'un jour,1DR80,18,16,34,1.0,1.0,1.0,3,4,7,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3163,SOINS : Soins en chirurgie d'un jour,1DZ70,1,0,1,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3164,SOINS : Soins en chirurgie d'un jour,1DZ94,3,9,12,1.0,1.0,1.0,2,2,4,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3165,SOINS : Soins en chirurgie d'un jour,1EA55,11,2,13,1.0,1.0,1.0,8,2,10,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3166,SOINS : Soins en chirurgie d'un jour,1EA58,1,1,2,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3167,SOINS : Soins en chirurgie d'un jour,1EA74,1,2,3,1.0,1.0,1.0,0,2,2,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3168,SOINS : Soins en chirurgie d'un jour,1EA80,2,5,7,1.0,1.0,1.0,1,2,3,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3169,SOINS : Soins en chirurgie d'un jour,1EA87,23,15,38,1.0,1.0,1.0,16,9,25,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3170,SOINS : Soins en chirurgie d'un jour,1EA92,14,12,26,1.0,1.0,1.0,2,0,2,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3171,SOINS : Soins en chirurgie d'un jour,1EB55,4,12,16,1.0,1.0,1.0,3,5,8,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3172,SOINS : Soins en chirurgie d'un jour,1EB73,6,18,24,1.0,1.0,1.0,6,17,23,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3173,SOINS : Soins en chirurgie d'un jour,1EB74,8,24,32,1.0,1.0,1.0,3,11,14,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3174,SOINS : Soins en chirurgie d'un jour,1EB80,3,11,14,1.0,1.0,1.0,1,6,7,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3175,SOINS : Soins en chirurgie d'un jour,1EB87,4,2,6,1.0,1.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3176,SOINS : Soins en chirurgie d'un jour,1EC55,1,5,6,1.0,1.0,1.0,0,2,2,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3177,SOINS : Soins en chirurgie d'un jour,1EC73,1,3,4,1.0,1.0,1.0,0,2,2,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3178,SOINS : Soins en chirurgie d'un jour,1EC74,2,27,29,1.0,1.0,1.0,1,16,17,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3179,SOINS : Soins en chirurgie d'un jour,1EC80,6,11,17,1.0,1.0,1.0,2,3,5,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3180,SOINS : Soins en chirurgie d'un jour,1EC87,3,7,10,1.0,1.0,1.0,1,1,2,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3181,SOINS : Soins en chirurgie d'un jour,1ED03,0,2,2,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3182,SOINS : Soins en chirurgie d'un jour,1ED55,51,29,80,1.0,1.0,1.0,23,10,33,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3183,SOINS : Soins en chirurgie d'un jour,1ED73,0,3,3,0.0,1.0,1.0,0,2,2,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3184,SOINS : Soins en chirurgie d'un jour,1ED74,6,13,19,1.0,1.0,1.0,2,4,6,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3185,SOINS : Soins en chirurgie d'un jour,1ED79,138,58,196,1.0,1.0,1.0,79,27,106,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3186,SOINS : Soins en chirurgie d'un jour,1ED80,48,49,97,1.0,1.0,1.0,19,17,36,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3187,SOINS : Soins en chirurgie d'un jour,1ED83,12,12,24,1.0,1.0,1.0,4,0,4,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3188,SOINS : Soins en chirurgie d'un jour,1ED87,34,27,61,1.0,1.0,1.0,11,9,20,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3189,SOINS : Soins en chirurgie d'un jour,1EE38,0,2,2,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3190,SOINS : Soins en chirurgie d'un jour,1EE55,55,82,137,1.0,1.0,1.0,29,42,71,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3191,SOINS : Soins en chirurgie d'un jour,1EE58,30,26,56,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3192,SOINS : Soins en chirurgie d'un jour,1EE73,1,3,4,1.0,1.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3193,SOINS : Soins en chirurgie d'un jour,1EE74,10,44,54,1.0,1.0,1.0,4,19,23,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3194,SOINS : Soins en chirurgie d'un jour,1EE78,48,52,100,1.0,1.0,1.0,23,9,32,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3195,SOINS : Soins en chirurgie d'un jour,1EE79,42,23,65,1.0,1.0,1.0,17,9,26,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3196,SOINS : Soins en chirurgie d'un jour,1EE80,10,9,19,1.0,1.0,1.0,1,2,3,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3197,SOINS : Soins en chirurgie d'un jour,1EE83,5,5,10,1.0,1.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3198,SOINS : Soins en chirurgie d'un jour,1EE87,51,65,116,1.0,1.0,1.0,28,27,55,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
