NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
2046,Soins physiques et psychiatriques de courte durée,1YA55,1,2,3,2.0,3.0,2.7,0,1,1,0.0,2.0,2.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2047,Soins physiques et psychiatriques de courte durée,1YA56,1,1,2,6.0,1.0,3.5,1,0,1,6.0,0.0,6.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2048,Soins physiques et psychiatriques de courte durée,1YA58,6,4,10,17.2,53.8,31.8,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2049,Soins physiques et psychiatriques de courte durée,1YA59,8,6,14,29.8,12.8,22.5,1,1,2,7.0,19.0,13.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2050,Soins physiques et psychiatriques de courte durée,1YA80,80,111,191,20.6,25.1,23.2,23,24,47,24.9,16.6,20.7,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2051,Soins physiques et psychiatriques de courte durée,1YA87,33,56,89,14.2,12.1,12.9,5,12,17,15.0,13.4,13.9,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2052,Soins physiques et psychiatriques de courte durée,1YB14,1,2,3,13.0,7.0,9.0,1,0,1,13.0,0.0,13.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2053,Soins physiques et psychiatriques de courte durée,1YB52,1,4,5,26.0,14.5,16.8,0,2,2,0.0,11.0,11.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2054,Soins physiques et psychiatriques de courte durée,1YB55,1,1,2,9.0,4.0,6.5,1,0,1,9.0,0.0,9.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2055,Soins physiques et psychiatriques de courte durée,1YB56,0,1,1,0.0,11.0,11.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2056,Soins physiques et psychiatriques de courte durée,1YB58,8,1,9,4.8,2.0,4.4,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2057,Soins physiques et psychiatriques de courte durée,1YB59,4,2,6,44.2,6.5,31.7,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2058,Soins physiques et psychiatriques de courte durée,1YB74,1,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2059,Soins physiques et psychiatriques de courte durée,1YB80,42,80,122,27.0,23.3,24.6,8,20,28,29.6,28.6,28.9,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2060,Soins physiques et psychiatriques de courte durée,1YB87,14,20,34,26.9,12.8,18.6,3,3,6,4.0,24.3,14.2,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2061,Soins physiques et psychiatriques de courte durée,1YC14,0,2,2,0.0,22.0,22.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2062,Soins physiques et psychiatriques de courte durée,1YC52,1,1,2,1.0,4.0,2.5,0,1,1,0.0,4.0,4.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2063,Soins physiques et psychiatriques de courte durée,1YC56,1,1,2,3.0,4.0,3.5,0,1,1,0.0,4.0,4.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2064,Soins physiques et psychiatriques de courte durée,1YC58,18,15,33,1.0,27.4,13.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2065,Soins physiques et psychiatriques de courte durée,1YC59,3,6,9,4.3,18.0,13.4,2,1,3,1.0,7.0,3.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2066,Soins physiques et psychiatriques de courte durée,1YC80,9,22,31,14.2,17.8,16.7,0,3,3,0.0,24.3,24.3,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2067,Soins physiques et psychiatriques de courte durée,1YC87,16,28,44,19.8,22.0,21.2,5,7,12,14.4,10.4,12.1,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2068,Soins physiques et psychiatriques de courte durée,1YD13,1,0,1,4.0,0.0,4.0,1,0,1,4.0,0.0,4.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2069,Soins physiques et psychiatriques de courte durée,1YD52,2,1,3,2.0,2.0,2.0,1,1,2,3.0,2.0,2.5,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2070,Soins physiques et psychiatriques de courte durée,1YD59,5,4,9,29.4,35.8,32.2,2,1,3,1.5,24.0,9.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2071,Soins physiques et psychiatriques de courte durée,1YD80,18,31,49,21.7,32.4,28.4,5,6,11,51.6,40.7,45.6,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2072,Soins physiques et psychiatriques de courte durée,1YD87,21,22,43,27.8,10.8,19.1,8,8,16,47.8,23.5,35.6,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2073,Soins physiques et psychiatriques de courte durée,1YE52,2,0,2,17.0,0.0,17.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2074,Soins physiques et psychiatriques de courte durée,1YE59,0,1,1,0.0,241.0,241.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2075,Soins physiques et psychiatriques de courte durée,1YE80,51,105,156,4.7,8.1,7.0,7,12,19,5.0,1.7,2.9,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2076,Soins physiques et psychiatriques de courte durée,1YE87,16,35,51,13.4,15.4,14.8,6,10,16,5.3,6.1,5.8,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2077,Soins physiques et psychiatriques de courte durée,1YF14,3,4,7,1.0,26.5,15.6,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2078,Soins physiques et psychiatriques de courte durée,1YF26,3,5,8,4.0,3.2,3.5,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2079,Soins physiques et psychiatriques de courte durée,1YF27,9,6,15,44.4,21.8,35.4,4,3,7,40.8,26.3,34.6,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2080,Soins physiques et psychiatriques de courte durée,1YF35,8,5,13,27.0,10.6,20.7,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2081,Soins physiques et psychiatriques de courte durée,1YF52,14,21,35,15.1,27.4,22.5,4,4,8,14.5,12.0,13.2,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2082,Soins physiques et psychiatriques de courte durée,1YF53,3,5,8,4.0,4.0,4.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2083,Soins physiques et psychiatriques de courte durée,1YF55,2,1,3,7.5,1.0,5.3,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2084,Soins physiques et psychiatriques de courte durée,1YF56,3,5,8,5.7,35.0,24.0,0,1,1,0.0,9.0,9.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2085,Soins physiques et psychiatriques de courte durée,1YF58,2,6,8,6.0,4.2,4.6,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2086,Soins physiques et psychiatriques de courte durée,1YF59,20,14,34,48.8,13.5,34.3,1,3,4,3.0,10.0,8.2,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2087,Soins physiques et psychiatriques de courte durée,1YF74,7,7,14,1.0,2.1,1.6,1,3,4,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2088,Soins physiques et psychiatriques de courte durée,1YF78,2,2,4,1.5,1.0,1.2,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2089,Soins physiques et psychiatriques de courte durée,1YF80,69,146,215,14.3,14.8,14.7,10,14,24,13.2,20.3,17.3,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2090,Soins physiques et psychiatriques de courte durée,1YF87,69,105,174,22.8,13.1,16.9,17,20,37,45.3,19.0,31.1,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2091,Soins physiques et psychiatriques de courte durée,1YG14,5,14,19,16.2,20.6,19.5,0,1,1,0.0,2.0,2.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2092,Soins physiques et psychiatriques de courte durée,1YG52,26,30,56,21.5,11.3,16.0,6,8,14,2.5,4.8,3.8,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2093,Soins physiques et psychiatriques de courte durée,1YG53,35,13,48,1.7,4.2,2.4,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
2094,Soins physiques et psychiatriques de courte durée,1YG55,0,3,3,0.0,54.7,54.7,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
